Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Motherwell,759fhii7hsnldanli06j5jmf6,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,Jake Girdwood-Reich,22.0,Defender,Australia,Defender,256.0,0.0,104.0,10.0,360.0,18.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,406.0,0.0,4.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,89.78,41.67,0.0,0.0,0.0,73.53,78.26,50.0,0.2073414145354904,0.1123407386892905,0.0,9.0,0.18382183,4.0,30.0,18.0,0.5857501799999998,245.0,56.748768472906406,0.0,23.054187192118228,2.2167487684729066,79.80295566502463,3.990147783251232,0.2216748768472906,0.4433497536945813,0.4433497536945813,0.0,0.0,0.0,0.0,5.541871921182266,6.650246305418719,0.0,0.0,0.8866995073891626,1.1083743842364533,0.0,0.2216748768472906,0.0,0.6650246305418719,0.2216748768472906,0.0,89.78,41.67,0.0,0.0,0.0,73.53,78.26,50.0,0.0459623825324978,0.0249031194138821,0.0,1.995073891625616,0.0407486815270935,0.8866995073891626,6.650246305418719,3.990147783251232,0.1298460990147782,54.310344827586206,CB,76,50,81,21,81,52,40,45,50,43,31,24,21,40,29,40,26,36,74,26,14,45,14,93,52,71,33,50,26,26,76,71,31,43,52,43,98,100,93,90,43,67,81,90,50,86,33,100,71,48,62,62,43,31,24,21,62,38,40,26,48,76,26,14,45,24,95,52,71,33,50,26,26,76,71,31,52,57,43,95,95,100,95,67,90,100,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,1swg0twoet2to70z38wo78b1l,J. Penrice,James Penrice,27.0,Defender,Scotland,Defender,69.0,9.0,71.0,7.0,131.0,6.0,5.0,5.0,3.0,2.0,1.0,3.0,4.0,21.0,18.0,0.0,418.0,2.0,9.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,77.98,30.43,32.14,33.33,40.0,50.0,60.0,40.0,0.3340176349742874,0.7293382800943298,1.0,8.0,0.2005130599999999,4.0,13.0,18.0,0.99194485,57.0,14.85645933014354,1.9377990430622007,15.287081339712918,1.507177033492823,28.205741626794257,1.2918660287081338,1.076555023923445,1.076555023923445,0.6459330143540669,0.4306220095693779,0.2153110047846889,0.6459330143540669,0.8612440191387559,4.521531100478469,3.8755980861244015,0.0,0.4306220095693779,1.9377990430622007,0.8612440191387559,0.2153110047846889,0.8612440191387559,0.0,0.6459330143540669,0.0,0.0,77.98,30.43,32.14,33.33,40.0,50.0,60.0,40.0,0.0719176726021192,0.157034557915047,0.2153110047846889,1.7224880382775118,0.0431726684210526,0.8612440191387559,2.799043062200957,3.8755980861244015,0.2135766423444975,12.272727272727272,LB/LCB,35,94,35,50,29,41,56,68,71,68,62,41,47,44,47,35,71,65,59,35,53,44,41,50,50,47,35,65,29,71,21,65,18,53,76,47,74,71,82,47,35,59,24,29,88,53,41,35,35,53,59,59,71,65,47,47,47,53,35,76,71,47,35,59,44,24,50,50,47,35,65,29,71,21,65,18,53,76,47,71,65,88,59,59,71,24,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,472h3avx9tsf4luz4ioefh3e2,R. Naderi,Ryan Naderi,23.0,Attacker,Germany,Striker,8.0,0.0,41.0,1.0,49.0,27.0,7.0,15.0,15.0,0.0,1.0,10.0,10.0,44.0,4.0,2.0,365.0,7.0,40.0,6.0,3.0,5.0,1.0,1.0,1.0,0.0,55.06,33.33,0.0,30.0,46.67,43.56,49.09,62.5,2.640097564827819,0.6388948185264597,1.0,5.0,0.19976093,1.0,5.0,10.0,0.4352829799999997,20.0,1.9726027397260275,0.0,10.10958904109589,0.2465753424657534,12.08219178082192,6.657534246575342,1.726027397260274,3.6986301369863015,3.6986301369863015,0.0,0.2465753424657534,2.4657534246575343,2.4657534246575343,10.849315068493151,0.9863013698630138,0.4931506849315069,1.726027397260274,9.863013698630136,1.479452054794521,0.7397260273972603,1.2328767123287672,0.2465753424657534,0.2465753424657534,0.2465753424657534,0.0,55.06,33.33,0.0,30.0,46.67,43.56,49.09,62.5,0.6509829611904212,0.1575357086777571,0.2465753424657534,1.2328767123287672,0.0492561197260274,0.2465753424657534,1.2328767123287672,2.4657534246575343,0.1073300498630136,4.931506849315069,ST,11,29,55,45,42,100,76,80,94,17,20,79,77,100,67,70,88,100,52,64,89,79,53,100,52,9,45,29,45,77,76,85,70,97,82,36,55,67,33,61,74,82,55,9,29,55,42,39,100,82,79,94,17,18,73,70,100,70,70,85,100,61,70,89,79,45,100,52,9,45,29,45,77,76,85,70,100,82,36,48,73,27,64,79,82,55,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,Lawrence Shankland,31.0,Attacker,Scotland,Striker,24.0,0.0,43.0,3.0,67.0,4.0,5.0,15.0,14.0,1.0,6.0,3.0,3.0,9.0,3.0,3.0,363.0,7.0,34.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,73.63,60.0,0.0,66.67,46.67,29.03,26.67,50.0,1.5870859775250614,0.3715928498299515,3.0,5.0,0.19136307,0.0,9.0,7.0,0.2290363199999998,29.0,5.9504132231404965,0.0,10.661157024793388,0.7438016528925621,16.611570247933884,0.9917355371900828,1.2396694214876034,3.71900826446281,3.471074380165289,0.2479338842975206,1.487603305785124,0.7438016528925621,0.7438016528925621,2.231404958677686,0.7438016528925621,0.7438016528925621,1.7355371900826446,8.429752066115702,0.2479338842975206,0.4958677685950413,0.2479338842975206,0.0,0.0,0.0,0.0,73.63,60.0,0.0,66.67,46.67,29.03,26.67,50.0,0.3934923911219161,0.0921304586355251,0.7438016528925621,1.2396694214876034,0.0474453892561983,0.0,2.231404958677686,1.7355371900826446,0.0567858644628098,7.1900826446281,ST,65,29,64,71,68,45,55,80,86,39,97,24,23,18,55,86,88,94,9,44,30,36,20,50,52,58,82,29,88,77,18,45,42,73,55,70,55,58,11,86,65,52,76,61,29,61,70,64,55,52,82,85,39,91,24,18,9,52,91,88,97,6,39,24,36,20,50,52,58,82,29,88,77,18,45,42,73,48,70,52,64,11,85,61,55,76,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,Djeidi Gassama,23.0,Attacker,Mauritania,Striker,23.0,4.0,77.0,6.0,96.0,4.0,15.0,23.0,12.0,11.0,9.0,17.0,18.0,38.0,3.0,0.0,467.0,4.0,48.0,19.0,12.0,2.0,1.0,2.0,0.0,0.0,73.28,46.15,26.67,70.59,17.39,63.33,44.44,66.67,2.007167686388326,1.1127350898057855,15.0,23.0,0.7946262599999997,5.0,6.0,15.0,1.2354035900000009,48.0,4.43254817987152,0.7708779443254817,14.839400428265524,1.1563169164882223,18.50107066381156,0.7708779443254817,2.890792291220557,4.43254817987152,2.312633832976445,2.119914346895075,1.734475374732334,3.276231263383297,3.468950749464668,7.323340471092076,0.5781584582441113,0.0,0.7708779443254817,9.25053533190578,3.661670235546038,2.312633832976445,0.3854389721627408,0.1927194860813704,0.3854389721627408,0.0,0.0,73.28,46.15,26.67,70.59,17.39,63.33,44.44,66.67,0.3868203249998915,0.2144457346520785,2.890792291220557,4.43254817987152,0.1531399644539613,0.9635974304068522,1.1563169164882223,2.890792291220557,0.2380863449678802,9.25053533190578,LW,56,83,78,89,67,89,100,100,100,100,100,67,67,89,44,33,67,100,100,89,28,83,67,56,56,44,50,89,89,44,78,78,44,100,100,100,89,89,56,50,78,89,78,44,78,56,67,44,67,100,100,89,100,100,67,67,67,44,33,56,100,89,89,11,78,67,56,56,44,50,89,89,44,78,78,44,89,100,100,78,78,33,44,56,89,67,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,71q8hhitlftls3jwjkzuenfmd,D. Sterling,Dujon Sterling,26.0,Defender,England,Defender,58.0,5.0,82.0,12.0,135.0,7.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,31.0,14.0,0.0,450.0,0.0,5.0,10.0,1.0,8.0,0.0,5.0,0.0,0.0,76.7,41.38,35.71,50.0,0.0,62.0,43.75,61.54,0.1686572382735413,0.8819755334366133,2.0,5.0,0.1580175599999999,4.0,18.0,24.0,1.73626927,78.0,11.6,1.0,16.4,2.4,27.0,1.4,1.2,0.6,0.2,0.4,0.2,0.4,0.6,6.2,2.8,0.0,0.0,1.0,2.0,0.2,1.6,0.0,1.0,0.0,0.0,76.7,41.38,35.71,50.0,0.0,62.0,43.75,61.54,0.0337314476547082,0.1763951066873226,0.4,1.0,0.0316035119999999,0.8,3.6,4.8,0.347253854,15.6,RB/RCB,13,73,60,60,33,57,83,57,33,77,50,23,40,67,27,53,27,27,87,23,80,43,60,40,53,33,73,93,43,27,53,33,47,47,87,80,40,53,70,67,70,100,60,27,67,60,60,33,47,73,67,40,87,53,27,33,73,47,53,27,23,90,27,73,43,53,40,53,33,73,93,43,27,53,33,47,47,80,87,33,53,80,73,87,100,53,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,7tx36b9v0w35xs0402q76qycq,E. Fernandez,Emmanuel Fernandez,25.0,Defender,Nigeria,Defender,226.0,0.0,102.0,31.0,328.0,39.0,5.0,7.0,7.0,0.0,3.0,7.0,7.0,56.0,54.0,0.0,629.0,2.0,14.0,8.0,3.0,6.0,0.0,9.0,0.0,0.0,81.8,45.59,0.0,42.86,28.57,70.89,81.25,100.0,1.0009025988114622,0.5081367819047808,0.0,6.0,0.12139562,4.0,16.0,26.0,0.9896911999999995,206.0,32.33704292527822,0.0,14.594594594594597,4.4356120826709065,46.931637519872815,5.580286168521463,0.7154213036565977,1.0015898251192368,1.0015898251192368,0.0,0.4292527821939587,1.0015898251192368,1.0015898251192368,8.012718600953894,7.726550079491256,0.0,0.2861685214626391,2.0031796502384736,1.1446740858505564,0.4292527821939587,0.8585055643879174,0.0,1.287758346581876,0.0,0.0,81.8,45.59,0.0,42.86,28.57,70.89,81.25,100.0,0.1432134084149945,0.0727063757892373,0.0,0.8585055643879174,0.0173698025437201,0.5723370429252782,2.289348171701113,3.720190779014308,0.1416092337042924,29.475357710651828,CB,57,50,76,100,71,95,100,98,98,43,100,95,95,95,95,40,90,95,95,88,74,45,76,45,52,19,62,50,52,67,71,81,98,100,100,43,71,62,93,52,71,100,57,33,50,57,100,43,90,95,95,95,43,95,95,95,90,81,40,86,90,86,86,62,45,67,45,52,19,62,50,52,67,71,81,98,95,100,43,67,62,90,24,57,100,48,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,Cameron Devlin,28.0,Midfielder,Australia,Midfielder,90.0,0.0,119.0,11.0,209.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,27.0,5.0,0.0,335.0,1.0,2.0,7.0,1.0,9.0,0.0,11.0,0.0,0.0,88.19,52.38,0.0,33.33,50.0,55.1,80.0,60.0,0.1457278137759701,0.103059905612467,0.0,2.0,0.0362466,0.0,12.0,13.0,0.3470698199999999,119.0,24.17910447761194,0.0,31.970149253731343,2.955223880597015,56.14925373134328,1.0746268656716418,0.5373134328358209,0.5373134328358209,0.2686567164179104,0.2686567164179104,0.0,0.8059701492537313,0.8059701492537313,7.253731343283582,1.343283582089552,0.0,0.2686567164179104,0.5373134328358209,1.880597014925373,0.2686567164179104,2.417910447761194,0.0,2.955223880597015,0.0,0.0,88.19,52.38,0.0,33.33,50.0,55.1,80.0,60.0,0.0391507559398128,0.0276877358361851,0.0,0.5373134328358209,0.0097378925373134,0.0,3.2238805970149254,3.492537313432836,0.0932426382089552,31.970149253731343,DM/CM,44,30,67,65,63,37,13,9,28,20,11,22,19,63,30,41,54,20,63,22,67,46,94,50,52,81,63,30,35,89,80,100,35,4,7,15,19,19,7,31,28,26,70,67,30,89,78,85,48,22,11,41,15,11,30,26,81,37,41,63,26,74,22,81,46,100,50,52,81,63,30,35,89,80,100,35,11,15,15,19,19,7,37,37,41,89,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,a3qa9kw3vbh8nu5mgns92czro,O. Makhanya,Olwethu Makhanya,22.0,Defender,South Africa,Defender,231.0,0.0,92.0,26.0,323.0,16.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,30.0,24.0,0.0,540.0,0.0,6.0,2.0,5.0,6.0,0.0,7.0,0.0,0.0,85.22,45.61,0.0,100.0,0.0,55.56,57.14,85.71,0.0,0.218486426503736,0.0,6.0,0.13428331,3.0,20.0,23.0,0.4964226899999995,205.0,38.5,0.0,15.333333333333334,4.333333333333333,53.833333333333336,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,5.0,4.0,0.0,0.0,1.0,0.3333333333333333,0.8333333333333334,1.0,0.0,1.1666666666666667,0.0,0.0,85.22,45.61,0.0,100.0,0.0,55.56,57.14,85.71,0.0,0.0364144044172893,0.0,1.0,0.0223805516666666,0.5,3.333333333333333,3.8333333333333335,0.0827371149999999,34.166666666666664,CB,62,50,62,90,60,40,95,10,12,43,31,90,90,67,14,40,26,62,38,95,74,45,57,45,52,43,67,50,83,26,19,24,86,7,81,43,71,71,76,60,67,52,52,62,50,67,95,62,29,90,10,12,43,31,90,90,48,5,40,26,57,38,95,71,45,48,45,52,43,67,50,83,26,19,24,86,7,76,43,76,71,83,71,62,43,57,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,cvl7blnqat2mcdlakkphlo1ec,Kim Min-Su,Min-Su Kim,20.0,Attacker,Korea Republic,Striker,24.0,5.0,55.0,4.0,74.0,1.0,8.0,16.0,7.0,9.0,3.0,16.0,17.0,19.0,1.0,0.0,323.0,7.0,12.0,4.0,9.0,4.0,0.0,1.0,0.0,0.0,85.06,66.67,45.45,56.25,43.75,45.24,33.33,80.0,1.4515535350744118,0.8662770453687832,8.0,15.0,0.3687574,5.0,6.0,13.0,0.3499852799999999,32.0,6.687306501547988,1.393188854489164,15.325077399380804,1.1145510835913313,20.61919504643963,0.2786377708978328,2.2291021671826625,4.458204334365325,1.9504643962848296,2.5077399380804954,0.8359133126934984,4.458204334365325,4.7368421052631575,5.294117647058823,0.2786377708978328,0.0,1.9504643962848296,3.343653250773994,1.1145510835913313,2.5077399380804954,1.1145510835913313,0.0,0.2786377708978328,0.0,0.0,85.06,66.67,45.45,56.25,43.75,45.24,33.33,80.0,0.4044576413520032,0.2413775049015185,2.2291021671826625,4.179566563467492,0.1027497399380805,1.393188854489164,1.671826625386997,3.622291021671826,0.0975191182662538,8.91640866873065,ST,65,94,82,83,76,14,86,88,44,100,61,88,88,58,23,15,88,21,39,95,76,36,53,50,52,88,86,91,79,68,85,59,89,67,91,98,97,91,89,71,83,67,80,82,94,88,97,85,12,88,97,61,100,73,100,100,70,21,15,97,21,39,97,85,36,58,50,52,88,86,91,79,68,85,59,89,79,94,100,97,97,97,76,88,76,85,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,e3h1tvkjrapl7usr04np8759m,D. Neil,Dan Neil,24.0,Midfielder,England,Midfielder,71.0,2.0,90.0,10.0,159.0,6.0,4.0,3.0,1.0,2.0,0.0,6.0,7.0,26.0,3.0,0.0,397.0,1.0,5.0,6.0,2.0,4.0,0.0,7.0,0.0,0.0,83.25,71.43,28.57,33.33,33.33,53.06,54.55,33.33,0.2221465852270213,0.3297070439414247,1.0,6.0,0.12688884,2.0,27.0,23.0,1.10512816,98.0,16.09571788413098,0.4534005037783375,20.403022670025187,2.267002518891688,36.04534005037783,1.3602015113350123,0.906801007556675,0.6801007556675063,0.2267002518891687,0.4534005037783375,0.0,1.3602015113350123,1.5869017632241813,5.894206549118388,0.6801007556675063,0.0,0.2267002518891687,1.1335012594458438,1.3602015113350123,0.4534005037783375,0.906801007556675,0.0,1.5869017632241813,0.0,0.0,83.25,71.43,28.57,33.33,33.33,53.06,54.55,33.33,0.0503606868272844,0.0747446699111542,0.2267002518891687,1.3602015113350123,0.0287657319899244,0.4534005037783375,6.120906801007556,5.214105793450881,0.2505328322418136,22.216624685138537,DM/CM,22,85,41,56,26,54,50,22,28,43,11,52,59,56,15,41,54,48,50,44,22,46,74,50,52,41,96,78,35,74,70,54,6,26,67,35,48,44,37,69,63,96,48,22,89,52,59,37,63,56,19,33,48,11,56,63,67,15,41,59,44,56,52,26,46,81,50,52,41,96,78,35,74,70,54,6,22,67,37,59,56,33,81,67,100,52,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,rmruexgp6l6ar57aq8xffg4q,N. Raskin,Nicolas Raskin,25.0,Midfielder,Belgium,Midfielder,77.0,2.0,120.0,18.0,195.0,5.0,3.0,9.0,7.0,2.0,1.0,2.0,3.0,18.0,9.0,0.0,415.0,3.0,13.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,85.9,58.06,18.18,0.0,33.33,47.37,38.46,55.56,1.0791323783288715,0.2595094557464461,1.0,5.0,0.13089167,6.0,28.0,26.0,0.5878986700000002,106.0,16.698795180722893,0.4337349397590362,26.024096385542173,3.903614457831325,42.28915662650603,1.0843373493975903,0.6506024096385543,1.9518072289156627,1.5180722891566267,0.4337349397590362,0.2168674698795181,0.4337349397590362,0.6506024096385543,3.903614457831325,1.9518072289156627,0.0,0.6506024096385543,2.819277108433736,0.8674698795180724,0.0,1.0843373493975903,0.0,0.6506024096385543,0.0,0.0,85.9,58.06,18.18,0.0,33.33,47.37,38.46,55.56,0.2340287085532492,0.0562791590775425,0.2168674698795181,1.0843373493975903,0.0283861453012048,1.3012048192771086,6.072289156626507,5.638554216867471,0.1274960971084338,22.98795180722892,DM/CM,26,85,70,89,52,46,30,91,100,43,37,13,19,19,63,41,89,96,30,6,28,46,20,50,52,56,78,63,6,74,41,30,26,100,41,35,44,48,78,76,70,59,61,26,85,74,93,52,52,33,93,100,44,41,15,19,11,70,41,89,96,22,6,44,46,30,50,52,56,78,63,6,74,41,30,26,100,48,33,44,52,81,78,81,67,59,Premiership
Rangers,cnnku8uihko7u4th0fms4pvg6,w19p994oxo1yc9micl8njhg4,F. Curtis,Findlay Curtis,19.0,Attacker,Scotland,Striker,31.0,5.0,90.0,4.0,116.0,5.0,11.0,11.0,6.0,5.0,5.0,5.0,6.0,27.0,1.0,0.0,392.0,2.0,18.0,11.0,2.0,6.0,0.0,4.0,0.0,0.0,84.67,100.0,23.81,40.0,18.18,55.1,41.67,60.0,0.7522691652654001,0.9028100594974124,6.0,15.0,0.38986498,7.0,11.0,20.0,0.46485917,38.0,7.117346938775511,1.1479591836734695,20.66326530612245,0.9183673469387756,26.63265306122449,1.1479591836734695,2.525510204081633,2.525510204081633,1.3775510204081634,1.1479591836734695,1.1479591836734695,1.1479591836734695,1.3775510204081634,6.198979591836736,0.2295918367346939,0.0,0.4591836734693878,4.13265306122449,2.525510204081633,0.4591836734693878,1.3775510204081634,0.0,0.9183673469387756,0.0,0.0,84.67,100.0,23.81,40.0,18.18,55.1,41.67,60.0,0.1727148593721582,0.2072778197825692,1.3775510204081634,3.4438775510204085,0.0895098168367347,1.6071428571428572,2.525510204081633,4.591836734693878,0.1067278706632653,8.724489795918368,RW,71,57,100,43,86,86,86,50,36,86,79,14,14,86,29,29,29,29,100,14,86,21,100,57,57,100,100,71,64,29,100,43,71,43,71,79,71,43,100,100,100,29,57,43,43,71,43,57,71,86,29,43,86,86,14,14,86,14,29,29,43,100,14,86,21,100,57,57,100,100,71,64,29,100,43,71,43,57,57,57,71,100,86,86,43,71,Premiership
St. Johnstone,ez46dadmx0virt38cgeq2n6pf,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,Cheick Diabate,24.0,Defender,England,Defender,309.0,0.0,160.0,27.0,469.0,23.0,1.0,5.0,5.0,0.0,1.0,10.0,10.0,34.0,48.0,1.0,593.0,1.0,5.0,1.0,6.0,3.0,0.0,3.0,0.0,0.0,90.72,55.1,0.0,60.0,20.0,68.0,85.19,75.0,0.6035249540447342,0.0468932568388507,0.0,8.0,0.14956039,3.0,43.0,44.0,0.8887607400000006,293.0,46.89713322091063,0.0,24.283305227655987,4.097807757166948,71.18043844856662,3.490725126475548,0.1517706576728499,0.7588532883642496,0.7588532883642496,0.0,0.1517706576728499,1.5177065767284992,1.5177065767284992,5.160202360876897,7.284991568296796,0.1517706576728499,0.1517706576728499,0.7588532883642496,0.1517706576728499,0.9106239460370996,0.4553119730185497,0.0,0.4553119730185497,0.0,0.0,90.72,55.1,0.0,60.0,20.0,68.0,85.19,75.0,0.0915973791973458,0.0071170204308542,0.0,1.2141652613827991,0.0226988787521079,0.4553119730185497,6.526138279932547,6.677908937605396,0.1348878020236088,44.46880269814503,CB,93,50,95,95,90,76,40,81,86,43,74,100,100,76,71,90,64,50,17,100,38,45,14,45,52,76,100,50,57,60,62,95,57,86,38,43,88,86,76,100,100,95,86,71,50,95,90,76,48,38,81,81,43,71,100,100,52,52,95,71,33,14,100,33,45,10,45,52,76,100,50,57,60,62,95,57,81,33,43,86,76,76,90,95,95,71,Premiership
St. Johnstone,ez46dadmx0virt38cgeq2n6pf,4g62hpk9jur4ifpq1s0cs8tbe,J. Cotterill,Joel Cotterill,21.0,Midfielder,Wales,Midfielder,22.0,0.0,38.0,2.0,60.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,5.0,0.0,210.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,89.55,33.33,0.0,50.0,50.0,37.5,0.0,75.0,0.2411338550605768,0.0969904922364421,0.0,3.0,0.05776645,1.0,1.0,1.0,0.1305276,19.0,9.428571428571429,0.0,16.285714285714285,0.8571428571428571,25.71428571428571,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.8571428571428571,0.8571428571428571,2.571428571428571,2.142857142857143,0.0,0.4285714285714285,2.142857142857143,0.4285714285714285,0.4285714285714285,1.2857142857142856,0.0,0.4285714285714285,0.0,0.0,89.55,33.33,0.0,50.0,50.0,37.5,0.0,75.0,0.1033430807402472,0.041567353815618,0.0,1.2857142857142856,0.0247570499999999,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.0559403999999999,8.142857142857142,CM/AM,27,10,13,33,20,10,7,17,47,13,17,20,20,10,80,33,47,27,20,30,47,37,30,53,53,100,43,10,67,87,27,13,73,40,7,17,27,13,27,7,7,7,10,47,10,40,47,53,10,7,20,60,13,17,27,27,20,93,33,67,47,27,40,67,37,60,53,53,100,43,10,67,87,27,13,73,60,7,17,47,27,27,7,7,13,20,Premiership
