Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total mins played,total won contest_Total,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total won contest_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total won contest_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total won contest_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,1y77693pn6jwr0t3kel8z2g2x,E. Latte Lath,Emmanuel Latte Lath,27,Attacker,Côte d'Ivoire,Striker,2.0,13.0,0.0,14.0,0.0,0.0,3.0,3.0,13.0,1.0,245.0,1.0,8.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,0.0,42.42,0.0,100.0,33.33,50.0,43.33,44.44,50.0,0.5854670406040232,0.0,0.0,1.0,0.04066992,0.0,1.0,2.0,0.10159319,6.0,0.7346938775510203,4.775510204081632,0.0,5.142857142857142,0.0,0.0,1.1020408163265305,1.1020408163265305,4.775510204081632,0.3673469387755101,0.3673469387755101,2.9387755102040813,0.0,1.469387755102041,1.469387755102041,0.0,0.0,0.3673469387755101,0.3673469387755101,0.7346938775510203,2.204081632653061,0.7346938775510203,0.3673469387755101,0.3673469387755101,0.0,42.42,0.0,100.0,33.33,50.0,43.33,44.44,50.0,0.2150695251198452,0.0,0.0,0.3673469387755101,0.0149399706122448,0.0,0.3673469387755101,0.7346938775510203,0.0373199473469387,2.204081632653061,LW,9,9,14,9,9,55,14,14,41,50,18,100,32,18,36,18,14,59,55,23,18,27,64,18,55,9,14,95,36,77,45,64,23,36,9,9,9,9,18,14,14,9,9,9,9,14,9,9,55,18,18,73,45,18,100,32,18,55,18,14,82,73,27,18,36,73,18,55,9,14,95,36,77,45,64,23,55,9,9,9,9,18,9,18,9,9,Bundesliga
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,Felix Uduokhai,29,Defender,Germany,Defender,96.0,36.0,11.0,132.0,1.0,0.0,0.0,0.0,23.0,28.0,270.0,0.0,12.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,0.0,3.0,0.0,77.65,39.29,0.0,0.0,0.0,60.53,60.0,50.0,0.2628166331184286,0.0,0.0,1.0,0.02385149,1.0,12.0,12.0,0.25834298,86.0,32.0,12.0,3.6666666666666665,44.0,0.3333333333333333,0.0,0.0,0.0,7.666666666666667,9.333333333333334,0.0,4.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,1.6666666666666667,0.0,1.0,0.0,77.65,39.29,0.0,0.0,0.0,60.53,60.0,50.0,0.0876055443728095,0.0,0.0,0.3333333333333333,0.0079504966666666,0.3333333333333333,4.0,4.0,0.0861143266666666,28.666666666666668,CB,22,15,67,20,50,48,22,22,68,67,23,68,42,47,62,38,67,42,13,33,37,92,45,55,50,7,33,45,23,33,57,53,18,57,20,38,40,42,50,53,50,47,30,43,30,77,33,70,48,22,22,90,87,23,80,42,53,70,38,83,42,13,33,43,97,45,65,50,7,33,45,23,33,57,53,18,67,20,38,47,43,57,62,58,50,53,Bundesliga
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,4rtps64cca8vrscv80bgyvjf8,T. Rothe,Tom Rothe,21,Defender,Germany,Defender,49.0,59.0,1.0,107.0,3.0,2.0,6.0,6.0,25.0,13.0,360.0,1.0,9.0,1.0,5.0,5.0,0.0,1.0,0.0,5.0,3.0,10.0,3.0,1.0,10.0,0.0,69.93,5.56,12.5,16.67,60.0,52.08,60.0,83.33,0.5881323419760812,0.3848203101048255,0.0,2.0,0.0359572499999999,2.0,11.0,11.0,0.64121473,62.0,12.25,14.75,0.25,26.75,0.75,0.5,1.5,1.5,6.25,3.25,0.25,2.25,0.25,1.25,1.25,0.0,0.25,0.0,1.25,0.75,2.5,0.75,0.25,2.5,0.0,69.93,5.56,12.5,16.67,60.0,52.08,60.0,83.33,0.1470330854940203,0.0962050775262063,0.0,0.5,0.0089893124999999,0.5,2.75,2.75,0.1603036825,15.5,LB/LCB,40,45,8,40,62,100,75,75,80,72,48,90,72,98,100,18,55,40,60,98,80,60,45,95,52,20,5,30,30,90,35,70,90,95,70,22,25,20,38,45,55,65,40,40,45,5,40,55,100,75,70,72,68,38,90,68,75,100,18,50,40,55,98,65,50,32,90,52,20,5,30,30,90,35,70,90,90,70,22,15,15,35,45,52,60,40,Bundesliga
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,64vve6gzn5mwodos6ynufwa5m,A. Kemlein,Aljoscha Kemlein,22,Midfielder,Germany,Midfielder,48.0,38.0,3.0,86.0,1.0,0.0,4.0,4.0,9.0,13.0,213.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,77.48,33.33,0.0,50.0,0.0,50.0,66.67,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.281690140845072,16.056338028169012,1.267605633802817,36.33802816901408,0.4225352112676056,0.0,1.6901408450704225,1.6901408450704225,3.8028169014084505,5.492957746478873,0.8450704225352113,1.6901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,0.4225352112676056,0.0,0.4225352112676056,0.0,0.0,0.8450704225352113,0.0,77.48,33.33,0.0,50.0,0.0,50.0,66.67,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,21,10,29,14,19,50,81,81,19,95,83,69,43,7,17,17,21,40,14,24,21,7,29,26,52,10,24,29,74,24,40,90,86,10,10,19,7,7,10,7,7,7,7,52,29,48,33,24,50,90,90,43,95,90,90,43,7,17,17,21,40,14,24,29,7,29,48,52,10,24,29,74,24,40,90,86,10,10,19,7,7,10,7,7,7,7,Bundesliga
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,92wxhgs6ts4tl5bv3heso90fe,L. Querfeld,Leopold Querfeld,22,Defender,Austria,Defender,85.0,37.0,15.0,122.0,4.0,0.0,0.0,0.0,22.0,29.0,270.0,0.0,14.0,1.0,3.0,3.0,0.0,2.0,1.0,5.0,1.0,15.0,1.0,0.0,4.0,0.0,79.22,46.88,0.0,0.0,33.33,52.38,51.85,57.14,0.3561439933822234,0.0,0.0,3.0,0.06759612,2.0,12.0,13.0,0.3598387099999999,75.0,28.33333333333333,12.333333333333334,5.0,40.66666666666666,1.3333333333333333,0.0,0.0,0.0,7.333333333333333,9.666666666666666,0.0,4.666666666666667,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,5.0,0.3333333333333333,0.0,1.3333333333333333,0.0,79.22,46.88,0.0,0.0,33.33,52.38,51.85,57.14,0.1187146644607411,0.0,0.0,1.0,0.02253204,0.6666666666666666,4.0,4.333333333333333,0.1199462366666666,25.0,CB,17,22,92,17,93,48,22,22,63,72,23,78,90,65,75,38,93,92,52,73,100,28,45,70,50,13,52,45,23,77,33,33,33,73,20,38,58,60,67,53,57,53,23,23,33,100,23,97,48,22,22,83,90,23,87,97,73,77,38,100,100,67,80,100,33,45,77,50,13,52,45,23,77,33,33,33,73,20,38,63,67,73,62,67,77,40,Bundesliga
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,9kxuwgequrilkom3ru6sdxall,J. Juranović,Josip Juranovic,31,Defender,Croatia,Defender,28.0,57.0,9.0,77.0,9.0,0.0,0.0,0.0,7.0,5.0,254.0,0.0,1.0,2.0,4.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,8.0,6.0,0.0,66.96,36.0,26.67,0.0,50.0,63.64,33.33,100.0,0.2581784873621894,0.9917208611049774,3.0,2.0,0.04565085,2.0,8.0,11.0,0.29637055,37.0,9.921259842519683,20.196850393700785,3.188976377952756,27.283464566929133,3.188976377952756,0.0,0.0,0.0,2.4803149606299213,1.7716535433070866,0.0,0.3543307086614173,0.7086614173228346,1.4173228346456692,0.0,1.4173228346456692,0.7086614173228346,0.0,1.4173228346456692,0.7086614173228346,0.0,0.0,2.8346456692913384,2.125984251968504,0.0,66.96,36.0,26.67,0.0,50.0,63.64,33.33,100.0,0.0914805663881773,0.3513971555096376,1.062992125984252,0.7086614173228346,0.016175498031496,0.7086614173228346,2.8346456692913384,3.8976377952755903,0.105013187007874,13.11023622047244,RB/RCB,5,57,81,14,95,52,10,7,10,24,12,31,98,79,17,100,93,45,55,90,10,7,98,69,52,5,43,55,12,83,62,33,93,67,86,100,19,19,60,60,71,29,43,24,71,95,33,100,52,10,7,10,29,12,38,100,86,17,100,100,45,71,95,10,7,100,71,52,5,43,55,12,83,62,33,93,76,100,100,19,19,71,76,81,38,52,Bundesliga
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,Woo-yeong Jeong,27,Midfielder,Korea Republic,Midfielder,16.0,43.0,1.0,55.0,4.0,0.0,6.0,6.0,14.0,2.0,205.0,3.0,6.0,0.0,6.0,6.0,0.0,2.0,0.0,1.0,1.0,9.0,4.0,4.0,1.0,0.0,78.57,100.0,44.44,50.0,16.67,53.85,75.0,100.0,0.4704636622458474,0.4029706970465247,0.0,9.0,0.24774652,3.0,8.0,6.0,0.64956553,35.0,7.024390243902439,18.87804878048781,0.4390243902439024,24.14634146341464,1.7560975609756098,0.0,2.6341463414634148,2.6341463414634148,6.146341463414634,0.8780487804878049,1.3170731707317074,2.6341463414634148,0.0,2.6341463414634148,2.6341463414634148,0.0,0.8780487804878049,0.0,0.4390243902439024,0.4390243902439024,3.951219512195122,1.7560975609756098,1.7560975609756098,0.4390243902439024,0.0,78.57,100.0,44.44,50.0,16.67,53.85,75.0,100.0,0.2065450224493964,0.1769139645570108,0.0,3.951219512195122,0.1087667648780487,1.3170731707317074,3.5121951219512195,2.6341463414634148,0.2851751107317073,15.365853658536588,RM/RCM,12,38,25,25,44,56,69,69,50,31,56,94,38,88,88,25,75,44,38,56,88,62,50,19,56,62,94,62,69,38,62,100,94,88,50,25,75,75,62,88,25,62,62,12,88,38,88,62,56,75,75,62,38,62,100,38,88,88,25,75,44,62,75,88,75,62,25,56,62,94,62,69,38,62,100,94,88,62,25,75,88,75,88,50,75,88,Bundesliga
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,avg54tzd7cxjld09569czfgus,M. Ljubičić,Marin Ljubicic,24,Attacker,Croatia,Striker,10.0,11.0,0.0,21.0,1.0,0.0,3.0,3.0,8.0,0.0,217.0,2.0,3.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,65.62,0.0,0.0,66.67,50.0,30.77,23.08,0.0,0.4301647850129437,0.0737519215218088,2.0,4.0,0.0988070899999999,0.0,1.0,1.0,0.14774955,8.0,4.147465437788019,4.56221198156682,0.0,8.70967741935484,0.4147465437788019,0.0,1.2442396313364057,1.2442396313364057,3.317972350230415,0.0,0.8294930875576038,1.2442396313364057,0.0,1.6589861751152075,1.2442396313364057,0.4147465437788019,0.4147465437788019,0.0,0.0,0.8294930875576038,2.0737327188940093,0.8294930875576038,0.0,0.0,0.0,65.62,0.0,0.0,66.67,50.0,30.77,23.08,0.0,0.1784093578394697,0.0305883545482156,0.8294930875576038,1.6589861751152075,0.0409798990783409,0.0,0.4147465437788019,0.4147465437788019,0.0612786152073732,3.317972350230415,ST,26,10,19,10,7,52,40,38,17,7,55,31,36,12,14,38,24,19,26,31,5,31,45,26,52,38,19,45,83,71,19,38,26,14,5,67,71,57,17,12,7,33,10,38,14,19,14,5,52,43,43,24,7,62,29,36,19,19,38,24,19,26,33,5,33,45,26,52,38,19,45,83,71,19,38,26,14,5,67,86,57,17,10,10,57,14,Bundesliga
Union Berlin,a8d2gb2nag8fy0itbuxmcibh2,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,Michel Aebischer,29,Midfielder,Switzerland,Midfielder,35.0,24.0,1.0,58.0,4.0,0.0,1.0,2.0,12.0,2.0,299.0,0.0,4.0,0.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,1.0,5.0,0.0,76.32,20.0,16.67,0.0,0.0,41.38,33.33,71.43,0.426345695517185,0.2805819048647447,1.0,1.0,0.01685596,0.0,2.0,4.0,0.17368348,29.0,10.535117056856189,7.224080267558528,0.3010033444816053,17.45819397993311,1.2040133779264213,0.0,0.3010033444816053,0.6020066889632106,3.612040133779264,0.6020066889632106,0.0,1.2040133779264213,0.0,1.5050167224080266,1.2040133779264213,0.3010033444816053,1.2040133779264213,0.0,0.3010033444816053,0.0,2.4080267558528425,0.3010033444816053,0.3010033444816053,1.5050167224080266,0.0,76.32,20.0,16.67,0.0,0.0,41.38,33.33,71.43,0.1283314802560088,0.0844560917653077,0.3010033444816053,0.3010033444816053,0.0050737003344481,0.0,0.6020066889632106,1.2040133779264213,0.052279308361204,8.729096989966555,RM/RCM,88,25,25,38,44,56,12,19,31,31,19,75,38,75,75,56,100,44,38,19,75,25,19,62,56,50,25,12,19,19,12,50,62,75,25,50,12,12,25,12,12,12,31,88,12,12,25,38,56,12,25,25,25,19,75,38,62,75,50,100,44,12,19,75,25,12,62,56,50,25,12,19,19,12,50,62,75,25,50,12,12,25,12,12,12,25,Bundesliga
Mainz 05,1c7qokc1j5z50cjj4tcu32haa,1po7tmdv73zfjentt0p20wdlh,S. Posch,Stefan Posch,29,Defender,Austria,Defender,77.0,62.0,9.0,138.0,1.0,0.0,2.0,2.0,18.0,8.0,268.0,2.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,4.0,0.0,87.34,56.25,25.0,100.0,50.0,64.29,44.44,57.14,0.1344478522857378,0.0850563741612302,1.0,0.0,0.0,2.0,12.0,16.0,0.3387201299999999,74.0,25.85820895522388,20.82089552238806,3.0223880597014925,46.34328358208955,0.335820895522388,0.0,0.6716417910447761,0.6716417910447761,6.044776119402985,2.686567164179104,0.6716417910447761,1.343283582089552,0.0,0.6716417910447761,0.335820895522388,0.335820895522388,0.0,0.0,1.343283582089552,0.335820895522388,0.335820895522388,1.67910447761194,0.335820895522388,1.343283582089552,0.0,87.34,56.25,25.0,100.0,50.0,64.29,44.44,57.14,0.0451503981556582,0.0285637077407116,0.335820895522388,0.0,0.0,0.6716417910447761,4.029850746268656,5.3731343283582085,0.1137492973880596,24.85074626865672,RB/RCB,76,76,81,71,26,52,38,33,57,43,52,55,33,48,40,67,31,45,55,67,21,74,43,48,52,76,90,48,90,83,67,45,38,38,24,69,10,10,60,88,86,43,76,81,76,90,86,19,52,43,33,71,52,57,62,33,57,48,71,31,45,62,71,24,81,48,57,52,76,90,48,90,83,67,45,38,43,24,81,10,10,67,90,86,52,95,Bundesliga
Mainz 05,1c7qokc1j5z50cjj4tcu32haa,5w7ztsau360j3zd1aai33d4b8,K. Potulski,Kacper Potulski,18,Defender,Poland,Defender,108.0,64.0,3.0,172.0,1.0,0.0,4.0,4.0,21.0,15.0,280.0,1.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,3.0,0.0,91.49,37.5,0.0,25.0,0.0,51.22,61.11,37.5,0.4575234450296116,0.0,0.0,2.0,0.03805479,1.0,12.0,8.0,0.23411375,88.0,34.714285714285715,20.57142857142857,0.9642857142857144,55.285714285714285,0.3214285714285714,0.0,1.2857142857142856,1.2857142857142856,6.75,4.821428571428571,0.3214285714285714,3.5357142857142856,0.0,0.9642857142857144,0.9642857142857144,0.0,0.0,0.0,0.9642857142857144,0.0,1.2857142857142856,0.3214285714285714,0.0,0.9642857142857144,0.0,91.49,37.5,0.0,25.0,0.0,51.22,61.11,37.5,0.1470611073309466,0.0,0.0,0.6428571428571428,0.0122318967857142,0.3214285714285714,3.857142857142857,2.571428571428571,0.0752508482142857,28.285714285714285,LB/LCB,100,50,35,80,15,50,62,60,65,85,48,95,32,50,82,18,22,40,35,22,30,18,15,38,52,100,48,15,42,22,25,75,15,80,10,22,25,28,20,50,25,30,80,100,65,35,95,15,50,65,60,85,85,60,95,32,55,75,18,22,40,35,22,40,20,15,40,52,100,48,15,42,22,25,75,15,95,10,22,25,25,15,60,45,30,80,Bundesliga
Mainz 05,1c7qokc1j5z50cjj4tcu32haa,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,Kaishu Sano,25,Midfielder,Japan,Midfielder,59.0,110.0,4.0,168.0,7.0,0.0,7.0,7.0,15.0,3.0,358.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,15.0,0.0,12.0,6.0,1.0,3.0,0.0,91.3,57.14,100.0,14.29,0.0,44.12,40.0,50.0,0.3168581102288982,0.6067248386921114,3.0,4.0,0.0798828,2.0,21.0,19.0,0.7096614699999999,113.0,14.832402234636872,27.6536312849162,1.005586592178771,42.23463687150838,1.759776536312849,0.0,1.759776536312849,1.759776536312849,3.770949720670391,0.7541899441340782,0.2513966480446927,0.5027932960893855,0.5027932960893855,1.005586592178771,0.2513966480446927,0.7541899441340782,0.2513966480446927,0.0,3.770949720670391,0.0,3.016759776536313,1.5083798882681565,0.2513966480446927,0.7541899441340782,0.0,91.3,57.14,100.0,14.29,0.0,44.12,40.0,50.0,0.0796570668173207,0.1525285907326536,0.7541899441340782,1.005586592178771,0.0200822681564245,0.5027932960893855,5.279329608938547,4.776536312849162,0.1784065148044692,28.40782122905028,DM/CM,36,95,43,81,100,50,95,95,62,17,57,48,98,62,43,90,57,40,100,24,100,90,64,52,52,90,60,98,43,24,24,45,43,57,100,98,45,38,57,83,93,100,95,24,81,33,67,90,50,95,95,38,14,48,43,95,52,38,86,48,40,100,24,90,86,62,43,52,90,60,98,43,24,24,45,43,57,81,100,38,33,57,81,81,86,81,Bundesliga
Mainz 05,1c7qokc1j5z50cjj4tcu32haa,6u47fsriz3ejlf72hxtsew5bd,A. Caci,Anthony Caci,29,Defender,France,Defender,29.0,66.0,4.0,90.0,5.0,0.0,3.0,3.0,12.0,4.0,281.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,5.0,1.0,6.0,2.0,5.0,7.0,0.0,75.63,36.36,50.0,66.67,25.0,48.0,20.0,100.0,0.3771720316439242,0.5581817249403789,0.0,4.0,0.13843568,2.0,12.0,17.0,1.28173062,52.0,9.288256227758009,21.13879003558719,1.2811387900355873,28.82562277580071,1.601423487544484,0.0,0.9608540925266904,0.9608540925266904,3.8434163701067616,1.2811387900355873,0.6405693950177936,0.3202846975088968,0.3202846975088968,1.2811387900355873,0.9608540925266904,0.3202846975088968,0.3202846975088968,0.0,1.601423487544484,0.3202846975088968,1.9217081850533808,0.6405693950177936,1.601423487544484,2.2419928825622777,0.0,75.63,36.36,50.0,66.67,25.0,48.0,20.0,100.0,0.1208024300638903,0.1787770649275235,0.0,1.2811387900355873,0.0443388298932384,0.6405693950177936,3.8434163701067616,5.444839857651245,0.4105187039145908,16.654804270462634,RB/RCB,12,81,33,33,67,52,48,43,24,14,52,31,79,79,83,67,71,45,76,67,55,31,81,76,52,33,48,79,76,57,19,29,93,86,67,29,55,81,60,88,93,100,57,14,81,43,43,67,52,48,48,33,19,52,33,86,81,86,67,81,45,86,67,62,38,81,81,52,33,48,79,76,57,19,29,93,86,67,29,67,76,62,86,90,100,62,Bundesliga
Mainz 05,1c7qokc1j5z50cjj4tcu32haa,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,Phillipp Mwene,32,Defender,Austria,Defender,34.0,46.0,3.0,79.0,3.0,0.0,2.0,2.0,19.0,10.0,344.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,2.0,2.0,12.0,8.0,1.0,6.0,0.0,75.96,37.5,14.29,50.0,50.0,61.29,20.0,66.67,0.4604055566685672,0.2691303219676027,0.0,2.0,0.03555943,0.0,13.0,9.0,0.2986718699999999,41.0,8.895348837209301,12.034883720930232,0.7848837209302325,20.66860465116279,0.7848837209302325,0.0,0.5232558139534883,0.5232558139534883,4.970930232558139,2.6162790697674416,0.2616279069767441,0.2616279069767441,0.2616279069767441,1.0465116279069766,1.0465116279069766,0.0,0.2616279069767441,0.2616279069767441,0.5232558139534883,0.5232558139534883,3.13953488372093,2.093023255813953,0.2616279069767441,1.569767441860465,0.0,75.96,37.5,14.29,50.0,50.0,61.29,20.0,66.67,0.12045494215166,0.0704120028403611,0.0,0.5232558139534883,0.009303339244186,0.0,3.4011627906976742,2.3546511627906974,0.0781408962209302,10.726744186046512,LB/LCB,25,30,35,20,62,50,25,22,50,42,48,10,72,78,95,18,55,90,18,88,92,90,45,70,52,40,48,35,78,78,65,15,57,85,65,22,25,15,8,57,40,40,30,20,30,30,20,65,50,25,25,35,35,55,15,80,65,80,18,60,95,10,90,95,90,40,70,52,40,48,35,78,78,65,15,57,70,55,22,20,20,8,55,40,35,30,Bundesliga
Mainz 05,1c7qokc1j5z50cjj4tcu32haa,7w63iqek6hmnizlirurla1cr9,N. Amiri,Nadiem Amiri,29,Midfielder,Germany,Midfielder,55.0,133.0,5.0,176.0,14.0,0.0,11.0,12.0,12.0,2.0,354.0,6.0,0.0,0.0,7.0,4.0,3.0,3.0,0.0,2.0,2.0,14.0,3.0,12.0,2.0,0.0,84.62,41.67,41.38,54.55,28.57,46.15,0.0,66.67,0.534064313711159,1.6558339731639826,1.0,13.0,0.32442707,6.0,26.0,28.0,0.76111013,94.0,13.983050847457628,33.8135593220339,1.2711864406779665,44.74576271186441,3.5593220338983054,0.0,2.796610169491525,3.050847457627119,3.050847457627119,0.5084745762711864,1.5254237288135597,0.0,0.0,1.779661016949153,1.0169491525423728,0.7627118644067797,0.7627118644067797,0.0,0.5084745762711864,0.5084745762711864,3.5593220338983054,0.7627118644067797,3.050847457627119,0.5084745762711864,0.0,84.62,41.67,41.38,54.55,28.57,46.15,0.0,66.67,0.1357790628079218,0.4209747389399956,0.2542372881355932,3.305084745762712,0.0824814584745762,1.5254237288135597,6.610169491525424,7.118644067796611,0.1935025754237288,23.898305084745765,CM/AM,74,89,69,85,100,52,81,87,39,24,87,9,33,65,61,67,74,30,46,52,76,41,98,44,50,67,41,81,63,44,41,11,46,52,100,31,83,81,80,87,89,81,85,74,85,63,85,100,52,81,85,17,15,85,9,33,56,48,59,63,30,46,52,70,31,100,37,50,67,41,81,63,44,41,11,46,44,100,22,78,70,74,85,89,74,85,Bundesliga
Mainz 05,1c7qokc1j5z50cjj4tcu32haa,8gtjbmdgsrf1pwqd4vmtcvcru,F. Gruber,Fabio Gruber,24,Defender,Peru,Defender,111.0,86.0,13.0,197.0,1.0,0.0,3.0,3.0,28.0,31.0,360.0,2.0,15.0,0.0,2.0,2.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,84.55,39.39,0.0,66.67,0.0,59.57,60.0,54.55,0.2686002630834126,0.0670037361302206,0.0,2.0,0.04320281,1.0,18.0,17.0,0.3951484999999999,150.0,27.75,21.5,3.25,49.25,0.25,0.0,0.75,0.75,7.0,7.75,0.5,3.75,0.0,0.5,0.5,0.0,0.25,0.0,1.75,0.0,1.75,0.0,0.0,1.5,0.0,84.55,39.39,0.0,66.67,0.0,59.57,60.0,54.55,0.0671500657708531,0.0167509340325551,0.0,0.5,0.0108007025,0.25,4.5,4.25,0.0987871249999999,37.5,CB,35,73,75,53,50,48,85,85,87,77,87,83,42,47,62,38,67,42,83,33,72,12,45,87,50,27,37,45,68,33,50,53,30,60,53,38,50,47,50,67,67,57,70,17,67,70,43,38,48,83,83,80,67,87,77,42,42,57,38,58,42,77,33,68,12,45,82,50,27,37,45,68,33,50,53,30,57,53,38,50,47,45,67,63,53,70,Bundesliga
