Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total duels won_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total duels won_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total duels won_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total duels won_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Randers,9w3sjm5ml4sjr2v81oxzdrt8v,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,Mohamed Sankoh,22.0,Attacker,Netherlands,Striker,24.0,0.0,24.0,3.0,48.0,9.0,2.0,7.0,4.0,3.0,1.0,17.0,0.0,262.0,12.0,3.0,0.0,2.0,2.0,3.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,82.76,75.0,0.0,50.0,42.86,45.95,52.94,0.0,0.8318878896478509,0.184449184199258,2.0,3.0,0.18681389,3.0,2.0,3.0,0.1568073699999999,14.0,8.244274809160306,0.0,8.244274809160306,1.0305343511450382,16.48854961832061,3.0916030534351147,0.6870229007633588,2.404580152671756,1.3740458015267176,1.0305343511450382,0.3435114503816794,5.8396946564885495,0.0,4.122137404580153,1.0305343511450382,0.0,0.6870229007633588,0.6870229007633588,1.0305343511450382,0.0,1.3740458015267176,1.3740458015267176,0.6870229007633588,0.0,0.0,0.0,82.76,75.0,0.0,50.0,42.86,45.95,52.94,0.0,0.2857630155278877,0.0633604067860046,0.6870229007633588,1.0305343511450382,0.0641727103053435,1.0305343511450382,0.6870229007633588,1.0305343511450382,0.0538651270992366,4.809160305343512,ST,92,40,32,84,62,66,28,32,34,66,38,38,28,32,28,14,26,74,50,52,36,32,40,32,48,50,100,80,40,58,68,76,64,14,40,36,54,34,64,86,38,46,56,50,100,40,48,88,84,76,28,52,36,80,48,52,28,44,40,14,28,88,52,52,52,52,60,32,48,50,100,80,40,58,68,76,64,14,52,40,60,48,76,96,40,52,68,60,Danish Superliga
Randers,9w3sjm5ml4sjr2v81oxzdrt8v,brsecgiiou4wcogoimzawyhp0,L. Pedersen,Laurits Pedersen,20.0,Midfielder,Denmark,Midfielder,102.0,0.0,101.0,6.0,203.0,5.0,7.0,0.0,0.0,0.0,0.0,30.0,14.0,557.0,3.0,2.0,10.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,83.2,50.0,0.0,100.0,0.0,54.55,62.5,45.45,0.0,0.4364405113491985,0.0,5.0,0.10059481,4.0,15.0,11.0,0.22811819,104.0,16.481149012567325,0.0,16.31956912028725,0.9694793536804308,32.80071813285458,0.8078994614003591,1.131059245960503,0.0,0.0,0.0,0.0,4.847396768402154,2.2621184919210053,0.4847396768402154,0.3231597845601436,1.615798922800718,4.685816876122082,0.0,0.0,0.0,0.1615798922800718,0.1615798922800718,0.1615798922800718,0.3231597845601436,0.0,0.0,83.2,50.0,0.0,100.0,0.0,54.55,62.5,45.45,0.0,0.0705200108104629,0.0,0.8078994614003591,0.0162540985637342,0.6463195691202872,2.423698384201077,1.77737881508079,0.0368593125673249,16.80430879712747,DM/CM,52,28,59,35,54,61,89,6,22,11,20,63,89,37,17,87,100,35,17,48,13,13,39,93,52,52,44,56,28,98,17,70,78,15,6,67,17,52,44,74,56,31,19,67,41,28,48,26,41,52,74,6,22,11,20,44,85,26,4,78,100,35,17,48,11,11,30,85,52,52,44,56,28,98,17,70,78,15,6,59,17,41,33,70,44,11,7,59,Danish Superliga
Randers,9w3sjm5ml4sjr2v81oxzdrt8v,cszc9gru0hty21nad6sqxyzqi,M. Sjølstad,Martin Sjølstad,26.0,Defender,Norway,Defender,35.0,1.0,67.0,2.0,101.0,3.0,4.0,2.0,2.0,0.0,1.0,22.0,6.0,472.0,15.0,4.0,5.0,9.0,0.0,0.0,0.0,10.0,12.0,6.0,1.0,0.0,0.0,75.94,40.0,11.11,60.0,0.0,50.0,37.5,55.56,0.1380085091901392,0.3125784312605699,0.0,11.0,0.32277217,8.0,3.0,7.0,0.3589482599999999,37.0,6.673728813559322,0.1906779661016949,12.77542372881356,0.3813559322033898,19.258474576271187,0.5720338983050848,0.7627118644067796,0.3813559322033898,0.3813559322033898,0.0,0.1906779661016949,4.194915254237288,1.1440677966101696,2.860169491525424,0.7627118644067796,0.9533898305084746,1.7161016949152543,0.0,0.0,0.0,1.9067796610169487,2.288135593220339,1.1440677966101696,0.1906779661016949,0.0,0.0,75.94,40.0,11.11,60.0,0.0,50.0,37.5,55.56,0.0263151818371028,0.0596018195200239,0.0,2.097457627118644,0.0615455408898305,1.5254237288135593,0.5720338983050848,1.3347457627118644,0.0684435241525423,7.055084745762712,LB/LCB,7,33,43,10,27,33,60,40,60,23,67,60,63,87,47,47,20,47,27,47,87,87,80,77,53,53,40,67,27,67,27,33,57,53,33,40,23,80,73,80,20,20,20,20,13,40,27,7,13,40,60,40,60,23,67,47,53,87,47,40,20,47,27,47,93,100,93,67,53,53,40,67,27,67,27,33,57,53,33,53,23,73,80,80,20,20,20,20,Danish Superliga
Randers,9w3sjm5ml4sjr2v81oxzdrt8v,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,Elies Mahmoud,25.0,Midfielder,France,Midfielder,72.0,2.0,158.0,9.0,228.0,1.0,11.0,14.0,9.0,5.0,5.0,63.0,3.0,583.0,24.0,13.0,21.0,7.0,2.0,5.0,0.0,29.0,29.0,17.0,0.0,0.0,0.0,79.72,50.0,10.53,58.62,35.71,58.88,20.0,65.62,0.9310410610527224,0.7976163099045571,5.0,29.0,0.7799365699999998,14.0,27.0,24.0,0.8363511100000002,107.0,11.11492281303602,0.3087478559176672,24.39108061749571,1.3893653516295026,35.19725557461406,0.1543739279588336,1.69811320754717,2.1612349914236706,1.3893653516295026,0.7718696397941681,0.7718696397941681,9.72555746140652,0.4631217838765008,3.704974271012007,2.006861063464837,3.241852487135506,1.0806174957118353,0.3087478559176672,0.7718696397941681,0.0,4.476843910806175,4.476843910806175,2.624356775300172,0.0,0.0,0.0,79.72,50.0,10.53,58.62,35.71,58.88,20.0,65.62,0.143728465685669,0.1231311627639968,0.7718696397941681,4.476843910806175,0.1204018718696397,2.1612349914236706,4.168096054888507,3.704974271012007,0.1291108060034305,16.518010291595196,RM/RCM,100,33,83,67,100,58,67,67,83,67,75,100,67,75,100,100,83,100,92,58,100,100,100,42,58,58,67,75,17,83,67,83,67,67,67,67,58,92,83,100,100,67,50,100,83,17,50,50,67,67,50,33,67,50,33,83,67,50,83,100,67,100,50,58,83,83,83,42,58,58,67,75,17,83,67,83,67,67,33,33,33,83,67,83,83,50,33,83,Danish Superliga
Randers,9w3sjm5ml4sjr2v81oxzdrt8v,effgiwtme6eu08o1ninlnqqqd,D. Høegh,Daniel Høegh,35.0,Defender,Denmark,Defender,179.0,0.0,146.0,29.0,325.0,13.0,1.0,1.0,1.0,0.0,0.0,29.0,12.0,630.0,5.0,6.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.84,54.72,0.0,0.0,0.0,59.18,52.0,70.0,0.0899268340189115,0.0812149112843605,0.0,3.0,0.06333723,1.0,20.0,18.0,0.4350537699999997,174.0,25.571428571428573,0.0,20.857142857142858,4.142857142857143,46.42857142857143,1.8571428571428568,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,4.142857142857143,1.7142857142857142,0.7142857142857143,0.8571428571428571,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.84,54.72,0.0,0.0,0.0,59.18,52.0,70.0,0.0128466905741302,0.01160213018348,0.0,0.4285714285714285,0.0090481757142857,0.1428571428571428,2.857142857142857,2.571428571428572,0.0621505385714285,24.857142857142858,CB,52,33,79,92,62,79,29,21,24,32,32,82,95,42,82,82,100,36,24,45,20,18,24,41,52,52,42,79,33,24,24,61,52,65,33,39,33,38,42,44,74,59,45,73,30,33,58,77,35,64,17,17,20,32,32,48,83,27,58,70,94,36,24,45,20,18,24,41,52,52,42,79,33,24,24,61,52,65,30,33,33,33,33,41,58,47,33,55,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,1txj6px5loenmb9jayi95y1p0,W. Møller,William Møller,18.0,Defender,Denmark,Defender,197.0,1.0,66.0,6.0,262.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,485.0,0.0,2.0,7.0,25.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,88.51,31.58,100.0,100.0,0.0,59.09,37.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55670103092783,0.1855670103092783,12.24742268041237,1.11340206185567,48.618556701030926,0.556701030927835,0.0,0.0,0.0,0.0,0.0,2.4123711340206184,0.556701030927835,0.0,0.3711340206185566,1.2989690721649485,4.639175257731958,0.0,0.0,0.0,0.1855670103092783,0.3711340206185566,0.1855670103092783,0.0,0.0,0.0,88.51,31.58,100.0,100.0,0.0,59.09,37.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,93,33,33,30,87,33,13,10,20,23,27,37,20,7,27,57,90,47,27,47,23,47,47,30,53,53,93,33,100,90,27,73,57,97,10,13,23,10,10,13,10,10,10,10,100,33,20,27,80,33,13,10,20,23,27,7,13,7,20,53,93,47,27,47,7,40,33,30,53,53,93,33,100,90,27,73,57,97,10,13,23,10,10,13,10,10,10,10,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,Kristian Kirkegaard,28.0,Midfielder,Denmark,Midfielder,29.0,1.0,46.0,3.0,74.0,2.0,3.0,4.0,2.0,2.0,0.0,15.0,3.0,363.0,16.0,7.0,3.0,4.0,1.0,2.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,69.81,23.08,20.0,0.0,50.0,30.0,28.57,50.0,0.3061547267342617,0.2507383512168474,1.0,2.0,0.07600993,3.0,8.0,9.0,0.24048064,28.0,7.1900826446281,0.2479338842975206,11.40495867768595,0.7438016528925621,18.34710743801653,0.4958677685950413,0.7438016528925621,0.9917355371900828,0.4958677685950413,0.4958677685950413,0.0,3.71900826446281,0.7438016528925621,3.96694214876033,1.7355371900826446,0.7438016528925621,0.9917355371900828,0.2479338842975206,0.4958677685950413,0.0,1.2396694214876034,1.487603305785124,0.0,0.2479338842975206,0.0,0.0,69.81,23.08,20.0,0.0,50.0,30.0,28.57,50.0,0.0759061305952715,0.0621665333595489,0.2479338842975206,0.4958677685950413,0.0188454371900826,0.7438016528925621,1.983471074380165,2.231404958677686,0.0596232991735537,6.9421487603305785,CM/AM,13,33,13,30,13,22,15,9,11,28,4,15,50,52,61,24,37,52,33,52,28,37,7,72,50,52,4,9,37,7,98,9,26,35,9,17,20,7,9,20,22,15,4,9,26,35,9,35,9,30,17,13,13,30,4,22,65,70,78,35,57,57,43,52,26,48,7,78,50,52,4,9,37,7,98,9,26,35,13,17,22,4,13,22,17,17,4,4,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,5lz41celw55rz3zh8pohclw5w,O. Ross,Oliver Ross,21.0,Attacker,Denmark,Striker,37.0,0.0,70.0,5.0,107.0,4.0,6.0,13.0,10.0,3.0,3.0,21.0,0.0,405.0,25.0,9.0,2.0,7.0,2.0,7.0,0.0,9.0,11.0,5.0,1.0,0.0,0.0,78.68,83.33,0.0,55.56,53.85,48.84,36.36,66.67,1.3629121042393015,0.487962007276567,3.0,9.0,0.2585598699999999,2.0,11.0,13.0,0.4660427199999997,45.0,8.222222222222221,0.0,15.555555555555555,1.1111111111111112,23.77777777777778,0.8888888888888888,1.3333333333333333,2.888888888888889,2.2222222222222223,0.6666666666666666,0.6666666666666666,4.666666666666667,0.0,5.555555555555555,2.0,0.4444444444444444,1.5555555555555556,0.4444444444444444,1.5555555555555556,0.0,2.0,2.4444444444444446,1.1111111111111112,0.2222222222222222,0.0,0.0,78.68,83.33,0.0,55.56,53.85,48.84,36.36,66.67,0.3028693564976226,0.1084360016170148,0.6666666666666666,2.0,0.0574577488888888,0.4444444444444444,2.4444444444444446,2.888888888888889,0.1035650488888888,10.0,LW,100,14,57,100,93,100,36,36,36,29,14,43,21,29,57,43,100,86,100,57,14,14,21,64,57,57,100,100,14,86,100,86,71,79,71,29,21,36,43,36,100,64,14,86,100,14,86,100,100,100,29,57,57,43,14,43,21,29,71,43,100,86,100,57,14,14,14,71,57,57,100,100,14,86,100,86,71,79,57,29,14,14,29,29,86,86,14,86,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,6wrch4yhbs6utcc0doguj90q,M. Larsen,Mads Larsen,24.0,Midfielder,Denmark,Midfielder,236.0,0.0,169.0,13.0,405.0,4.0,7.0,1.0,1.0,0.0,0.0,32.0,15.0,630.0,2.0,7.0,11.0,18.0,0.0,0.0,1.0,6.0,6.0,3.0,0.0,0.0,0.0,91.63,61.9,0.0,50.0,0.0,65.31,50.0,61.11,0.0813288826382461,0.4463715237226907,0.0,15.0,0.31116735,7.0,36.0,26.0,0.6576225199999998,220.0,33.714285714285715,0.0,24.142857142857142,1.8571428571428568,57.85714285714285,0.5714285714285714,1.0,0.1428571428571428,0.1428571428571428,0.0,0.0,4.571428571428571,2.142857142857143,0.2857142857142857,1.0,1.5714285714285714,2.571428571428572,0.0,0.0,0.1428571428571428,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.0,0.0,0.0,91.63,61.9,0.0,50.0,0.0,65.31,50.0,61.11,0.0116184118054637,0.0637673605318129,0.0,2.142857142857143,0.0444524785714285,1.0,5.142857142857143,3.7142857142857135,0.0939460742857142,31.428571428571427,DM/CM,100,28,89,67,100,54,89,19,59,11,20,70,93,24,67,94,89,35,17,98,70,67,76,30,52,52,96,81,28,65,17,96,57,61,15,70,17,96,89,89,91,85,85,96,96,28,85,57,96,30,63,13,46,11,20,37,78,19,52,70,81,35,17,96,48,48,67,30,52,52,96,81,28,65,17,96,57,61,15,52,17,85,81,85,85,63,67,93,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,Jens Gammelby,31.0,Defender,Denmark,Defender,68.0,0.0,83.0,5.0,151.0,5.0,4.0,7.0,6.0,1.0,3.0,15.0,2.0,611.0,15.0,2.0,4.0,23.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,79.47,33.33,0.0,50.0,28.57,57.69,62.5,66.67,0.5992121537882106,0.2495793371614872,1.0,9.0,0.25592425,4.0,3.0,6.0,0.2830674399999998,61.0,10.016366612111293,0.0,12.225859247135842,0.7364975450081833,22.24222585924713,0.7364975450081833,0.5891980360065466,1.0310965630114566,0.88379705400982,0.1472995090016366,0.44189852700491,2.20949263502455,0.2945990180032733,2.20949263502455,0.2945990180032733,0.5891980360065466,3.387888707037644,0.0,0.2945990180032733,0.0,0.5891980360065466,0.5891980360065466,0.2945990180032733,0.0,0.0,0.0,79.47,33.33,0.0,50.0,28.57,57.69,62.5,66.67,0.0882636560408166,0.0367629138208409,0.1472995090016366,1.32569558101473,0.0376975163666121,0.5891980360065466,0.44189852700491,0.88379705400982,0.0416956949263502,8.985270049099837,CB,9,33,35,18,15,33,74,94,94,74,98,20,12,85,26,39,44,36,85,45,86,85,91,41,52,52,6,23,33,70,67,52,73,58,88,64,79,76,88,79,20,33,30,30,9,33,18,15,3,15,64,85,85,70,91,3,6,76,21,21,24,36,82,45,79,79,88,41,52,52,6,23,33,70,67,52,73,58,76,58,70,70,73,67,18,24,30,21,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,7wiwi4mzr6ku2fremmsqs366s,W. Kirk,William Kirk,19.0,Midfielder,Denmark,Midfielder,52.0,1.0,42.0,2.0,93.0,3.0,3.0,7.0,5.0,2.0,0.0,17.0,4.0,447.0,12.0,2.0,8.0,8.0,1.0,3.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,73.23,20.0,100.0,20.0,42.86,40.48,25.0,72.73,0.6429867123854096,0.091635334546732,2.0,2.0,0.04282587,2.0,7.0,6.0,0.4173212699999999,42.0,10.46979865771812,0.2013422818791946,8.456375838926174,0.4026845637583892,18.7248322147651,0.6040268456375839,0.6040268456375839,1.4093959731543624,1.006711409395973,0.4026845637583892,0.0,3.4228187919463084,0.8053691275167785,2.416107382550336,0.4026845637583892,1.610738255033557,1.610738255033557,0.2013422818791946,0.6040268456375839,0.0,1.006711409395973,1.006711409395973,0.2013422818791946,0.2013422818791946,0.0,0.0,73.23,20.0,100.0,20.0,42.86,40.48,25.0,72.73,0.1294604118896797,0.0184500673584024,0.4026845637583892,0.4026845637583892,0.0086226583892617,0.4026845637583892,1.4093959731543624,1.2080536912751678,0.0840244167785234,8.456375838926174,DM/CM,19,65,15,7,19,39,37,87,89,48,20,26,33,89,17,61,44,80,94,48,56,54,39,72,52,52,11,4,100,28,74,11,19,89,89,22,59,13,11,48,13,9,48,15,15,70,4,4,4,33,41,81,89,48,20,22,30,85,19,74,41,81,89,48,56,52,37,78,52,52,11,4,100,28,74,11,19,89,89,22,59,11,11,44,4,4,52,11,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,Villads Westh,22.0,Midfielder,Denmark,Midfielder,175.0,6.0,130.0,10.0,299.0,2.0,4.0,6.0,1.0,5.0,2.0,34.0,10.0,570.0,7.0,10.0,8.0,11.0,0.0,2.0,0.0,17.0,17.0,8.0,0.0,0.0,0.0,86.42,37.04,37.5,47.06,33.33,53.12,28.57,57.14,0.3352399534862499,0.4856209921702797,2.0,4.0,0.0997371,3.0,17.0,17.0,0.6095060500000001,122.0,27.63157894736842,0.9473684210526316,20.526315789473685,1.5789473684210529,47.21052631578947,0.3157894736842105,0.6315789473684211,0.9473684210526316,0.1578947368421052,0.7894736842105263,0.3157894736842105,5.368421052631579,1.5789473684210529,1.105263157894737,1.5789473684210529,1.2631578947368425,1.736842105263158,0.0,0.3157894736842105,0.0,2.6842105263157894,2.6842105263157894,1.2631578947368425,0.0,0.0,0.0,86.42,37.04,37.5,47.06,33.33,53.12,28.57,57.14,0.052932624234671,0.0766769987637283,0.3157894736842105,0.6315789473684211,0.0157479631578947,0.4736842105263158,2.6842105263157894,2.6842105263157894,0.096237797368421,19.26315789473684,DM/CM,93,96,70,54,81,19,56,74,59,87,80,80,67,70,81,61,63,35,74,48,93,93,94,30,52,52,67,26,87,52,61,59,28,48,56,78,59,31,37,65,63,52,81,74,85,89,70,48,70,11,48,67,52,78,74,67,67,67,63,52,52,35,63,48,93,93,93,30,52,52,67,26,87,52,61,59,28,48,48,70,52,22,26,52,52,44,70,74,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,9pv2ame21kaydllf78eo1nqc4,A. Priesborg,Alexander Priesborg,21.0,Defender,Denmark,Defender,165.0,0.0,65.0,14.0,230.0,4.0,1.0,4.0,2.0,2.0,0.0,37.0,9.0,585.0,2.0,8.0,14.0,51.0,0.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,79.86,31.11,0.0,66.67,25.0,67.27,36.36,66.67,0.3091534942359007,0.0,2.0,1.0,0.01685596,0.0,16.0,18.0,0.39100174,128.0,25.384615384615383,0.0,10.0,2.1538461538461537,35.38461538461539,0.6153846153846154,0.1538461538461538,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.0,5.6923076923076925,1.3846153846153846,0.3076923076923077,1.2307692307692308,2.1538461538461537,7.846153846153846,0.0,0.1538461538461538,0.0,0.9230769230769232,0.9230769230769232,0.6153846153846154,0.0,0.0,0.0,79.86,31.11,0.0,66.67,25.0,67.27,36.36,66.67,0.0475620760362924,0.0,0.3076923076923077,0.1538461538461538,0.0025932246153846,0.0,2.4615384615384617,2.769230769230769,0.0601541138461538,19.692307692307693,RB/RCB,92,8,50,75,58,25,17,50,50,67,29,92,75,17,88,100,100,46,62,46,71,62,79,42,54,54,38,50,8,71,62,92,17,38,42,17,83,25,25,17,58,50,25,67,83,8,8,75,50,17,17,50,25,67,29,92,67,8,67,92,100,46,58,46,50,42,75,42,54,54,38,50,8,71,62,92,17,38,42,17,83,25,25,17,50,50,25,75,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,Robin Østrøm,24.0,Defender,Norway,Defender,322.0,0.0,51.0,7.0,373.0,8.0,1.0,0.0,0.0,0.0,0.0,17.0,8.0,630.0,1.0,2.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.72,38.89,0.0,0.0,0.0,50.0,42.11,57.14,0.0,0.0573287190181778,0.0,2.0,0.0399414,0.0,5.0,3.0,0.2649262300000001,221.0,46.0,0.0,7.285714285714286,1.0,53.285714285714285,1.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,2.4285714285714284,1.1428571428571428,0.1428571428571428,0.2857142857142857,0.5714285714285714,5.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.72,38.89,0.0,0.0,0.0,50.0,42.11,57.14,0.0,0.0081898170025968,0.0,0.2857142857142857,0.0057059142857142,0.0,0.7142857142857143,0.4285714285714285,0.0378466042857143,31.571428571428573,CB,92,33,9,24,73,50,29,8,9,32,32,35,70,12,26,39,79,36,24,45,20,18,24,41,52,52,88,30,33,24,24,30,24,41,12,30,33,29,30,20,24,18,24,85,79,33,3,21,55,39,17,8,9,32,32,6,45,12,15,15,67,36,24,45,20,18,24,41,52,52,88,30,33,24,24,30,24,41,12,30,33,27,30,20,21,18,21,67,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,btbcy3kby79fi3ulyi9is6j8,L. Riisgaard,Lucas Riisgaard,22.0,Attacker,Denmark,Striker,19.0,4.0,44.0,0.0,59.0,0.0,4.0,5.0,4.0,1.0,0.0,21.0,1.0,411.0,25.0,7.0,4.0,1.0,1.0,3.0,0.0,18.0,19.0,8.0,0.0,0.0,0.0,79.73,0.0,16.67,44.44,60.0,42.86,0.0,66.67,0.6398096678255436,0.4597335384707309,2.0,13.0,0.4214690199999999,7.0,1.0,3.0,0.72555006,20.0,4.160583941605839,0.8759124087591241,9.635036496350365,0.0,12.91970802919708,0.0,0.8759124087591241,1.094890510948905,0.8759124087591241,0.218978102189781,0.0,4.598540145985401,0.218978102189781,5.474452554744526,1.5328467153284673,0.8759124087591241,0.218978102189781,0.218978102189781,0.6569343065693432,0.0,3.9416058394160585,4.160583941605839,1.7518248175182485,0.0,0.0,0.0,79.73,0.0,16.67,44.44,60.0,42.86,0.0,66.67,0.1401043068231117,0.1006715777673133,0.437956204379562,2.8467153284671536,0.0922924861313868,1.5328467153284673,0.218978102189781,0.6569343065693432,0.1588795751824817,4.37956204379562,RW,80,70,60,40,60,20,40,60,60,70,20,80,80,80,80,90,90,70,80,60,100,100,100,40,60,60,40,40,40,90,100,60,20,60,60,40,60,80,80,100,60,90,100,100,60,80,20,40,20,20,40,40,20,60,20,100,80,40,60,80,80,80,60,60,100,100,100,40,60,60,40,40,40,90,100,60,20,60,40,40,60,40,60,100,40,60,60,40,Danish Superliga
