Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total att assist_Total,total mins played,total accurate long balls_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total att assist_p90,total accurate long balls_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total att assist_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,bwidvw0d22al8ohttylbvn28k,S. Giordano,Simone Giordano,24,Defender,Italy,Defender,58.0,74.0,125.0,7.0,362.0,6.0,1.0,2.0,0.0,3.0,3.0,12.0,10.0,1.0,3.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,85.03,33.33,35.0,66.67,0.0,54.55,0.0,50.0,0.0744013172159668,0.7823469348516132,1.0,6.0,0.1486688599999999,5.0,10.0,13.0,0.6809510699999998,71.0,14.419889502762432,18.39779005524862,31.07734806629834,1.7403314917127073,1.4917127071823204,0.2486187845303867,0.4972375690607735,0.0,0.7458563535911602,0.7458563535911602,2.983425414364641,2.4861878453038675,0.2486187845303867,0.7458563535911602,0.4972375690607735,0.2486187845303867,1.7403314917127073,0.4972375690607735,0.0,0.0,0.0,1.7403314917127073,0.0,0.0,0.0,0.0,85.03,33.33,35.0,66.67,0.0,54.55,0.0,50.0,0.0184975650536934,0.1945061440238817,0.2486187845303867,1.4917127071823204,0.0369618712707182,1.2430939226519335,2.4861878453038675,3.232044198895028,0.1692972273480662,17.65193370165746,LB/LCB,45,68,50,93,25,9,41,16,41,41,25,32,14,43,57,7,100,73,27,41,20,86,39,50,52,52,73,11,91,70,20,59,5,30,27,95,50,59,55,68,48,55,77,45,32,73,55,100,27,5,41,16,41,41,23,36,18,41,64,5,100,86,27,41,20,86,39,50,52,52,73,11,91,70,20,59,5,30,23,95,55,59,59,82,59,59,82,50,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,Kerem Aktürkoglu,27,Attacker,Türkiye,Striker,11.0,47.0,54.0,9.0,257.0,2.0,1.0,9.0,7.0,5.0,7.0,14.0,1.0,2.0,21.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,81.82,33.33,22.22,40.0,11.11,51.85,25.0,50.0,1.1192804438574753,1.1259683476276878,2.0,4.0,0.22104714,2.0,4.0,3.0,0.71003677,24.0,3.852140077821012,16.459143968871594,18.91050583657588,3.151750972762646,0.7003891050583657,0.3501945525291828,3.151750972762646,2.45136186770428,1.7509727626459144,2.45136186770428,4.90272373540856,0.3501945525291828,0.7003891050583657,7.35408560311284,0.7003891050583657,0.3501945525291828,1.4007782101167314,0.7003891050583657,0.7003891050583657,0.0,0.3501945525291828,3.151750972762646,0.3501945525291828,0.0,0.0,0.0,81.82,33.33,22.22,40.0,11.11,51.85,25.0,50.0,0.3919659141913337,0.3943079816595015,0.7003891050583657,1.4007782101167314,0.0774095042801556,0.7003891050583657,1.4007782101167314,1.050583657587549,0.2486510089494163,8.40466926070039,LW,6,53,34,81,34,50,66,88,16,28,38,50,50,88,12,31,78,28,53,28,19,81,78,53,53,53,44,6,62,31,12,75,56,38,88,94,19,6,44,19,41,19,94,50,6,56,50,94,38,56,88,100,25,31,50,50,56,100,19,31,81,44,69,28,19,94,81,53,53,53,44,6,62,31,12,75,56,38,100,100,19,12,44,25,44,19,94,62,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,Nélson Cabral Semedo,32,Defender,Portugal,Defender,95.0,71.0,166.0,2.0,383.0,9.0,0.0,2.0,1.0,9.0,10.0,18.0,6.0,2.0,10.0,7.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,85.57,42.86,0.0,77.78,100.0,62.07,0.0,44.44,0.1323850712246383,0.1058962779785572,1.0,6.0,0.15451028,1.0,11.0,11.0,0.29371195,73.0,22.323759791122715,16.68407310704961,39.007832898172325,0.4699738903394256,2.114882506527416,0.0,0.4699738903394256,0.2349869451697128,2.114882506527416,2.349869451697128,4.229765013054831,1.4099216710182767,0.4699738903394256,2.349869451697128,1.6449086161879896,0.9399477806788512,0.0,0.2349869451697128,0.0,0.0,0.4699738903394256,0.4699738903394256,0.0,0.0,0.0,0.0,85.57,42.86,0.0,77.78,100.0,62.07,0.0,44.44,0.0311087634731526,0.0248842428670238,0.2349869451697128,1.4099216710182767,0.0363078986945169,0.2349869451697128,2.5848563968668405,2.5848563968668405,0.0690184738903394,17.154046997389035,RB/RCB,50,35,55,35,32,10,45,35,90,90,40,10,10,95,100,48,22,62,35,42,85,32,40,48,52,52,50,35,22,80,100,85,10,25,30,40,68,78,80,32,32,25,15,25,60,80,65,40,35,10,50,45,95,95,60,15,10,95,100,60,22,70,35,42,90,40,40,48,52,52,50,35,22,80,100,85,10,25,40,45,75,85,85,35,40,35,35,55,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,Vedat Muriqi,32,Attacker,Kosovo,Striker,30.0,39.0,69.0,3.0,325.0,3.0,8.0,18.0,17.0,1.0,1.0,17.0,3.0,0.0,22.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,8.0,1.0,0.0,0.0,0.0,81.18,60.0,0.0,100.0,61.11,38.64,40.0,0.0,2.736007357388228,0.2799998969756558,1.0,4.0,0.09676752,2.0,6.0,6.0,0.21793478,22.0,8.307692307692308,10.8,19.107692307692307,0.8307692307692307,0.8307692307692307,2.2153846153846155,4.984615384615385,4.707692307692308,0.2769230769230769,0.2769230769230769,4.707692307692308,0.8307692307692307,0.0,6.092307692307692,0.2769230769230769,0.0,0.0,0.2769230769230769,0.2769230769230769,1.6615384615384614,3.046153846153846,2.2153846153846155,0.2769230769230769,0.0,0.0,0.0,81.18,60.0,0.0,100.0,61.11,38.64,40.0,0.0,0.7576635758921247,0.0775384330086431,0.2769230769230769,1.1076923076923078,0.0267971593846153,0.5538461538461539,1.6615384615384614,1.6615384615384614,0.0603511698461538,6.092307692307692,ST,77,61,61,41,62,50,89,96,7,7,39,64,18,66,23,14,27,23,21,93,96,75,79,52,52,52,79,45,27,100,89,36,36,14,93,54,20,41,36,50,73,64,46,71,93,75,86,57,75,64,96,96,7,7,50,71,18,82,25,14,27,25,25,96,96,86,86,52,52,52,79,45,27,100,89,36,36,14,96,71,18,54,39,57,75,71,57,75,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,Milan Skriniar,31,Defender,Slovakia,Defender,261.0,110.0,371.0,3.0,519.0,13.0,10.0,5.0,5.0,2.0,2.0,29.0,21.0,6.0,6.0,2.0,8.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,92.29,46.43,0.0,100.0,40.0,74.36,90.91,61.54,0.6435385026352018,0.1831761428721478,0.0,1.0,0.01935132,0.0,26.0,27.0,0.5854001400000002,250.0,45.26011560693642,19.07514450867052,64.33526011560694,0.5202312138728323,2.254335260115607,1.7341040462427746,0.8670520231213873,0.8670520231213873,0.3468208092485549,0.3468208092485549,5.028901734104046,3.6416184971098255,1.0404624277456649,1.0404624277456649,0.3468208092485549,1.3872832369942196,0.0,0.0,0.1734104046242774,0.1734104046242774,0.3468208092485549,0.8670520231213873,0.0,0.0,0.0,0.0,92.29,46.43,0.0,100.0,40.0,74.36,90.91,61.54,0.111596272133272,0.0317646490529736,0.0,0.1734104046242774,0.0033557202312138,0.0,4.508670520231214,4.682080924855492,0.1015144751445087,43.35260115606936,CB,92,81,92,85,57,60,83,90,69,68,96,51,65,79,79,100,42,31,79,90,86,81,42,47,51,51,72,39,42,88,74,94,97,61,83,72,32,38,38,24,94,86,78,92,89,69,83,78,36,50,72,83,64,64,83,33,50,72,75,97,42,31,75,89,86,75,42,47,51,51,72,39,42,88,74,94,97,61,75,69,32,36,36,24,92,78,72,83,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,59hf5uowq19ra4t40gjnco0ve,İ. Yüksek,Ismail Yüksek,27,Midfielder,Türkiye,Midfielder,70.0,67.0,137.0,3.0,250.0,5.0,2.0,8.0,2.0,8.0,8.0,26.0,1.0,2.0,3.0,5.0,9.0,0.0,6.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,88.96,45.45,0.0,62.5,50.0,50.0,25.0,60.0,0.9072793113310716,0.256934781295793,6.0,4.0,0.08276727,1.0,11.0,11.0,0.22640017,81.0,25.2,24.12,49.32,1.08,1.8,0.72,2.88,0.72,2.88,2.88,9.36,0.36,0.72,1.08,1.8,3.24,0.0,2.16,1.08,0.0,1.44,1.44,0.0,0.0,0.0,0.0,88.96,45.45,0.0,62.5,50.0,50.0,25.0,60.0,0.3266205520791858,0.0924965212664854,2.16,1.44,0.0297962172,0.36,3.96,3.96,0.0815040612,29.16,DM/CM,31,37,29,49,19,41,90,71,96,96,83,3,11,49,94,96,33,87,91,41,96,36,40,51,51,51,66,19,33,51,89,36,21,60,97,63,94,44,37,27,27,34,26,34,69,74,80,71,26,66,100,97,100,100,100,6,23,63,100,100,33,100,97,41,100,69,40,51,51,51,66,19,33,51,89,36,21,60,97,77,100,63,54,31,51,66,43,83,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,6kicom9a3lzp49urle78bevl6,M. Greenwood,Mason Greenwood,24,Attacker,England,Striker,62.0,147.0,205.0,10.0,450.0,10.0,0.0,25.0,18.0,14.0,14.0,20.0,0.0,2.0,36.0,8.0,1.0,4.0,7.0,7.0,4.0,9.0,9.0,2.0,0.0,0.0,0.0,83.67,62.5,36.36,57.14,36.0,58.82,0.0,33.33,2.249647487294268,0.7908791591151566,14.0,28.0,0.7519132999999998,13.0,19.0,31.0,1.10249294,96.0,12.4,29.4,41.0,2.0,2.0,0.0,5.0,3.6,2.8,2.8,4.0,0.0,0.4,7.2,1.6,0.2,0.8,1.4,1.4,0.8,1.8,1.8,0.4,0.0,0.0,0.0,83.67,62.5,36.36,57.14,36.0,58.82,0.0,33.33,0.4499294974588536,0.1581758318230313,2.8,5.6,0.1503826599999999,2.6,3.8,6.2,0.220498588,19.2,RW,80,100,93,67,73,17,100,97,67,63,33,17,57,97,70,33,67,97,100,93,93,70,87,53,53,53,80,73,87,60,53,80,17,33,93,67,100,100,100,97,80,80,80,87,80,100,100,60,67,17,100,100,67,67,20,17,60,100,67,33,67,80,100,93,87,73,93,53,53,53,80,73,87,60,53,80,17,33,93,60,100,100,100,100,80,87,87,93,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,6za0ff4heyibetetkgor24xuy,O. Aydın,Oguz Aydin,25,Attacker,Türkiye,Striker,26.0,92.0,113.0,10.0,288.0,2.0,2.0,6.0,4.0,5.0,5.0,16.0,3.0,2.0,12.0,3.0,3.0,5.0,2.0,1.0,1.0,3.0,6.0,2.0,0.0,0.0,0.0,84.96,40.0,23.81,60.0,50.0,48.48,50.0,60.0,0.3684040033838484,1.0777468108753707,4.0,23.0,0.6329057299999999,6.0,7.0,8.0,0.63528646,53.0,8.125,28.75,35.3125,3.125,0.625,0.625,1.875,1.25,1.5625,1.5625,5.0,0.9375,0.625,3.75,0.9375,0.9375,1.5625,0.625,0.3125,0.3125,0.9375,1.875,0.625,0.0,0.0,0.0,84.96,40.0,23.81,60.0,50.0,48.48,50.0,60.0,0.1151262510574526,0.3367958783985533,1.25,7.1875,0.1977830406249999,1.875,2.1875,2.5,0.1985270187499999,16.5625,LW,53,88,88,88,34,66,47,53,16,9,50,78,50,56,31,56,88,28,25,69,62,66,97,53,53,53,81,12,75,78,88,69,81,50,25,88,59,81,81,75,62,62,81,81,81,94,94,88,31,75,44,56,12,12,62,81,50,69,31,62,88,31,12,69,75,62,100,53,53,53,81,12,75,78,88,69,81,50,25,94,56,94,94,75,75,56,88,94,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,Nathan Aké,31,Defender,Netherlands,Defender,240.0,118.0,358.0,0.0,540.0,17.0,5.0,2.0,2.0,0.0,0.0,13.0,17.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,94.96,68.0,0.0,0.0,50.0,41.94,27.78,60.0,0.2738728067069865,0.0,0.0,9.0,0.16160595,2.0,21.0,28.0,0.52667056,242.0,40.0,19.666666666666668,59.66666666666666,0.0,2.833333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,2.1666666666666665,2.833333333333333,0.6666666666666666,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,94.96,68.0,0.0,0.0,50.0,41.94,27.78,60.0,0.0456454677844977,0.0,0.0,1.5,0.026934325,0.3333333333333333,3.5,4.666666666666667,0.0877784266666666,40.333333333333336,CB,89,89,89,12,71,26,43,58,21,21,24,38,40,46,25,47,42,31,33,40,64,60,42,47,51,51,100,92,42,25,88,6,6,54,58,21,32,100,94,81,79,89,67,86,81,75,75,12,61,11,28,42,21,21,8,19,18,38,25,33,42,31,33,40,53,49,42,47,51,51,100,92,42,25,88,6,6,54,39,21,32,93,92,65,67,75,56,75,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,8kz0e83d3azssd7unbk2lqt0q,A. Brown,Archie Brown,24,Defender,England,Defender,68.0,73.0,136.0,7.0,418.0,7.0,3.0,6.0,6.0,4.0,4.0,16.0,9.0,9.0,18.0,2.0,6.0,5.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,87.74,53.85,31.25,50.0,50.0,53.33,50.0,85.71,0.5644555787916932,0.9764522791426832,1.0,10.0,0.24830281,1.0,15.0,18.0,1.2157872400000005,82.0,14.64114832535885,15.717703349282296,29.2822966507177,1.507177033492823,1.507177033492823,0.6459330143540669,1.2918660287081338,1.2918660287081338,0.8612440191387559,0.8612440191387559,3.444976076555024,1.9377990430622007,1.9377990430622007,3.8755980861244015,0.4306220095693779,1.2918660287081338,1.076555023923445,0.0,0.2153110047846889,0.0,0.6459330143540669,0.8612440191387559,0.2153110047846889,0.2153110047846889,0.0,0.0,87.74,53.85,31.25,50.0,50.0,53.33,50.0,85.71,0.1215334978259626,0.2102409213465107,0.2153110047846889,2.15311004784689,0.0534623275119617,0.2153110047846889,3.229665071770335,3.8755980861244015,0.2617723722488039,17.655502392344495,LB/LCB,55,64,59,93,39,48,80,93,52,48,45,18,91,95,57,77,95,20,66,41,98,59,89,100,52,52,95,77,82,45,89,45,48,82,91,100,50,77,82,34,75,66,100,59,41,59,41,91,36,36,86,95,59,50,36,9,86,100,55,66,95,20,64,41,100,55,91,100,52,52,95,77,82,45,89,45,48,82,91,100,41,86,86,36,77,73,100,55,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,am70epdl0361z5af8ahskcdsl,N. Kanté,N'Golo Kanté,35,Midfielder,France,Midfielder,101.0,115.0,215.0,7.0,409.0,5.0,1.0,3.0,1.0,3.0,4.0,22.0,4.0,5.0,3.0,3.0,11.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,90.72,50.0,33.33,100.0,0.0,68.75,50.0,68.75,0.2071958392362262,0.4550934902404884,2.0,8.0,0.1676754999999999,6.0,21.0,25.0,0.6871616399999999,114.0,22.224938875305625,25.30562347188264,47.31051344743276,1.5403422982885089,1.1002444987775062,0.2200488997555012,0.6601466992665037,0.2200488997555012,0.6601466992665037,0.880195599022005,4.841075794621027,0.880195599022005,1.1002444987775062,0.6601466992665037,0.6601466992665037,2.4205378973105134,0.2200488997555012,0.4400977995110025,0.2200488997555012,0.0,0.0,0.4400977995110025,0.0,0.0,0.0,0.0,90.72,50.0,33.33,100.0,0.0,68.75,50.0,68.75,0.0455932164578492,0.1001428218133104,0.4400977995110025,1.76039119804401,0.0368968092909535,1.3202933985330074,4.621026894865526,5.501222493887531,0.1512091628361858,25.08557457212714,CM/AM,93,57,79,50,29,29,7,21,14,14,93,75,86,21,54,100,43,21,18,25,18,18,29,54,50,54,100,18,71,96,18,100,75,64,7,36,36,36,36,68,71,71,64,71,93,57,93,43,21,36,7,29,14,14,86,71,79,21,50,100,43,21,7,25,18,14,29,54,50,54,100,18,71,96,18,100,75,64,7,36,43,29,29,71,71,71,64,79,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,Mattéo Guendouzi,27,Midfielder,France,Midfielder,98.0,179.0,274.0,9.0,504.0,21.0,2.0,4.0,3.0,5.0,6.0,14.0,8.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,91.64,75.0,33.33,20.0,25.0,37.84,33.33,25.0,0.5779312903707667,0.8444054393283211,0.0,15.0,0.33988404,7.0,47.0,44.0,1.3379173600000005,154.0,17.5,31.964285714285715,48.92857142857143,1.6071428571428572,3.75,0.3571428571428571,0.7142857142857143,0.5357142857142857,0.8928571428571429,1.0714285714285714,2.5,1.4285714285714286,0.5357142857142857,1.4285714285714286,0.1785714285714285,0.1785714285714285,0.5357142857142857,0.1785714285714285,0.1785714285714285,0.1785714285714285,0.1785714285714285,1.25,0.0,0.0,0.0,0.0,91.64,75.0,33.33,20.0,25.0,37.84,33.33,25.0,0.1032020161376369,0.150786685594343,0.0,2.678571428571429,0.0606935785714285,1.25,8.392857142857144,7.857142857142858,0.2389138142857144,27.5,DM/CM,57,100,89,93,87,41,60,89,76,81,24,71,27,94,30,13,90,41,60,89,59,70,40,51,51,51,89,84,80,16,51,11,37,11,89,94,17,93,91,93,100,100,100,89,37,97,77,91,71,29,49,86,60,66,9,60,11,89,14,9,89,29,54,86,49,60,40,51,51,51,89,84,80,16,51,11,37,11,83,91,17,94,89,91,100,100,100,74,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,e0tqievwgo1fq8xlnqrxs6ymt,İ. Kahveci,Irfan Can Kahveci,31,Midfielder,Türkiye,Midfielder,41.0,65.0,103.0,4.0,298.0,9.0,1.0,4.0,2.0,7.0,7.0,16.0,1.0,1.0,9.0,4.0,6.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,82.4,64.29,23.08,57.14,50.0,51.61,0.0,75.0,0.3442690436031822,0.4830627001591762,1.0,2.0,0.04119199,4.0,12.0,15.0,0.3166541600000001,43.0,12.382550335570471,19.63087248322148,31.10738255033557,1.2080536912751678,2.718120805369128,0.3020134228187919,1.2080536912751678,0.6040268456375839,2.114093959731544,2.114093959731544,4.832214765100671,0.3020134228187919,0.3020134228187919,2.718120805369128,1.2080536912751678,1.812080536912752,0.906040268456376,0.6040268456375839,0.3020134228187919,0.3020134228187919,0.6040268456375839,0.906040268456376,0.906040268456376,0.0,0.0,0.0,82.4,64.29,23.08,57.14,50.0,51.61,0.0,75.0,0.103973872229149,0.1458914195111606,0.3020134228187919,0.6040268456375839,0.0124405338926174,1.2080536912751678,3.624161073825504,4.530201342281879,0.0956338067114094,12.986577181208055,RM/RCM,50,50,38,69,56,50,38,50,69,62,62,12,19,56,81,88,75,56,38,81,75,19,100,56,56,56,50,75,88,75,88,88,25,100,38,75,50,25,25,56,56,50,38,25,62,75,75,75,88,62,62,50,75,75,75,12,12,62,75,88,88,62,50,88,75,38,100,56,56,56,50,75,88,75,88,88,25,100,50,88,75,25,25,75,88,75,50,50,Süper Lig
Galatasaray,esa748l653sss1wurz5ps3228,1h5s7q9ezqulz6mvvc9981vc9,Y. Akgün,Yunus Akgün,26,Attacker,Türkiye,Striker,47.0,141.0,179.0,18.0,494.0,5.0,1.0,11.0,6.0,13.0,13.0,26.0,0.0,3.0,14.0,8.0,2.0,9.0,5.0,2.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,84.43,41.67,50.0,61.54,36.36,57.78,33.33,50.0,1.0196094282866892,1.7044273572758295,3.0,21.0,0.50576849,12.0,28.0,46.0,2.2477411100000007,98.0,8.562753036437247,25.68825910931174,32.611336032388664,3.279352226720648,0.9109311740890688,0.1821862348178137,2.004048582995952,1.0931174089068827,2.3684210526315788,2.3684210526315788,4.7368421052631575,0.0,0.5465587044534413,2.5506072874493926,1.45748987854251,0.3643724696356275,1.639676113360324,0.9109311740890688,0.3643724696356275,0.1821862348178137,0.728744939271255,2.3684210526315788,0.0,0.0,0.0,0.0,84.43,41.67,50.0,61.54,36.36,57.78,33.33,50.0,0.1857588027242956,0.31052320274256,0.5465587044534413,3.825910931174089,0.0921440568825911,2.1862348178137654,5.101214574898785,8.380566801619434,0.4095074896761135,17.85425101214575,RW,53,93,87,93,43,40,67,63,57,53,77,17,70,67,70,47,90,53,63,53,60,100,33,53,53,53,87,30,93,80,60,67,57,60,60,93,30,87,73,87,93,100,100,93,33,93,80,93,27,33,47,53,60,53,53,17,67,53,60,40,93,47,53,53,47,93,33,53,53,53,87,30,93,80,60,67,57,60,40,93,33,80,67,87,93,100,100,87,Süper Lig
Galatasaray,esa748l653sss1wurz5ps3228,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,Victor Osimhen,27,Attacker,Nigeria,Striker,6.0,21.0,26.0,4.0,303.0,0.0,18.0,35.0,32.0,4.0,4.0,24.0,4.0,1.0,44.0,1.0,0.0,1.0,3.0,6.0,6.0,16.0,5.0,2.0,0.0,0.0,0.0,86.67,0.0,33.33,25.0,45.71,52.17,60.0,0.0,4.898902438929838,0.5355531026822528,3.0,4.0,0.14895795,0.0,0.0,0.0,0.38903323,8.0,1.7821782178217822,6.237623762376238,7.722772277227722,1.188118811881188,0.0,5.346534653465347,10.396039603960396,9.504950495049505,1.188118811881188,1.188118811881188,7.128712871287129,1.188118811881188,0.297029702970297,13.069306930693068,0.297029702970297,0.0,0.297029702970297,0.8910891089108911,1.7821782178217822,1.7821782178217822,4.752475247524752,1.4851485148514851,0.594059405940594,0.0,0.0,0.0,86.67,0.0,33.33,25.0,45.71,52.17,60.0,0.0,1.4551195363157934,0.1590751790145305,0.8910891089108911,1.188118811881188,0.0442449356435643,0.0,0.0,0.0,0.1155544247524752,2.376237623762376,ST,11,14,7,66,9,93,100,100,27,23,70,77,54,100,23,14,62,64,96,93,100,57,96,52,52,52,100,9,82,20,64,93,93,14,100,86,62,41,46,11,4,5,75,7,11,25,7,64,9,96,100,100,32,32,79,79,61,100,29,14,68,77,100,100,100,64,100,52,52,52,100,9,82,20,64,93,93,14,100,89,68,57,64,11,4,5,89,7,Süper Lig
