Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total accurate long balls_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total interception_Total,total won tackle_Total,total big chances saved_Total,total accurate cross_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total duels won_p90,total touches in opposition box_p90,total accurate long balls_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total interception_p90,total won tackle_p90,total big chances saved_p90,total accurate cross_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total accurate cross_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total interception_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total accurate cross_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,2jl9lfqd2q74iwamx7g0xva50,Rafael Fernandes,Rafael Tavares Gomes Fernandes,24.0,Defender,Portugal,Defender,236.0,50.0,286.0,28.0,537.0,5.0,9.0,19.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,35.0,0.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,85.89,31.03,0.0,66.67,0.0,66.67,67.86,80.0,0.488878808424768,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.30258237,152.0,39.55307262569832,8.379888268156424,47.93296089385475,4.692737430167598,0.8379888268156425,1.5083798882681565,3.184357541899441,0.0,0.3351955307262569,0.5027932960893855,0.5027932960893855,0.0,0.0,0.5027932960893855,0.5027932960893855,5.865921787709497,0.0,0.0,0.5027932960893855,0.3351955307262569,0.1675977653631284,0.6703910614525139,0.0,0.0,85.89,31.03,0.0,66.67,0.0,66.67,67.86,80.0,0.0819349958253801,0.0,0.0,0.0,0.0,0.0,2.011173184357542,1.675977653631285,0.0507121290502793,25.47486033519553,CB,56,24,41,84,69,21,88,47,69,69,76,34,38,79,76,69,40,28,62,81,6,49,46,44,29,12,44,57,28,88,74,71,85,22,37,16,16,28,35,26,32,35,62,15,29,79,71,12,91,47,65,68,82,34,38,76,76,65,40,28,68,79,6,41,46,44,29,12,44,57,28,88,74,71,82,22,37,16,16,28,35,18,21,29,Liga Portugal
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,5cg0ahxt9ati55rhnamlf9qeh,S. Bouzaidi,Mohamed Bouzaidi Diouri,26.0,Attacker,Morocco,Striker,20.0,39.0,58.0,5.0,221.0,8.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,81.69,0.0,33.33,25.0,25.0,19.23,20.0,0.0,0.4981451853553414,0.4365775834263053,0.0,10.0,0.27571641,3.0,8.0,5.0,0.4139356299999999,24.0,8.144796380090497,15.88235294117647,23.61990950226244,2.0361990950226243,3.257918552036199,0.0,0.4072398190045249,0.0,2.0361990950226243,1.6289592760180995,1.6289592760180995,0.0,0.4072398190045249,1.6289592760180995,1.6289592760180995,0.8144796380090498,0.4072398190045249,0.4072398190045249,0.8144796380090498,0.4072398190045249,0.0,0.0,0.0,0.4072398190045249,81.69,0.0,33.33,25.0,25.0,19.23,20.0,0.0,0.2028645551220847,0.1777917760559614,0.0,4.072398190045249,0.1122827009049773,1.2217194570135743,3.257918552036199,2.0361990950226243,0.1685710710407239,9.773755656108596,RW,36,18,18,9,36,14,36,23,36,36,55,14,36,18,18,45,73,50,23,14,23,14,50,18,73,14,73,14,59,9,32,14,55,27,18,64,55,59,77,23,36,27,55,82,55,9,82,14,50,23,91,55,91,14,50,36,36,64,91,64,36,14,23,14,50,23,73,14,73,14,59,9,32,14,82,55,18,100,91,91,100,36,73,73,Liga Portugal
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,Paulo Henrique Rodrigues Cabral,29.0,Defender,Portugal,Defender,110.0,82.0,183.0,33.0,630.0,12.0,14.0,18.0,0.0,3.0,8.0,5.0,3.0,2.0,13.0,13.0,16.0,1.0,2.0,6.0,4.0,4.0,4.0,0.0,9.0,78.88,45.16,26.47,30.77,25.0,56.9,78.26,80.0,0.8560603050129085,0.3691024494990926,2.0,6.0,0.11544343,5.0,12.0,22.0,1.3224458000000003,91.0,15.714285714285714,11.714285714285714,26.142857142857142,4.714285714285714,1.7142857142857142,2.0,2.571428571428572,0.0,0.4285714285714285,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2857142857142857,1.8571428571428568,1.8571428571428568,2.2857142857142856,0.1428571428571428,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,1.2857142857142858,78.88,45.16,26.47,30.77,25.0,56.9,78.26,80.0,0.1222943292875583,0.0527289213570132,0.2857142857142857,0.8571428571428571,0.0164919185714285,0.7142857142857143,1.7142857142857142,3.142857142857143,0.1889208285714286,13.0,LB/LCB,79,71,75,96,96,92,96,44,52,96,100,77,83,100,100,71,94,92,90,79,46,50,50,90,21,50,62,38,81,62,96,85,100,62,69,77,67,81,60,81,92,67,46,21,33,79,92,75,96,44,46,88,96,58,69,88,79,42,88,88,58,58,21,17,50,83,21,50,62,38,81,62,96,85,96,50,50,54,46,69,29,69,92,54,Liga Portugal
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,731oal9g3hg04ku6mn4doxx7u,Romain Correia,Romain Rodrigues Correia,27.0,Defender,Portugal,Defender,271.0,92.0,362.0,23.0,630.0,5.0,35.0,8.0,0.0,0.0,5.0,3.0,2.0,2.0,4.0,4.0,33.0,1.0,1.0,5.0,3.0,10.0,6.0,0.0,1.0,89.16,54.69,50.0,75.0,20.0,69.7,61.54,85.71,0.444666146986878,0.0,2.0,3.0,0.06333723,1.0,23.0,22.0,0.5199608999999998,242.0,38.71428571428572,13.142857142857142,51.71428571428572,3.2857142857142856,0.7142857142857143,5.0,1.1428571428571428,0.0,0.0,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,4.714285714285714,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.4285714285714285,1.4285714285714286,0.8571428571428571,0.0,0.1428571428571428,89.16,54.69,50.0,75.0,20.0,69.7,61.54,85.71,0.0635237352838397,0.0,0.2857142857142857,0.4285714285714285,0.0090481757142857,0.1428571428571428,3.2857142857142856,3.142857142857143,0.0742801285714285,34.57142857142857,CB,74,62,71,60,69,91,35,47,18,88,76,94,96,88,85,60,88,75,88,93,82,82,46,93,50,76,93,66,65,97,60,82,79,22,96,50,53,63,65,62,59,74,50,47,50,32,51,87,24,47,18,82,68,88,93,79,79,35,82,62,85,85,79,59,46,90,50,76,93,66,65,97,60,82,71,22,91,44,47,57,62,50,50,65,Liga Portugal
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,Igor de Carvalho Julião,32.0,Defender,Brazil,Defender,77.0,75.0,148.0,28.0,618.0,4.0,7.0,5.0,0.0,8.0,1.0,1.0,0.0,0.0,7.0,8.0,17.0,0.0,1.0,6.0,3.0,6.0,9.0,1.0,4.0,76.68,30.43,50.0,42.86,100.0,46.67,38.46,64.29,0.0948038828567533,0.6749124015784277,0.0,5.0,0.104262,5.0,14.0,16.0,0.46572174,85.0,11.21359223300971,10.92233009708738,21.55339805825243,4.077669902912621,0.5825242718446603,1.019417475728155,0.7281553398058253,0.0,1.1650485436893203,0.145631067961165,0.145631067961165,0.0,0.0,1.019417475728155,1.1650485436893203,2.475728155339806,0.0,0.145631067961165,0.8737864077669903,0.4368932038834952,0.8737864077669903,1.3106796116504855,0.145631067961165,0.5825242718446603,76.68,30.43,50.0,42.86,100.0,46.67,38.46,64.29,0.0138063907072941,0.0982882138221011,0.0,0.7281553398058253,0.0151837864077669,0.7281553398058253,2.0388349514563107,2.330097087378641,0.067823554368932,12.37864077669903,RB/RCB,41,45,32,82,23,41,55,39,91,20,25,34,27,66,68,55,39,61,77,66,55,70,91,77,23,23,86,41,98,9,27,50,23,82,32,23,23,52,50,52,32,55,14,18,9,41,18,36,50,39,82,23,27,34,27,55,59,23,39,45,77,41,41,68,91,64,23,23,86,41,98,9,27,50,18,68,32,14,14,50,41,41,18,27,Liga Portugal
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,955yw97qoi7rsgbwqq5mm86sq,V. Danilović,Vladan Danilovic,27.0,Midfielder,Bosnia and Herzegovina,Midfielder,142.0,90.0,232.0,23.0,512.0,3.0,14.0,9.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,5.0,0.0,8.0,6.0,0.0,0.0,89.23,63.64,0.0,0.0,25.0,51.11,64.29,66.67,0.3621272229890941,0.0,1.0,11.0,0.21439558,1.0,17.0,21.0,0.3784978999999999,111.0,24.9609375,15.8203125,40.78125,4.04296875,0.52734375,2.4609375,1.58203125,0.0,0.0,0.703125,0.3515625,0.3515625,0.3515625,0.17578125,0.17578125,1.58203125,0.0,0.17578125,0.87890625,0.0,1.40625,1.0546875,0.0,0.0,89.23,63.64,0.0,0.0,25.0,51.11,64.29,66.67,0.0636551759160517,0.0,0.17578125,1.93359375,0.037686723046875,0.17578125,2.98828125,3.69140625,0.0665328339843749,19.51171875,DM/CM,88,58,83,57,57,80,86,37,6,69,81,56,88,17,17,70,43,62,52,11,76,61,50,33,81,62,33,11,55,48,74,68,71,7,39,92,79,29,55,74,50,76,74,48,60,24,52,67,76,37,6,55,69,45,79,10,10,67,43,60,33,11,55,45,50,33,81,62,33,11,55,48,74,68,71,7,29,69,60,29,40,60,33,55,Liga Portugal
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,9dm359vn9nn8jzgh7nw614zkk,Rodrigo Andrade,Rodrigo Marcos Rodrigues Andrade,24.0,Midfielder,Portugal,Midfielder,100.0,60.0,160.0,29.0,571.0,3.0,6.0,9.0,0.0,3.0,4.0,2.0,2.0,1.0,5.0,5.0,16.0,0.0,2.0,6.0,2.0,6.0,9.0,0.0,0.0,83.33,66.67,0.0,40.0,50.0,43.28,42.86,75.0,0.4036097305347562,0.1364671650923213,0.0,4.0,0.08391026,4.0,8.0,9.0,0.24185756,73.0,15.76182136602452,9.457092819614711,25.218914185639232,4.57092819614711,0.4728546409807356,0.9457092819614712,1.418563922942207,0.0,0.4728546409807356,0.6304728546409808,0.3152364273204904,0.3152364273204904,0.1576182136602452,0.788091068301226,0.788091068301226,2.521891418563923,0.0,0.3152364273204904,0.9457092819614712,0.3152364273204904,0.9457092819614712,1.418563922942207,0.0,0.0,83.33,66.67,0.0,40.0,50.0,43.28,42.86,75.0,0.0636162447427811,0.0215097107851294,0.0,0.6304728546409808,0.0132257852889667,0.6304728546409808,1.2609457092819616,1.418563922942207,0.0381211565674255,11.5061295971979,DM/CM,74,36,49,76,57,26,86,37,54,69,81,56,64,62,61,89,43,87,64,57,52,85,50,33,26,74,33,43,86,17,29,83,79,33,13,35,33,76,19,21,29,45,24,10,17,50,48,12,64,37,40,48,67,40,52,45,43,81,43,74,43,43,31,64,50,33,26,74,33,43,86,17,29,83,69,26,13,19,19,55,2,10,10,14,Liga Portugal
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,d0rkybarcfm1og9fejiz2347o,Martín Tejón,Martín Tejón,22.0,Midfielder,Spain,Midfielder,43.0,65.0,100.0,44.0,588.0,22.0,6.0,2.0,1.0,9.0,20.0,12.0,8.0,8.0,19.0,19.0,6.0,1.0,5.0,17.0,13.0,2.0,6.0,0.0,8.0,74.63,35.29,29.63,68.42,25.0,53.01,16.67,50.0,1.7245707233853396,1.1412124408789437,9.0,15.0,0.4261707,6.0,10.0,21.0,0.96664644,46.0,6.581632653061225,9.948979591836736,15.306122448979592,6.73469387755102,3.36734693877551,0.9183673469387756,0.3061224489795918,0.1530612244897959,1.3775510204081634,3.061224489795918,1.836734693877551,1.2244897959183674,1.2244897959183674,2.9081632653061225,2.9081632653061225,0.9183673469387756,0.1530612244897959,0.7653061224489796,2.6020408163265305,1.989795918367347,0.3061224489795918,0.9183673469387756,0.0,1.2244897959183674,74.63,35.29,29.63,68.42,25.0,53.01,16.67,50.0,0.2639649066406132,0.1746753736039199,1.3775510204081634,2.295918367346939,0.0652302091836734,0.9183673469387756,1.530612244897959,3.2142857142857144,0.147956087755102,7.040816326530613,CM/AM,44,41,37,96,93,63,44,76,67,100,96,96,100,96,96,76,72,91,93,98,46,70,52,89,19,22,67,93,37,89,17,26,96,85,100,87,93,61,46,78,96,37,11,11,11,89,74,59,33,67,44,96,93,93,93,78,74,74,57,85,93,93,37,50,52,81,19,22,67,93,37,89,17,26,85,74,96,67,78,44,30,48,81,11,Liga Portugal
Marítimo,7kfx3xpj2c2wxinsyi16i9gaz,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,Raphael Gregório Guzzo,31.0,Midfielder,Portugal,Midfielder,67.0,113.0,171.0,29.0,588.0,13.0,9.0,4.0,0.0,10.0,4.0,3.0,1.0,0.0,7.0,8.0,5.0,1.0,3.0,9.0,3.0,6.0,8.0,0.0,9.0,76.0,52.94,24.32,42.86,75.0,45.31,33.33,61.54,0.4426236473811664,0.9767819630653496,1.0,6.0,0.13730349,7.0,19.0,19.0,0.35779328,84.0,10.255102040816327,17.29591836734694,26.1734693877551,4.438775510204081,1.989795918367347,1.3775510204081634,0.6122448979591837,0.0,1.530612244897959,0.6122448979591837,0.4591836734693877,0.1530612244897959,0.0,1.0714285714285714,1.2244897959183674,0.7653061224489796,0.1530612244897959,0.4591836734693877,1.3775510204081634,0.4591836734693877,0.9183673469387756,1.2244897959183674,0.0,1.3775510204081634,76.0,52.94,24.32,42.86,75.0,45.31,33.33,61.54,0.0677485174563009,0.149507443326329,0.1530612244897959,0.9183673469387756,0.0210158403061224,1.0714285714285714,2.9081632653061225,2.9081632653061225,0.0547642775510204,12.857142857142858,CM/AM,81,83,83,81,65,83,78,31,80,37,57,20,11,43,48,70,72,72,70,50,91,94,52,94,22,52,52,52,96,44,50,56,56,74,22,39,33,70,78,70,26,89,59,56,52,59,41,78,56,31,63,19,48,15,11,37,41,63,57,52,48,41,78,78,52,89,22,52,52,52,96,44,50,56,30,59,19,22,22,48,63,44,11,63,Liga Portugal
Casa Pia,ewsf6evtguu9j7k6js4tlgl89,1jqqawhipf80rrgz79hyu5ct0,Pedro Rosas,Pedro Silva Rosas,25.0,Defender,Portugal,Defender,26.0,50.0,67.0,21.0,410.0,5.0,0.0,11.0,0.0,9.0,2.0,0.0,2.0,0.0,4.0,5.0,18.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0,9.0,72.04,0.0,34.62,50.0,0.0,60.0,84.62,42.86,0.0730442017038784,0.991620924417088,2.0,3.0,0.07289925,3.0,6.0,7.0,0.6704292299999999,30.0,5.707317073170732,10.975609756097562,14.707317073170731,4.609756097560976,1.0975609756097562,0.0,2.414634146341464,0.0,1.975609756097561,0.4390243902439024,0.0,0.4390243902439024,0.0,0.8780487804878049,1.0975609756097562,3.951219512195122,0.0,0.0,0.2195121951219512,0.4390243902439024,1.0975609756097562,0.6585365853658537,0.0,1.975609756097561,72.04,0.0,34.62,50.0,0.0,60.0,84.62,42.86,0.0160340930569489,0.2176728858476534,0.4390243902439024,0.6585365853658537,0.0160022743902439,0.6585365853658537,1.3170731707317074,1.5365853658536586,0.1471673919512195,6.585365853658537,LB/LCB,4,29,12,62,73,4,90,44,96,50,25,60,29,42,50,79,44,33,17,54,62,31,50,90,4,4,92,71,33,71,100,17,38,96,69,44,42,58,31,35,71,33,4,17,4,58,79,4,92,44,92,50,25,62,29,29,33,79,44,33,17,46,58,25,50,96,4,4,92,71,33,71,100,17,33,96,71,46,42,58,25,25,79,21,Liga Portugal
Casa Pia,ewsf6evtguu9j7k6js4tlgl89,26t2dvwvx2wqzf5hj59ws5all,L. Ofori,Lawrence Ofori,28.0,Midfielder,Ghana,Midfielder,78.0,140.0,216.0,26.0,630.0,6.0,9.0,1.0,1.0,10.0,5.0,2.0,3.0,1.0,8.0,8.0,8.0,0.0,0.0,9.0,5.0,9.0,7.0,0.0,2.0,85.04,64.29,25.0,62.5,0.0,46.43,10.0,63.64,0.2449315731807902,0.6851677168871736,1.0,11.0,0.21506546,3.0,34.0,36.0,0.8185070800000004,111.0,11.142857142857142,20.0,30.857142857142858,3.7142857142857135,0.8571428571428571,1.2857142857142858,0.1428571428571428,0.1428571428571428,1.4285714285714286,0.7142857142857143,0.2857142857142857,0.4285714285714285,0.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,0.0,1.2857142857142858,0.7142857142857143,1.2857142857142858,1.0,0.0,0.2857142857142857,85.04,64.29,25.0,62.5,0.0,46.43,10.0,63.64,0.0349902247401128,0.0978811024124533,0.1428571428571428,1.5714285714285714,0.0307236371428571,0.4285714285714285,4.857142857142857,5.142857142857143,0.1169295828571429,15.857142857142858,CM/AM,96,93,96,63,24,83,20,76,80,52,48,54,39,50,48,89,26,11,70,65,100,83,52,44,70,72,57,70,11,56,11,63,26,63,22,65,56,37,100,100,85,100,74,70,70,31,19,70,7,63,48,30,28,37,22,41,37,85,26,11,44,59,96,56,52,33,70,72,57,70,11,56,11,63,7,41,11,41,26,26,96,93,59,93,Liga Portugal
Casa Pia,ewsf6evtguu9j7k6js4tlgl89,2c3nnlt3hdxqlosxx6sk5hnh0,Khaly,Domingos José Gabriel Bandeira,22.0,Defender,Angola,Defender,45.0,22.0,67.0,14.0,273.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,81.71,26.67,0.0,0.0,0.0,56.0,75.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.835164835164836,7.252747252747253,22.087912087912088,4.615384615384616,0.6593406593406593,1.3186813186813189,1.978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.901098901098901,0.0,0.0,0.3296703296703296,0.0,0.6593406593406593,0.989010989010989,0.0,0.0,81.71,26.67,0.0,0.0,0.0,56.0,75.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,3,9,3,16,22,6,21,47,18,13,13,34,38,16,16,44,40,28,19,21,15,37,46,44,9,6,44,21,28,37,87,24,10,22,37,16,16,28,7,7,7,7,9,9,3,71,44,9,59,47,18,13,13,34,38,16,16,94,40,28,29,21,26,71,46,44,9,6,44,21,28,37,87,24,10,22,37,16,16,28,7,7,7,7,Liga Portugal
Casa Pia,ewsf6evtguu9j7k6js4tlgl89,3k32vv3elrydevgh61aose3f9,André Geraldes,André Geraldes de Barros,35.0,Defender,Portugal,Defender,89.0,102.0,189.0,24.0,630.0,5.0,7.0,9.0,0.0,3.0,1.0,1.0,0.0,0.0,9.0,10.0,28.0,0.0,0.0,5.0,2.0,7.0,4.0,0.0,2.0,81.47,26.92,15.38,22.22,0.0,51.06,60.0,44.44,0.1013017413324785,0.2673529074679723,0.0,7.0,0.18082066,3.0,24.0,25.0,0.4954165999999998,95.0,12.714285714285714,14.571428571428571,27.0,3.4285714285714284,0.7142857142857143,1.0,1.2857142857142858,0.0,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,0.0,1.2857142857142858,1.4285714285714286,4.0,0.0,0.0,0.7142857142857143,0.2857142857142857,1.0,0.5714285714285714,0.0,0.2857142857142857,81.47,26.92,15.38,22.22,0.0,51.06,60.0,44.44,0.0144716773332112,0.0381932724954246,0.0,1.0,0.0258315228571428,0.4285714285714285,3.4285714285714284,3.571428571428572,0.0707737999999999,13.571428571428571,RB/RCB,55,68,45,52,34,41,66,39,39,20,25,34,27,75,75,86,39,23,70,34,70,43,43,45,50,14,27,14,23,45,80,14,27,36,32,39,45,41,86,82,36,64,27,55,36,14,32,32,64,39,27,16,16,34,27,73,68,73,39,23,45,20,55,14,43,32,50,14,27,14,23,45,80,14,23,27,32,23,27,27,73,55,23,50,Liga Portugal
Casa Pia,ewsf6evtguu9j7k6js4tlgl89,47wasen155qbiu6pmyp3dowr9,S. Pérez,Seba Pérez,33.0,Midfielder,Colombia,Midfielder,61.0,32.0,91.0,12.0,242.0,3.0,8.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,5.0,0.0,7.0,1.0,0.0,2.0,85.85,66.67,40.0,0.0,33.33,44.44,28.57,20.0,0.1464324737079526,0.1870295714380934,2.0,0.0,0.0,0.0,8.0,10.0,0.3707571199999999,37.0,22.68595041322314,11.900826446280991,33.84297520661157,4.462809917355371,1.1157024793388428,2.975206611570248,0.743801652892562,0.371900826446281,1.1157024793388428,1.1157024793388428,0.371900826446281,0.743801652892562,0.371900826446281,0.371900826446281,0.371900826446281,1.1157024793388428,0.0,0.371900826446281,1.8595041322314048,0.0,2.603305785123967,0.371900826446281,0.0,0.743801652892562,85.85,66.67,40.0,0.0,33.33,44.44,28.57,20.0,0.0544583579905608,0.0695564521877206,0.743801652892562,0.0,0.0,0.0,2.975206611570248,3.7190082644628095,0.1378848793388429,13.760330578512397,DM/CM,27,10,10,17,57,51,26,85,54,55,56,56,64,17,17,35,43,62,52,11,64,6,50,85,43,74,81,11,68,19,10,2,45,50,67,4,4,12,19,26,48,10,60,26,43,43,71,81,36,93,74,76,76,81,83,26,26,52,43,81,81,11,95,10,50,90,43,74,81,11,68,19,10,2,57,60,86,4,4,12,38,62,88,26,Liga Portugal
Casa Pia,ewsf6evtguu9j7k6js4tlgl89,4v5t4x6emwd5wl7cuxl02xd2i,David Sousa,David Sousa Albino,25.0,Midfielder,Brazil,Midfielder,151.0,118.0,269.0,53.0,630.0,16.0,26.0,29.0,0.0,3.0,7.0,7.0,0.0,0.0,6.0,6.0,48.0,0.0,2.0,2.0,6.0,13.0,11.0,1.0,0.0,84.33,50.98,0.0,100.0,28.57,67.95,72.5,68.75,0.8676019284360386,0.1791256503316958,0.0,8.0,0.17943483,2.0,22.0,28.0,0.5430550199999997,159.0,21.571428571428573,16.857142857142858,38.42857142857143,7.571428571428571,2.2857142857142856,3.7142857142857135,4.142857142857143,0.0,0.4285714285714285,1.0,1.0,0.0,0.0,0.8571428571428571,0.8571428571428571,6.857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,1.8571428571428568,1.5714285714285714,0.1428571428571428,0.0,84.33,50.98,0.0,100.0,28.57,67.95,72.5,68.75,0.1239431326337198,0.0255893786188136,0.0,1.1428571428571428,0.0256335471428571,0.2857142857142857,3.142857142857143,4.0,0.0775792885714285,22.714285714285715,LM/LCM,100,100,100,100,80,100,100,30,60,80,90,20,30,60,60,100,40,60,20,80,100,100,100,30,80,60,30,100,80,100,100,60,60,60,20,80,40,40,100,100,80,100,100,80,80,100,60,100,100,30,40,60,60,20,30,20,20,100,40,60,20,80,100,80,100,30,80,60,30,100,80,100,100,60,40,40,20,20,20,40,100,100,80,100,Liga Portugal
Casa Pia,ewsf6evtguu9j7k6js4tlgl89,82o91md3nn11eckmgy749ewpg,João Rego,João Pedro Seno Luís Rego,21.0,Midfielder,Portugal,Midfielder,21.0,64.0,81.0,38.0,343.0,5.0,1.0,6.0,0.0,3.0,7.0,3.0,4.0,2.0,12.0,12.0,7.0,0.0,1.0,19.0,5.0,2.0,4.0,0.0,4.0,80.2,25.0,22.22,41.67,14.29,54.29,50.0,44.44,0.4825178534595589,0.3410562902980891,4.0,9.0,0.24469491,5.0,11.0,14.0,0.3593222999999999,48.0,5.510204081632653,16.793002915451897,21.253644314868804,9.970845481049563,1.3119533527696794,0.2623906705539359,1.5743440233236152,0.0,0.7871720116618076,1.836734693877551,0.7871720116618076,1.0495626822157436,0.5247813411078718,3.1486880466472305,3.1486880466472305,1.836734693877551,0.0,0.2623906705539359,4.985422740524782,1.3119533527696794,0.5247813411078718,1.0495626822157436,0.0,1.0495626822157436,80.2,25.0,22.22,41.67,14.29,54.29,50.0,44.44,0.1266081831234994,0.0894899887079534,1.0495626822157436,2.361516034985423,0.0642056615160349,1.3119533527696794,2.8862973760932946,3.673469387755102,0.0942828192419824,12.594752186588922,RM/RCM,12,50,25,88,38,38,81,44,38,56,44,75,50,50,50,75,38,44,100,56,69,69,56,94,38,25,62,38,38,100,81,38,38,50,56,50,50,56,69,62,25,62,12,62,25,100,50,25,88,44,50,50,38,88,50,62,50,88,38,38,100,62,62,62,56,100,38,25,62,38,38,100,81,38,50,62,62,62,62,62,100,88,50,75,Liga Portugal
