Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total was fouled_Total,total won contest_Total,total won tackle_Total,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total touches in opposition box_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Lecce,bi1fxjrncd0ram0oi7ja1jyuo,dy4p5raczhbmglfsu8n4xcdwq,S. Pierotti,Santiago Pierotti,25,Attacker,Argentina,Striker,28.0,0.0,35.0,0.0,63.0,2.0,7.0,7.0,17.0,4.0,2.0,243.0,0.0,3.0,4.0,6.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,80.77,0.0,0.0,42.86,66.67,48.57,75.0,50.0,0.3785963374462988,0.0835572102274915,2.0,3.0,0.07652591,2.0,5.0,2.0,0.1584090999999998,23.0,10.37037037037037,0.0,12.962962962962962,0.0,23.33333333333333,0.7407407407407407,2.592592592592593,2.592592592592593,6.296296296296296,1.4814814814814814,0.7407407407407407,0.0,1.111111111111111,1.4814814814814814,2.222222222222222,0.0,1.111111111111111,0.3703703703703703,0.7407407407407407,0.0,0.0,0.7407407407407407,1.851851851851852,0.0,80.77,0.0,0.0,42.86,66.67,48.57,75.0,50.0,0.1402208657208513,0.0309471148990709,0.7407407407407407,1.111111111111111,0.0283429296296296,0.7407407407407407,1.851851851851852,0.7407407407407407,0.0586700370370369,8.518518518518517,RW,75,19,12,19,38,12,50,50,81,100,81,12,44,94,100,38,31,19,44,12,38,31,25,56,50,19,19,50,94,88,94,56,62,62,62,62,62,62,88,62,62,62,75,19,12,19,38,12,38,38,100,100,88,12,38,100,100,38,25,25,50,12,38,25,12,56,50,19,19,50,94,88,94,56,62,62,62,62,62,62,88,62,62,62,Serie A
Lecce,bi1fxjrncd0ram0oi7ja1jyuo,eorgs50x6dss1dzy86fvb97o4,O. Ngom,Oumar Ngom,22,Midfielder,Mauritania,Midfielder,43.0,0.0,37.0,6.0,80.0,2.0,0.0,0.0,8.0,2.0,3.0,207.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,77.67,54.55,0.0,0.0,0.0,47.06,0.0,75.0,0.1796074057047624,0.0712055847392195,2.0,3.0,0.05867334,0.0,8.0,7.0,0.0744564199999998,23.0,18.695652173913047,0.0,16.086956521739133,2.608695652173913,34.78260869565218,0.8695652173913044,0.0,0.0,3.4782608695652177,0.8695652173913044,1.3043478260869563,0.0,0.0,2.608695652173913,0.0,0.0,1.3043478260869563,0.0,1.3043478260869563,0.8695652173913044,0.0,0.0,0.0,0.0,77.67,54.55,0.0,0.0,0.0,47.06,0.0,75.0,0.0780901763933749,0.0309589498866171,0.8695652173913044,1.3043478260869563,0.0255101478260869,0.0,3.4782608695652177,3.0434782608695654,0.032372356521739,10.0,DM/CM,28,30,12,72,18,42,12,12,24,30,52,6,16,94,26,40,56,30,72,84,46,26,12,52,8,56,30,16,26,20,32,82,56,56,82,70,64,26,64,58,44,44,36,30,28,76,24,48,12,12,36,40,56,6,16,96,26,40,72,30,84,92,46,26,12,52,8,56,30,16,26,20,32,82,64,60,88,72,68,26,64,68,48,52,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,Armand Laurienté,27,Attacker,France,Striker,20.0,2.0,70.0,1.0,88.0,3.0,14.0,14.0,9.0,0.0,0.0,270.0,3.0,5.0,0.0,0.0,0.0,16.0,9.0,7.0,5.0,0.0,4.0,20.0,0.0,92.63,100.0,25.0,35.71,25.0,34.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.6666666666666666,23.33333333333333,0.3333333333333333,29.33333333333333,1.0,4.666666666666667,4.666666666666667,3.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,5.333333333333333,3.0,2.333333333333333,1.6666666666666667,0.0,1.3333333333333333,6.666666666666667,0.0,92.63,100.0,25.0,35.71,25.0,34.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LW,75,88,100,88,100,62,100,88,50,38,38,50,88,25,50,62,100,100,100,88,50,100,100,62,100,100,75,25,75,25,50,25,38,38,38,38,38,38,50,38,38,38,75,100,100,75,100,38,100,100,50,38,38,50,88,25,50,62,100,100,75,50,50,100,75,62,100,100,75,25,75,25,50,25,38,38,38,38,38,38,50,38,38,38,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,Fedde Leysen,23,Defender,Belgium,Defender,67.0,0.0,19.0,4.0,86.0,1.0,0.0,0.0,12.0,9.0,1.0,196.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.48,57.14,0.0,0.0,0.0,63.16,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.765306122448983,0.0,8.724489795918368,1.8367346938775515,39.48979591836735,0.4591836734693878,0.0,0.0,5.510204081632653,4.13265306122449,0.4591836734693878,0.0,0.0,1.8367346938775515,3.673469387755103,0.4591836734693878,0.0,0.0,0.0,0.0,0.0,0.0,0.4591836734693878,0.0,93.48,57.14,0.0,0.0,0.0,63.16,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,41,38,5,42,22,35,24,24,49,35,12,12,31,69,78,89,8,11,45,43,46,28,16,49,68,65,38,31,28,73,92,92,26,24,43,31,31,31,22,22,22,22,57,38,22,51,35,46,24,24,76,46,11,12,31,92,89,97,8,11,45,43,46,28,23,49,68,65,38,31,28,73,92,92,26,24,43,31,31,31,22,22,22,22,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,Jay Idzes,26,Defender,Indonesia,Defender,42.0,0.0,16.0,3.0,58.0,1.0,0.0,0.0,3.0,9.0,1.0,180.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,92.06,42.86,0.0,0.0,0.0,37.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,8.0,1.5,29.0,0.5,0.0,0.0,1.5,4.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,92.06,42.86,0.0,0.0,0.0,37.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,22,38,3,27,8,35,24,24,5,35,12,38,31,3,20,41,8,11,45,43,46,28,51,99,59,24,38,31,28,12,38,3,26,24,43,31,31,31,22,22,22,22,30,38,9,39,19,49,24,24,5,50,15,51,31,3,32,41,8,11,45,43,46,28,66,100,59,24,38,31,28,12,38,3,26,24,43,31,31,31,22,22,22,22,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,7pirs3v9u80j5qy71cmhzbxn8,V. Adžić,Vasilije Adzic,20,Midfielder,Montenegro,Midfielder,18.0,2.0,34.0,1.0,50.0,10.0,3.0,3.0,7.0,3.0,1.0,184.0,1.0,2.0,2.0,1.0,1.0,8.0,5.0,3.0,5.0,1.0,3.0,11.0,0.0,89.29,50.0,40.0,66.67,37.5,43.75,50.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.804347826086957,0.9782608695652176,16.630434782608695,0.4891304347826087,24.45652173913044,4.891304347826087,1.4673913043478262,1.4673913043478262,3.423913043478261,1.4673913043478262,0.4891304347826087,0.4891304347826087,0.9782608695652176,0.9782608695652176,0.4891304347826087,0.4891304347826087,3.91304347826087,2.4456521739130435,1.4673913043478262,2.4456521739130435,0.4891304347826087,1.4673913043478262,5.380434782608696,0.0,89.29,50.0,40.0,66.67,37.5,43.75,50.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RM/RCM,33,50,22,28,22,89,22,22,33,67,44,22,61,72,44,83,100,100,89,100,83,89,83,56,89,44,50,89,67,44,83,94,33,33,39,33,33,33,33,33,33,33,33,67,22,33,22,100,56,56,56,89,56,33,89,78,67,89,100,100,100,100,100,89,89,56,89,44,50,89,67,44,83,94,33,33,39,33,33,33,33,33,33,33,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,7uf7y7xa6hy3gieetcte3td2i,J. Doig,Josh Doig,24,Defender,Scotland,Defender,36.0,2.0,34.0,1.0,68.0,4.0,2.0,2.0,8.0,8.0,2.0,231.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,87.18,16.67,40.0,0.0,50.0,53.33,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.025974025974024,0.7792207792207791,13.246753246753244,0.3896103896103896,26.49350649350649,1.5584415584415583,0.7792207792207791,0.7792207792207791,3.1168831168831166,3.1168831168831166,0.7792207792207791,0.0,0.0,1.948051948051948,0.7792207792207791,0.0,0.7792207792207791,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.3896103896103896,1.5584415584415583,0.0,87.18,16.67,40.0,0.0,50.0,53.33,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,31,74,19,10,29,69,52,52,38,55,45,24,26,81,43,38,45,40,57,79,90,60,50,48,76,14,79,26,76,38,14,83,26,26,36,24,24,26,24,24,24,24,24,81,29,10,24,76,62,62,43,62,48,24,26,86,43,38,57,33,62,76,95,71,62,48,76,14,79,26,76,38,14,83,26,26,36,24,24,26,24,24,24,24,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,atuelrskb8akyh9076gar89p0,S. Cinquegrano,Simone Cinquegrano,22,Midfielder,Italy,Midfielder,40.0,1.0,59.0,6.0,98.0,1.0,4.0,4.0,8.0,11.0,2.0,270.0,2.0,2.0,1.0,2.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,6.0,0.0,87.5,85.71,12.5,50.0,25.0,47.06,66.67,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.3333333333333333,19.666666666666668,2.0,32.666666666666664,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,3.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0,87.5,85.71,12.5,50.0,25.0,47.06,66.67,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RM/RCM,72,22,56,78,56,11,44,44,50,100,78,56,61,44,83,39,39,78,17,39,33,39,50,56,78,89,22,72,44,56,100,56,33,33,39,33,33,33,33,33,33,33,78,22,33,67,56,11,33,33,33,100,67,44,44,56,78,39,33,44,17,33,33,33,56,56,78,89,22,72,44,56,100,56,33,33,39,33,33,33,33,33,33,33,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,Cristian Volpato,22,Midfielder,Australia,Midfielder,17.0,2.0,45.0,3.0,60.0,8.0,6.0,6.0,9.0,2.0,0.0,186.0,3.0,2.0,2.0,1.0,0.0,5.0,3.0,2.0,1.0,1.0,4.0,8.0,0.0,84.51,75.0,50.0,33.33,80.0,50.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225806451612902,0.9677419354838708,21.774193548387096,1.4516129032258065,29.032258064516125,3.870967741935484,2.9032258064516125,2.9032258064516125,4.354838709677419,0.9677419354838708,0.0,1.4516129032258065,0.9677419354838708,0.9677419354838708,0.4838709677419354,0.0,2.419354838709677,1.4516129032258065,0.9677419354838708,0.4838709677419354,0.4838709677419354,1.935483870967741,3.870967741935484,0.0,84.51,75.0,50.0,33.33,80.0,50.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RM/RCM,22,50,39,44,33,67,78,78,67,39,17,78,61,72,44,39,61,39,67,39,83,100,67,56,44,78,72,39,100,89,17,94,33,33,39,33,33,33,33,33,33,33,22,56,56,56,33,89,89,89,78,56,17,78,78,67,56,39,78,67,78,44,89,100,67,56,44,78,72,39,100,89,17,94,33,33,39,33,33,33,33,33,33,33,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,Nemanja Matic,38,Midfielder,Serbia,Midfielder,49.0,2.0,79.0,10.0,126.0,6.0,6.0,6.0,10.0,7.0,5.0,243.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,85.14,71.43,66.67,83.33,0.0,58.82,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.148148148148145,0.7407407407407407,29.259259259259256,3.7037037037037033,46.66666666666666,2.222222222222222,2.222222222222222,2.222222222222222,3.7037037037037033,2.592592592592593,1.851851851851852,0.3703703703703703,1.851851851851852,0.7407407407407407,0.0,0.0,1.111111111111111,0.0,1.111111111111111,0.7407407407407407,0.0,0.0,1.4814814814814814,0.0,85.14,71.43,66.67,83.33,0.0,58.82,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,36,84,60,82,40,96,94,94,36,84,80,20,96,34,26,40,56,30,72,84,46,26,76,52,24,74,94,88,26,82,32,40,24,24,36,24,24,26,20,20,20,20,32,84,60,84,52,96,92,92,40,88,84,20,92,36,26,40,68,30,80,84,46,26,68,52,24,74,94,88,26,82,32,40,24,24,36,24,24,26,20,20,20,20,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,ccczt6xl3hftl0qkn0txhi5pm,K. Bowie,Kieron Bowie,23,Attacker,Scotland,Striker,13.0,0.0,17.0,0.0,30.0,5.0,0.0,0.0,8.0,2.0,1.0,250.0,6.0,0.0,1.0,1.0,0.0,7.0,6.0,1.0,2.0,0.0,2.0,12.0,0.0,76.92,0.0,0.0,0.0,28.57,47.06,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.680000000000001,0.0,6.12,0.0,10.8,1.8,0.0,0.0,2.88,0.72,0.36,2.16,0.0,0.36,0.36,0.0,2.52,2.16,0.36,0.72,0.0,0.72,4.32,0.0,76.92,0.0,0.0,0.0,28.57,47.06,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ST,60,38,23,25,27,77,6,6,17,62,75,81,10,56,31,42,52,52,42,62,19,27,46,48,54,25,38,10,27,73,42,90,17,21,23,19,19,25,23,19,17,17,58,38,23,25,31,81,6,6,15,58,73,73,10,58,27,42,50,54,42,62,19,31,42,48,54,25,38,10,27,73,42,90,17,21,23,19,19,25,23,19,17,17,Serie A
Sassuolo,6tuibxq39fdryu8ou06wcm0q3,exqldi3zpsfhvhhvphmpw1ez8,D. Bakola,Darryl Bakola,18,Midfielder,France,Midfielder,35.0,1.0,60.0,5.0,94.0,3.0,6.0,6.0,14.0,0.0,1.0,180.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,85.45,71.43,25.0,66.67,0.0,56.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.5,30.0,2.5,47.0,1.5,3.0,3.0,7.0,0.0,0.5,1.5,2.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0,0.0,85.45,71.43,25.0,66.67,0.0,56.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,8,66,36,62,26,62,94,94,76,4,18,62,92,34,62,40,26,30,42,24,46,26,76,52,28,74,70,74,26,60,32,16,24,24,36,24,24,26,20,20,20,20,28,72,64,70,56,76,100,100,96,4,22,88,96,46,72,40,34,30,48,24,46,26,94,52,28,74,70,74,26,60,32,16,24,24,36,24,24,26,20,20,20,20,Serie A
Udinese,dxq76zcvnokq07cszdx0i6kve,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,Mërgim Vojvoda,31,Defender,Kosovo,Defender,48.0,1.0,69.0,9.0,116.0,5.0,4.0,4.0,14.0,6.0,3.0,265.0,2.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,78.38,39.13,11.11,75.0,0.0,77.78,0.0,37.5,0.1501569634009329,0.4995908656289305,0.0,9.0,0.2093755099999999,4.0,16.0,19.0,0.8409287099999999,66.0,16.30188679245283,0.3396226415094339,23.433962264150946,3.056603773584905,39.39622641509434,1.6981132075471697,1.3584905660377358,1.3584905660377358,4.754716981132075,2.037735849056604,1.018867924528302,0.6792452830188679,1.018867924528302,1.018867924528302,0.3396226415094339,0.0,0.6792452830188679,0.6792452830188679,0.0,0.0,0.0,0.0,1.6981132075471697,0.0,78.38,39.13,11.11,75.0,0.0,77.78,0.0,37.5,0.0509967045512602,0.169672369458882,0.0,3.056603773584905,0.0711086637735848,1.3584905660377358,5.433962264150943,6.452830188679245,0.2855984298113207,22.41509433962264,RB/RCB,50,61,71,100,66,95,63,58,74,39,61,53,82,42,26,39,66,76,37,37,50,42,66,50,26,53,42,84,42,95,11,16,74,95,47,84,79,84,100,100,95,95,58,63,79,100,68,89,63,58,63,42,68,53,84,53,21,39,63,74,37,37,50,42,63,50,26,53,42,84,42,95,11,16,68,95,47,79,79,84,100,100,95,95,Serie A
Udinese,dxq76zcvnokq07cszdx0i6kve,8e4wkgb71btkez592um5vts0k,J. Abankwah,James Abankwah,22,Defender,Republic of Ireland,Defender,50.0,0.0,31.0,6.0,81.0,1.0,0.0,0.0,9.0,12.0,1.0,256.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.1,46.15,0.0,0.0,0.0,40.91,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.578125,0.0,10.8984375,2.109375,28.4765625,0.3515625,0.0,0.0,3.1640625,4.21875,0.3515625,0.703125,0.0,1.7578125,0.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515625,87.1,46.15,0.0,0.0,0.0,40.91,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,58,21,13,89,21,26,11,11,26,84,18,53,21,66,55,39,16,21,37,37,50,42,5,100,58,66,21,21,42,16,39,97,29,26,47,29,29,29,24,24,24,24,63,21,16,89,32,26,11,11,32,84,16,58,21,63,58,39,16,21,37,37,50,42,5,100,58,66,21,21,42,16,39,97,29,26,47,29,29,29,24,24,24,24,Serie A
Udinese,dxq76zcvnokq07cszdx0i6kve,95qrrtlyz4ikkzjbgy6exbnit,H. Kamara,Hassane Kamara,32,Defender,Côte d'Ivoire,Defender,31.0,2.0,37.0,4.0,66.0,1.0,4.0,6.0,12.0,8.0,3.0,270.0,0.0,3.0,7.0,0.0,1.0,7.0,2.0,5.0,0.0,2.0,5.0,6.0,0.0,76.74,40.0,18.18,75.0,71.43,60.0,0.0,77.78,0.7295627262196034,0.0,4.0,4.0,0.10321605,1.0,8.0,10.0,0.3234094899999998,27.0,10.333333333333334,0.6666666666666666,12.333333333333334,1.3333333333333333,22.0,0.3333333333333333,1.3333333333333333,2.0,4.0,2.6666666666666665,1.0,0.0,1.0,2.333333333333333,0.0,0.3333333333333333,2.333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667,2.0,0.0,76.74,40.0,18.18,75.0,71.43,60.0,0.0,77.78,0.2431875754065344,0.0,1.3333333333333333,1.3333333333333333,0.03440535,0.3333333333333333,2.6666666666666665,3.333333333333333,0.1078031633333332,9.0,LB/LCB,14,74,29,45,19,24,88,93,62,55,64,24,93,93,7,88,95,64,100,38,100,100,81,48,14,45,48,83,95,74,14,76,100,26,100,69,67,62,71,69,67,52,14,64,24,43,14,24,86,95,57,48,52,24,95,90,7,83,90,67,100,38,100,100,83,48,14,45,48,83,95,74,14,76,100,26,100,69,67,64,67,64,62,52,Serie A
Udinese,dxq76zcvnokq07cszdx0i6kve,agnmzpaj62lzsavtq43uxt4gl,J. Karlström,Jesper Karlström,31,Midfielder,Sweden,Midfielder,52.0,1.0,43.0,4.0,94.0,2.0,1.0,1.0,6.0,4.0,1.0,270.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,83.19,26.67,20.0,0.0,100.0,40.0,0.0,80.0,0.1109352657595602,0.0922423947832255,0.0,1.0,0.0199707,0.0,2.0,7.0,0.12415065,29.0,17.333333333333332,0.3333333333333333,14.333333333333334,1.3333333333333333,31.33333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,83.19,26.67,20.0,0.0,100.0,40.0,0.0,80.0,0.0369784219198534,0.0307474649277418,0.0,0.3333333333333333,0.0066569,0.0,0.6666666666666666,2.333333333333333,0.04138355,9.666666666666666,DM/CM,40,66,22,46,26,42,30,30,14,58,18,20,16,68,26,40,26,72,18,24,96,72,54,52,16,16,60,16,98,12,32,94,48,64,36,48,48,26,40,58,56,58,24,66,16,46,20,34,28,28,10,56,12,16,16,70,26,40,26,76,18,24,96,68,50,52,16,16,60,16,98,12,32,94,52,56,36,48,48,26,40,60,52,48,Serie A
Udinese,dxq76zcvnokq07cszdx0i6kve,cet0tgjv82l6ao07ij1ylgp9l,O. Solet,Oumar Solet,26,Defender,France,Defender,70.0,1.0,38.0,8.0,107.0,2.0,3.0,3.0,10.0,11.0,5.0,218.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,57.14,100.0,33.33,0.0,47.62,50.0,100.0,0.0,0.2008071609207805,0.0,4.0,0.076188,0.0,5.0,6.0,0.1830208099999999,49.0,28.89908256880734,0.4128440366972477,15.688073394495412,3.302752293577982,44.17431192660551,0.8256880733944955,1.2385321100917432,1.2385321100917432,4.128440366972478,4.541284403669725,2.064220183486239,1.2385321100917432,0.4128440366972477,1.2385321100917432,1.2385321100917432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,57.14,100.0,33.33,0.0,47.62,50.0,100.0,0.0,0.0829020389122488,0.0,1.651376146788991,0.0314537614678899,0.0,2.064220183486239,2.4770642201834865,0.0755590499999999,20.22935779816514,CB,43,82,41,77,38,64,91,88,35,46,81,78,74,43,38,41,8,11,45,43,46,28,4,49,30,65,96,62,28,24,38,92,26,76,43,84,81,31,65,72,57,64,46,84,51,84,49,68,92,89,49,54,84,92,86,49,46,41,8,11,45,43,46,28,4,49,30,65,96,62,28,24,38,92,26,76,43,84,84,31,65,73,62,70,Serie A
