Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total accurate cross_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total accurate cross_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Mladost Lučani,16agx0zka9x8hdd5t3xyn1goq,dr7b9imftjmz7trrgr6oimz9,A. Varjačić,Aleksandar Varjačić,35.0,Midfielder,Serbia,Midfielder,86.0,96.0,11.0,158.0,9.0,4.0,16.0,5.0,3.0,2.0,40.0,25.0,0.0,853.0,2.0,7.0,15.0,7.0,24.0,1.0,12.0,14.0,4.0,9.0,0.0,0.0,64.49,24.44,31.17,33.33,40.0,55.56,42.86,58.33,0.3304757135604415,2.297809048807188,2.0,5.0,0.13845655,12.0,15.0,18.0,1.518674360000001,96.0,9.073856975381007,10.128956623681123,1.160609613130129,16.670574443141852,0.9495896834701056,0.4220398593200469,1.6881594372801876,0.5275498241500586,0.3165298944900351,0.2110199296600234,4.220398593200469,2.637749120750293,0.0,0.2110199296600234,0.738569753810082,1.5826494724501758,0.738569753810082,2.5322391559202813,0.1055099648300117,1.2661195779601406,1.477139507620164,0.4220398593200469,0.9495896834701056,0.0,0.0,64.49,24.44,31.17,33.33,40.0,55.56,42.86,58.33,0.0348684809149352,0.2424417519257291,0.2110199296600234,0.5275498241500586,0.0146085457209847,1.2661195779601406,1.5826494724501758,1.899179366940211,0.1602352783118406,10.128956623681123,RM/RCM,90,70,80,80,100,90,90,55,55,35,100,100,30,45,30,100,90,100,60,75,80,70,95,55,55,20,20,50,50,70,70,80,60,40,90,40,35,30,90,70,60,80,90,50,40,50,30,70,90,60,30,30,20,50,100,30,30,20,60,60,100,50,30,30,30,70,55,55,20,20,50,50,70,70,80,60,20,80,20,20,20,90,40,40,50,70,Serbian SuperLeague
Mladost Lučani,16agx0zka9x8hdd5t3xyn1goq,dwpit61zllr4c95xddq2jaxud,D. Jovančić,Dusan Jovancic,35.0,Midfielder,Serbia,Midfielder,121.0,101.0,13.0,222.0,18.0,0.0,3.0,3.0,2.0,1.0,63.0,20.0,0.0,628.0,0.0,7.0,23.0,13.0,0.0,2.0,12.0,12.0,6.0,13.0,0.0,0.0,79.0,48.15,0.0,50.0,0.0,60.58,81.82,76.47,0.3125319198556036,0.1581123874226356,1.0,14.0,0.37203119,1.0,20.0,23.0,0.5183168099999999,95.0,17.340764331210192,14.47452229299363,1.8630573248407645,31.81528662420382,2.579617834394905,0.0,0.4299363057324841,0.4299363057324841,0.286624203821656,0.143312101910828,9.028662420382163,2.8662420382165603,0.0,0.0,1.003184713375796,3.2961783439490446,1.8630573248407645,0.0,0.286624203821656,1.7197452229299364,1.7197452229299364,0.8598726114649682,1.8630573248407645,0.0,0.0,79.0,48.15,0.0,50.0,0.0,60.58,81.82,76.47,0.0447896063487329,0.022659418579677,0.143312101910828,2.006369426751592,0.0533165718152866,0.143312101910828,2.8662420382165603,3.2961783439490446,0.0742810714968152,13.614649681528665,DM/CM,70,52,35,59,98,41,39,24,69,15,100,89,39,13,80,100,96,22,70,81,81,76,100,52,50,33,44,22,46,13,81,89,85,48,26,19,89,89,20,41,56,41,44,63,37,37,52,100,41,30,7,67,11,100,93,39,13,74,96,93,22,70,78,78,63,93,52,50,33,44,22,46,13,81,89,85,30,30,19,85,93,15,37,37,26,19,Serbian SuperLeague
Mladost Lučani,16agx0zka9x8hdd5t3xyn1goq,wuqtmd76urn84ev0034ofis5,P. Bojić,Petar Bojic,35.0,Midfielder,Serbia,Midfielder,12.0,25.0,0.0,37.0,3.0,0.0,2.0,3.0,1.0,2.0,17.0,1.0,0.0,228.0,1.0,6.0,10.0,3.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,62.71,0.0,0.0,0.0,33.33,47.22,30.0,75.0,0.2836645589433756,0.0646715127967326,1.0,4.0,0.11261987,0.0,3.0,5.0,0.091535,15.0,4.736842105263158,9.86842105263158,0.0,14.605263157894738,1.1842105263157896,0.0,0.7894736842105263,1.1842105263157896,0.3947368421052631,0.7894736842105263,6.710526315789474,0.3947368421052631,0.0,0.3947368421052631,2.368421052631579,3.947368421052632,1.1842105263157896,0.0,0.3947368421052631,1.5789473684210529,1.5789473684210529,0.0,0.0,0.0,0.0,62.71,0.0,0.0,0.0,33.33,47.22,30.0,75.0,0.1119728522144903,0.0255282287355523,0.3947368421052631,1.5789473684210529,0.0444552118421052,0.0,1.1842105263157896,1.973684210526316,0.0361322368421052,5.921052631578948,CM/AM,4,8,4,4,46,23,4,4,10,12,29,23,15,10,35,62,29,15,23,29,27,10,10,52,48,4,4,15,10,52,58,31,62,4,4,8,19,17,6,6,12,4,4,15,12,4,8,83,23,17,17,21,29,96,46,15,21,54,100,67,15,33,54,50,10,10,52,48,4,4,15,10,52,58,31,62,17,4,25,38,38,6,8,25,4,8,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,1n1iqt63gkt8nly9lia2wbkt0,D. Sadi,Dominic Sadi,23.0,Attacker,England,Striker,47.0,125.0,7.0,158.0,5.0,1.0,22.0,20.0,12.0,8.0,38.0,6.0,1.0,781.0,7.0,30.0,14.0,5.0,14.0,5.0,17.0,17.0,10.0,3.0,0.0,0.0,78.61,53.85,26.92,58.82,35.0,55.07,26.32,55.56,1.9596910250482515,1.896101479121698,6.0,14.0,0.46397227,5.0,19.0,18.0,0.92807482,76.0,5.416133162612036,14.40460947503201,0.8066581306017926,18.207426376440463,0.5761843790012805,0.115236875800256,2.535211267605634,2.304737516005122,1.382842509603073,0.9218950064020488,4.379001280409732,0.6914212548015365,0.115236875800256,0.8066581306017926,3.4571062740076828,1.6133162612035852,0.5761843790012805,1.6133162612035852,0.5761843790012805,1.9590268886043536,1.9590268886043536,1.152368758002561,0.3457106274007682,0.0,0.0,78.61,53.85,26.92,58.82,35.0,55.07,26.32,55.56,0.2258286712603619,0.2185008106542289,0.6914212548015365,1.6133162612035852,0.0534667148527528,0.5761843790012805,2.189500640204866,2.0742637644046096,0.106948442765685,8.758002560819463,ST,94,100,91,94,29,74,100,84,71,93,83,76,60,87,81,86,77,100,81,94,94,97,77,50,51,89,60,83,86,63,91,20,43,77,100,81,91,94,84,99,93,94,94,71,86,80,83,14,66,91,49,34,77,31,40,51,54,31,46,57,94,63,71,69,89,54,50,51,89,60,83,86,63,91,20,43,43,91,57,74,83,66,86,80,83,86,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,3ov0p21d20ljqnun1ow7yfbis,P. Gadio,Papa Amady Gadio,24.0,Midfielder,Senegal,Midfielder,74.0,76.0,14.0,149.0,11.0,0.0,3.0,5.0,1.0,4.0,43.0,8.0,1.0,479.0,3.0,2.0,7.0,7.0,1.0,0.0,15.0,15.0,10.0,5.0,0.0,0.0,79.26,51.85,25.0,66.67,60.0,58.9,73.33,46.67,0.2999635483925452,0.3952897095402446,2.0,7.0,0.1731029,4.0,15.0,21.0,0.8063799099999998,80.0,13.903966597077243,14.279749478079331,2.630480167014614,27.99582463465553,2.066805845511482,0.0,0.5636743215031316,0.9394572025052192,0.1878914405010438,0.7515657620041754,8.079331941544886,1.5031315240083507,0.1878914405010438,0.5636743215031316,0.3757828810020877,1.315240083507307,1.315240083507307,0.1878914405010438,0.0,2.8183716075156577,2.8183716075156577,1.8789144050104385,0.9394572025052192,0.0,0.0,79.26,51.85,25.0,66.67,60.0,58.9,73.33,46.67,0.0563605832052798,0.0742715529407557,0.3757828810020877,1.315240083507307,0.0325245532359081,0.7515657620041754,2.8183716075156577,3.9457202505219207,0.151511882881002,15.031315240083508,DM/CM,30,30,50,19,83,41,39,48,33,59,74,37,83,81,20,44,44,50,15,93,93,96,35,52,50,37,52,52,67,89,78,81,13,41,59,35,44,52,67,33,44,78,30,30,33,70,33,96,41,37,67,41,74,96,52,85,85,22,48,63,52,15,93,93,100,52,52,50,37,52,52,67,89,78,81,13,59,63,33,52,59,81,33,52,93,41,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,463p3v1x5z6tjmnvuc9dg15hw,D. Agwom,Dauda Johnson Agwom,19.0,Attacker,Nigeria,Striker,18.0,68.0,4.0,85.0,5.0,1.0,10.0,13.0,7.0,6.0,36.0,5.0,0.0,510.0,3.0,19.0,5.0,8.0,1.0,6.0,24.0,25.0,16.0,2.0,0.0,0.0,66.41,33.33,10.0,66.67,23.08,43.37,25.0,80.0,0.888144587772135,0.99873541348001,7.0,10.0,0.27307843,2.0,9.0,12.0,1.01386816,37.0,3.176470588235294,12.0,0.7058823529411764,15.0,0.8823529411764706,0.1764705882352941,1.7647058823529411,2.294117647058824,1.2352941176470589,1.0588235294117647,6.352941176470588,0.8823529411764706,0.0,0.5294117647058824,3.352941176470588,0.8823529411764706,1.4117647058823528,0.1764705882352941,1.0588235294117647,4.235294117647059,4.411764705882352,2.8235294117647056,0.3529411764705882,0.0,0.0,66.41,33.33,10.0,66.67,23.08,43.37,25.0,80.0,0.1567313978421414,0.176247425908237,1.2352941176470589,1.7647058823529411,0.0481903111764705,0.3529411764705882,1.588235294117647,2.117647058823529,0.1789179105882352,6.529411764705882,RW,32,54,68,50,96,68,82,64,57,68,79,68,21,50,43,32,79,21,93,79,68,93,54,54,54,21,46,18,79,29,43,57,93,57,86,64,32,29,21,79,54,71,64,29,57,64,43,86,57,57,71,50,79,71,71,21,43,50,36,79,14,93,71,71,93,50,54,54,21,46,18,79,29,43,57,93,43,57,79,29,29,21,71,64,57,50,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,5o4455f3efcjarbo8wqsfdm95,T. Dadić,Tomislav Dadic,28.0,Defender,Croatia,Defender,129.0,90.0,24.0,211.0,3.0,2.0,8.0,3.0,3.0,0.0,33.0,19.0,0.0,654.0,0.0,8.0,14.0,9.0,8.0,2.0,8.0,9.0,4.0,7.0,0.0,0.0,78.15,40.0,30.77,50.0,0.0,60.0,0.0,69.23,0.2964357373241279,0.8417255592735452,1.0,12.0,0.24642965,5.0,15.0,24.0,1.2211001900000005,89.0,17.75229357798165,12.385321100917432,3.302752293577982,29.03669724770642,0.4128440366972477,0.2752293577981651,1.1009174311926606,0.4128440366972477,0.4128440366972477,0.0,4.541284403669724,2.614678899082569,0.0,0.0,1.1009174311926606,1.926605504587156,1.238532110091743,1.1009174311926606,0.2752293577981651,1.1009174311926606,1.238532110091743,0.5504587155963303,0.963302752293578,0.0,0.0,78.15,40.0,30.77,50.0,0.0,60.0,0.0,69.23,0.0407939088060726,0.1158337925605796,0.1376146788990825,1.651376146788991,0.0339123371559633,0.6880733944954128,2.0642201834862384,3.302752293577982,0.1680413105504588,12.247706422018348,LB/LCB,75,70,90,75,32,98,90,48,75,18,62,65,45,22,68,90,78,95,80,68,75,72,60,52,52,60,55,70,45,22,70,12,65,70,90,45,78,70,78,60,68,85,65,65,55,85,65,15,100,75,30,70,18,30,45,45,22,50,85,70,80,75,50,60,55,40,52,52,60,55,70,45,22,70,12,65,40,90,35,65,65,55,45,50,70,45,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,5v3sd56kh9pmvzk6wczhs9o4q,V. Kotzebue,Vieiri Kotzebue,24.0,Attacker,Netherlands,Striker,15.0,22.0,2.0,36.0,6.0,0.0,5.0,7.0,7.0,0.0,17.0,3.0,1.0,319.0,4.0,13.0,8.0,2.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,70.59,50.0,100.0,0.0,57.14,39.53,25.0,66.67,0.551411611986779,0.3824953686412663,2.0,5.0,0.1162249599999999,0.0,4.0,2.0,0.20917713,14.0,4.231974921630094,6.206896551724138,0.5642633228840126,10.156739811912226,1.6927899686520378,0.0,1.4106583072100314,1.974921630094044,1.974921630094044,0.0,4.7962382445141065,0.8463949843260189,0.2821316614420063,1.1285266457680252,3.6677115987460818,2.2570532915360504,0.5642633228840126,0.2821316614420063,0.2821316614420063,1.4106583072100314,1.6927899686520378,0.0,0.0,0.0,0.0,70.59,50.0,100.0,0.0,57.14,39.53,25.0,66.67,0.1555706742282448,0.1079140538486331,0.5642633228840126,1.4106583072100314,0.0327907410658306,0.0,1.1285266457680252,0.5642633228840126,0.0590154912225705,3.949843260188088,ST,39,21,51,24,36,33,46,27,46,14,30,47,60,59,34,46,50,70,23,40,43,13,20,50,51,51,50,100,13,96,37,17,57,17,46,39,51,43,11,44,24,40,37,34,26,57,20,43,33,66,40,60,14,37,57,66,83,37,66,54,77,20,57,60,13,20,50,51,51,50,100,13,96,37,17,57,23,60,46,71,57,11,66,29,51,37,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,5ye0r3edkdi6ipdvygbosiej8,S. Togbe,Skima Togbe,20.0,Midfielder,Ghana,Midfielder,35.0,55.0,13.0,90.0,3.0,1.0,5.0,2.0,0.0,2.0,13.0,3.0,0.0,338.0,2.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,76.92,52.0,0.0,0.0,100.0,43.33,60.0,100.0,0.1138619858698227,0.3707835217313552,2.0,3.0,0.06395661,1.0,13.0,14.0,0.29812123,51.0,9.319526627218934,14.644970414201184,3.4615384615384617,23.96449704142012,0.7988165680473372,0.2662721893491124,1.331360946745562,0.5325443786982249,0.0,0.5325443786982249,3.4615384615384617,0.7988165680473372,0.0,0.5325443786982249,0.5325443786982249,1.0650887573964498,1.5976331360946745,0.0,0.0,0.2662721893491124,0.2662721893491124,0.0,2.1301775147929,0.0,0.0,76.92,52.0,0.0,0.0,100.0,43.33,60.0,100.0,0.0303182802611953,0.0987293401059821,0.5325443786982249,0.7988165680473372,0.0170298665680473,0.2662721893491124,3.4615384615384617,3.727810650887574,0.0793813926035503,13.579881656804734,DM/CM,4,17,35,7,13,87,56,9,11,24,6,11,39,69,20,19,28,22,15,6,4,7,69,52,50,19,56,22,7,98,11,59,100,4,48,35,22,22,20,28,20,7,7,15,41,93,15,37,96,89,15,11,44,15,19,39,81,41,33,85,22,15,7,4,7,96,52,50,19,56,22,7,98,11,59,100,7,89,59,33,33,22,48,44,33,15,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,6c1v2cokgltv9ze2dbvc3n6z8,V. Mirosavić,Veljko Mirosavic,21.0,Defender,Serbia,Defender,26.0,26.0,10.0,49.0,1.0,0.0,1.0,3.0,0.0,3.0,6.0,8.0,0.0,212.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,66.22,47.62,30.0,100.0,33.33,75.0,0.0,50.0,0.1281388136433946,0.1473640685668532,2.0,1.0,0.02401521,0.0,6.0,11.0,0.67581618,20.0,11.037735849056604,11.037735849056604,4.245283018867925,20.80188679245283,0.4245283018867924,0.0,0.4245283018867924,1.2735849056603774,0.0,1.2735849056603774,2.547169811320755,3.39622641509434,0.0,0.4245283018867924,0.0,0.8490566037735848,0.4245283018867924,1.2735849056603774,0.0,0.4245283018867924,0.4245283018867924,0.4245283018867924,1.2735849056603774,0.0,0.0,66.22,47.62,30.0,100.0,33.33,75.0,0.0,50.0,0.0543985529618184,0.062560217787815,0.8490566037735848,0.4245283018867924,0.0101951363207547,0.0,2.547169811320755,4.669811320754717,0.2869030952830188,8.49056603773585,LB/LCB,15,10,45,10,12,40,15,48,18,85,5,20,45,68,5,25,10,52,25,15,12,25,25,52,52,15,70,65,92,85,100,12,22,30,15,72,5,5,10,25,40,55,5,35,35,100,25,20,40,25,90,18,100,10,65,45,95,5,50,15,90,25,20,20,45,60,52,52,15,70,65,92,85,100,12,22,70,45,95,10,15,10,55,85,95,15,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,6tdvjlbc9jwxktllu7fa0dhbd,J. Marinković,Jovan Marinkovic,30.0,Defender,Serbia,Defender,329.0,131.0,41.0,459.0,16.0,0.0,3.0,7.0,7.0,0.0,43.0,54.0,0.0,900.0,0.0,9.0,7.0,9.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,86.12,44.09,50.0,100.0,0.0,52.44,42.11,47.37,0.9476404784633208,0.0894177328067502,0.0,8.0,0.1639014899999999,3.0,23.0,30.0,0.9064032300000006,302.0,32.9,13.1,4.1,45.9,1.6,0.0,0.3,0.7,0.7,0.0,4.3,5.4,0.0,0.0,0.9,0.7,0.9,0.1,0.1,0.1,0.1,0.1,1.3,0.0,0.0,86.12,44.09,50.0,100.0,0.0,52.44,42.11,47.37,0.094764047846332,0.008941773280675,0.0,0.8,0.0163901489999999,0.3,2.3,3.0,0.090640323,30.2,CB,95,82,97,92,51,45,79,93,99,29,84,87,36,16,82,67,88,89,71,38,37,51,92,46,51,74,55,95,91,16,32,18,24,97,50,26,74,71,76,59,68,82,92,82,50,84,74,21,45,62,74,82,29,37,68,36,16,66,57,68,86,62,30,30,43,72,46,51,74,55,95,91,16,32,18,24,82,45,26,51,50,61,39,42,66,76,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,7rwv2m8660qffrhluftyhgno5,F. Mulić,Fejsal Mulic,31.0,Attacker,Serbia,Striker,30.0,57.0,4.0,86.0,22.0,1.0,5.0,26.0,17.0,9.0,33.0,13.0,1.0,577.0,7.0,29.0,9.0,1.0,1.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,67.72,50.0,33.33,25.0,26.92,49.25,59.46,100.0,3.06365925047668,0.4830082822248889,6.0,4.0,0.10334862,1.0,6.0,6.0,0.4637502199999999,26.0,4.679376083188908,8.890814558058924,0.6239168110918544,13.414211438474869,3.431542461005199,0.1559792027729636,0.779896013864818,4.055459272097053,2.651646447140381,1.4038128249566724,5.147313691507799,2.027729636048526,0.1559792027729636,1.0918544194107451,4.523396880415945,1.4038128249566724,0.1559792027729636,0.1559792027729636,0.779896013864818,0.6239168110918544,0.6239168110918544,0.1559792027729636,0.0,0.0,0.0,67.72,50.0,33.33,25.0,26.92,49.25,59.46,100.0,0.4778671274573677,0.0753392467941767,0.9358752166377816,0.6239168110918544,0.0161202353552859,0.1559792027729636,0.9358752166377816,0.9358752166377816,0.0723353896013864,4.055459272097053,ST,74,77,76,74,91,74,46,97,84,97,70,99,60,87,76,57,31,70,81,31,29,30,20,50,51,31,50,90,34,40,74,89,91,97,60,81,44,34,33,67,51,77,63,51,57,60,54,83,71,20,97,77,97,49,91,57,74,60,40,26,69,71,9,9,26,20,50,51,31,50,90,34,40,74,89,91,94,40,83,23,17,23,51,49,60,40,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,8v14jaivcptsnz714zp776led,A. Miljković,Aleksandar Miljkovic,36.0,Defender,Serbia,Defender,169.0,134.0,19.0,300.0,24.0,0.0,7.0,8.0,8.0,0.0,43.0,39.0,1.0,879.0,4.0,16.0,6.0,8.0,3.0,1.0,3.0,3.0,1.0,12.0,0.0,0.0,80.86,51.35,21.43,33.33,50.0,53.09,70.59,66.67,0.9391162284223228,0.6492618342623868,2.0,4.0,0.08639993,4.0,30.0,39.0,0.8440372100000001,158.0,17.3037542662116,13.72013651877133,1.9453924914675769,30.71672354948805,2.457337883959044,0.0,0.7167235494880545,0.8191126279863481,0.8191126279863481,0.0,4.4027303754266205,3.993174061433447,0.1023890784982935,0.409556313993174,1.6382252559726962,0.614334470989761,0.8191126279863481,0.3071672354948805,0.1023890784982935,0.3071672354948805,0.3071672354948805,0.1023890784982935,1.228668941979522,0.0,0.0,80.86,51.35,21.43,33.33,50.0,53.09,70.59,66.67,0.0961552452309545,0.0664773209142375,0.204778156996587,0.409556313993174,0.008846409215017,0.409556313993174,3.0716723549488054,3.993174061433447,0.0864201921501706,16.177474402730375,RB/RCB,88,91,88,94,100,38,79,94,100,21,97,94,97,97,94,53,79,50,76,29,26,35,88,47,53,71,76,47,47,85,53,94,50,100,71,68,35,35,71,94,94,59,94,82,59,47,76,94,38,59,76,100,21,59,94,94,88,76,24,47,29,59,18,18,24,53,47,53,71,76,47,47,85,53,94,50,94,47,41,18,18,29,65,71,24,76,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,ae5xvogby8bzm2vvfjw68zbpw,I. Davidović,Ivan Davidovic,30.0,Attacker,Serbia,Striker,164.0,97.0,17.0,260.0,12.0,0.0,9.0,13.0,6.0,7.0,36.0,11.0,1.0,843.0,4.0,13.0,10.0,6.0,1.0,3.0,9.0,9.0,3.0,8.0,0.0,0.0,84.14,51.52,9.09,33.33,30.77,48.0,57.14,54.55,0.8666778799672935,0.5777532311213189,7.0,9.0,0.32751618,3.0,15.0,18.0,0.4669681199999999,107.0,17.508896797153024,10.355871886120996,1.8149466192170816,27.75800711743772,1.281138790035587,0.0,0.9608540925266904,1.387900355871886,0.6405693950177935,0.7473309608540925,3.843416370106761,1.1743772241992882,0.1067615658362989,0.4270462633451957,1.387900355871886,1.0676156583629892,0.6405693950177935,0.1067615658362989,0.3202846975088967,0.9608540925266904,0.9608540925266904,0.3202846975088967,0.8540925266903914,0.0,0.0,84.14,51.52,9.09,33.33,30.77,48.0,57.14,54.55,0.0925278875409921,0.0616818396214931,0.7473309608540925,0.9608540925266904,0.0349661402135231,0.3202846975088967,1.601423487544484,1.9217081850533808,0.0498542476868327,11.423487544483985,ST,100,91,100,100,64,33,76,63,33,87,79,89,60,59,34,70,90,70,63,66,64,54,99,50,51,100,57,63,47,49,69,86,40,34,71,90,80,86,64,93,93,80,100,100,74,97,100,31,33,34,14,9,63,23,71,49,23,6,20,66,63,23,31,31,37,89,50,51,100,57,63,47,49,69,86,40,11,31,66,54,63,40,77,69,43,100,Serbian SuperLeague
Novi Pazar,ctuzznbzdmug74ywjlq53frtf,ek7wsrbeq1yoqrxrxposjv3f8,K. Dixon,Kaheim Dixon,21.0,Attacker,Jamaica,Striker,38.0,90.0,6.0,124.0,7.0,2.0,12.0,19.0,12.0,7.0,45.0,9.0,2.0,680.0,8.0,27.0,11.0,13.0,4.0,3.0,14.0,14.0,7.0,3.0,0.0,0.0,70.86,40.0,50.0,50.0,42.11,47.87,29.17,65.0,2.171186621002749,1.217450778391121,8.0,23.0,0.6103821499999998,14.0,9.0,15.0,1.01733012,76.0,5.029411764705882,11.911764705882351,0.7941176470588236,16.411764705882355,0.9264705882352942,0.2647058823529412,1.5882352941176472,2.514705882352941,1.5882352941176472,0.9264705882352942,5.955882352941177,1.1911764705882353,0.2647058823529412,1.0588235294117647,3.573529411764706,1.4558823529411764,1.7205882352941178,0.5294117647058824,0.3970588235294118,1.8529411764705883,1.8529411764705883,0.9264705882352942,0.3970588235294118,0.0,0.0,70.86,40.0,50.0,50.0,42.11,47.87,29.17,65.0,0.2873629351327167,0.1611331912576483,1.0588235294117647,3.044117647058824,0.0807858727941176,1.8529411764705883,1.1911764705882353,1.9852941176470589,0.1346466335294117,10.058823529411764,LW,50,55,50,50,75,70,70,85,100,70,80,80,90,100,80,40,95,30,50,50,35,45,60,55,55,20,30,90,75,70,70,40,50,100,70,65,75,70,100,50,70,40,100,40,40,50,30,50,70,50,70,80,60,70,70,70,80,40,20,90,20,50,20,10,30,40,55,55,20,30,90,75,70,70,40,50,90,60,60,60,60,90,50,60,40,80,Serbian SuperLeague
