Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total was fouled_Total,total accurate cross_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total was fouled_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
GKS Katowice,e4282tj4jnq8h2to6sjr08jl,b8fc8pgvumh4uonerj9ld82qx,M. Wasielewski,Marcin Wasielewski,32,Defender,Poland,Defender,39.0,67.0,6.0,103.0,2.0,0.0,12.0,7.0,356.0,5.0,3.0,0.0,4.0,6.0,6.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,9.0,1.0,4.0,0.0,83.06,46.15,33.33,100.0,16.67,36.36,28.57,100.0,0.5406005853609813,0.4334599369225773,3.0,10.0,0.2491676,1.0,7.0,8.0,0.4582889399999997,37.0,9.859550561797752,16.93820224719101,1.5168539325842696,26.039325842696627,0.5056179775280899,0.0,3.033707865168539,1.7696629213483146,1.2640449438202246,0.7584269662921348,0.0,1.0112359550561798,1.5168539325842696,1.5168539325842696,0.0,0.7584269662921348,0.2528089887640449,0.5056179775280899,0.0,0.7584269662921348,0.2528089887640449,2.2752808988764044,0.2528089887640449,1.0112359550561798,0.0,83.06,46.15,33.33,100.0,16.67,36.36,28.57,100.0,0.1366686873103604,0.1095825683231234,0.7584269662921348,2.528089887640449,0.062991808988764,0.2528089887640449,1.7696629213483146,2.02247191011236,0.1158595634831459,9.353932584269662,RB/RCB,10,30,38,27,18,47,18,7,53,58,30,35,78,85,23,92,17,30,42,27,70,63,35,30,52,53,70,73,93,62,8,17,100,77,53,85,53,53,17,13,15,23,13,13,43,53,30,20,47,17,10,80,67,30,68,93,97,23,100,27,37,42,33,83,80,47,45,52,53,70,73,93,62,8,17,100,87,67,97,77,77,20,20,20,43,17,Ekstraklasa
GKS Katowice,e4282tj4jnq8h2to6sjr08jl,bhkhtg8t4nguiqfkr5un61rrp,A. Jędrych,Arkadiusz Jedrych,34,Defender,Poland,Defender,234.0,67.0,16.0,301.0,18.0,0.0,35.0,38.0,630.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,2.0,6.0,0.0,89.32,57.14,0.0,100.0,33.33,64.81,62.07,54.55,0.3558665279951938,0.0,0.0,2.0,0.04382219,2.0,5.0,6.0,0.3107221699999999,158.0,33.42857142857143,9.571428571428571,2.2857142857142856,43.0,2.571428571428572,0.0,5.0,5.428571428571429,0.5714285714285714,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.5714285714285714,0.2857142857142857,0.8571428571428571,0.0,89.32,57.14,0.0,100.0,33.33,64.81,62.07,54.55,0.0508380754278848,0.0,0.0,0.2857142857142857,0.0062603128571428,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.0443888814285714,22.571428571428573,CB,74,33,62,51,67,44,68,54,68,40,40,10,72,77,35,65,69,69,95,9,77,72,82,81,51,69,85,40,88,72,85,59,41,51,12,32,31,31,54,12,12,31,41,69,15,51,49,67,44,79,44,62,40,40,10,67,77,35,67,63,58,97,5,82,69,79,72,51,69,85,40,88,72,85,59,41,41,12,32,27,26,49,10,10,10,36,Ekstraklasa
GKS Katowice,e4282tj4jnq8h2to6sjr08jl,cnfd8zz5wu72nqik1i2c5h0mi,Pau Resta,Pau Resta,25,Defender,Spain,Defender,147.0,125.0,4.0,272.0,38.0,1.0,55.0,44.0,675.0,2.0,0.0,0.0,3.0,12.0,11.0,1.0,1.0,2.0,2.0,1.0,7.0,3.0,16.0,1.0,9.0,0.0,83.69,25.0,0.0,50.0,25.0,52.88,57.58,64.29,1.4719541881189118,0.1373820093706907,1.0,4.0,0.07610958,1.0,24.0,21.0,0.6209435099999996,182.0,19.6,16.666666666666668,0.5333333333333333,36.266666666666666,5.066666666666666,0.1333333333333333,7.333333333333333,5.866666666666666,0.2666666666666666,0.0,0.0,0.4,1.6,1.4666666666666666,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.9333333333333332,0.4,2.1333333333333333,0.1333333333333333,1.2,0.0,83.69,25.0,0.0,50.0,25.0,52.88,57.58,64.29,0.1962605584158549,0.0183176012494254,0.1333333333333333,0.5333333333333333,0.0101479439999999,0.1333333333333333,3.2,2.8,0.0827924679999999,24.266666666666666,LB/LCB,77,71,12,81,100,100,100,100,21,10,33,21,92,92,37,48,35,35,87,63,79,81,33,79,52,81,15,10,60,60,58,85,65,92,12,44,27,19,17,73,50,27,92,77,42,8,73,100,100,92,96,12,10,33,12,85,85,38,42,27,27,85,63,65,65,27,62,52,81,15,10,60,60,58,85,65,88,8,42,19,15,12,58,31,19,85,Ekstraklasa
GKS Katowice,e4282tj4jnq8h2to6sjr08jl,dlfr8xn11nu2q4tkadvna97v8,K. Łukasiak,Kacper Lukasiak,22,Midfielder,Poland,Midfielder,85.0,142.0,6.0,227.0,7.0,0.0,29.0,10.0,406.0,10.0,0.0,0.0,5.0,4.0,1.0,3.0,1.0,4.0,4.0,0.0,1.0,1.0,8.0,3.0,4.0,0.0,86.31,46.15,0.0,75.0,25.0,64.44,63.64,44.44,0.312660621644467,0.4208196044984713,2.0,10.0,0.2990953699999999,5.0,16.0,20.0,0.9298438899999996,133.0,18.842364532019705,31.47783251231527,1.3300492610837438,50.320197044334975,1.5517241379310345,0.0,6.428571428571429,2.2167487684729066,2.2167487684729066,0.0,0.0,1.1083743842364533,0.8866995073891626,0.2216748768472906,0.6650246305418719,0.2216748768472906,0.8866995073891626,0.8866995073891626,0.0,0.2216748768472906,0.2216748768472906,1.7733990147783252,0.6650246305418719,0.8866995073891626,0.0,86.31,46.15,0.0,75.0,25.0,64.44,63.64,44.44,0.0693090047980345,0.0932851340021241,0.4433497536945813,2.2167487684729066,0.0663019293103448,1.1083743842364533,3.5467980295566504,4.433497536945813,0.2061230298029555,29.48275862068965,CM/AM,80,71,43,81,84,50,60,74,63,11,27,38,19,16,34,21,26,24,32,14,36,30,36,49,51,80,30,11,89,47,100,91,20,13,40,32,39,53,47,41,49,76,87,96,96,58,98,89,50,80,84,73,11,27,49,20,20,44,24,24,24,32,13,38,31,36,51,51,80,30,11,89,47,100,91,20,18,38,38,50,60,60,60,67,87,100,Ekstraklasa
GKS Katowice,e4282tj4jnq8h2to6sjr08jl,e1w55mbpxdz0y0n9qox07d2qc,M. Kowalczyk,Mateusz Kowalczyk,22,Midfielder,Poland,Midfielder,68.0,85.0,1.0,153.0,6.0,0.0,32.0,12.0,434.0,4.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,13.0,13.0,0.0,1.0,1.0,9.0,6.0,9.0,0.0,85.47,25.0,0.0,46.15,33.33,55.17,54.55,56.25,0.2477481997707088,0.2187762156234907,2.0,9.0,0.20212949,4.0,15.0,12.0,0.2164151399999999,86.0,14.101382488479263,17.62672811059908,0.2073732718894009,31.72811059907834,1.2442396313364057,0.0,6.63594470046083,2.4884792626728114,0.8294930875576038,0.0,0.0,0.8294930875576038,0.6221198156682028,0.2073732718894009,0.4147465437788019,0.2073732718894009,2.695852534562212,2.695852534562212,0.0,0.2073732718894009,0.2073732718894009,1.8663594470046083,1.2442396313364057,1.8663594470046083,0.0,85.47,25.0,0.0,46.15,33.33,55.17,54.55,56.25,0.0513763547911608,0.0453683396454243,0.4147465437788019,1.8663594470046083,0.0419162536866359,0.8294930875576038,3.110599078341014,2.4884792626728114,0.0448787156682027,17.83410138248848,CM/AM,67,28,4,44,77,50,69,83,27,11,27,23,10,16,20,21,74,69,32,14,36,36,63,84,51,76,4,11,27,66,80,79,33,11,11,32,31,29,36,36,21,4,49,78,24,2,51,84,50,82,93,27,11,27,31,9,18,20,22,84,82,32,11,36,38,80,93,51,76,4,11,27,66,80,79,33,11,13,31,31,29,33,42,20,2,64,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,1k6v6y154zpq2ivjembxgzdd6,S. Ntamack,Samuel Ntamack,25,Attacker,France,Striker,42.0,68.0,0.0,109.0,5.0,0.0,14.0,7.0,678.0,6.0,1.0,1.0,7.0,13.0,9.0,4.0,2.0,3.0,4.0,2.0,1.0,8.0,15.0,2.0,0.0,0.0,76.22,0.0,33.33,66.67,61.54,35.9,38.46,0.0,1.3791921311736657,0.5151571531337926,5.0,7.0,0.2359195399999999,3.0,15.0,10.0,0.56329408,51.0,5.575221238938053,9.026548672566372,0.0,14.469026548672566,0.6637168141592921,0.0,1.8584070796460177,0.9292035398230089,0.7964601769911505,0.1327433628318584,0.1327433628318584,0.9292035398230089,1.7256637168141593,1.1946902654867255,0.5309734513274337,0.2654867256637168,0.3982300884955752,0.5309734513274337,0.2654867256637168,0.1327433628318584,1.0619469026548674,1.991150442477876,0.2654867256637168,0.0,0.0,76.22,0.0,33.33,66.67,61.54,35.9,38.46,0.0,0.1830786014832299,0.0683836928938662,0.6637168141592921,0.9292035398230089,0.0313167530973451,0.3982300884955752,1.991150442477876,1.327433628318584,0.0747735504424778,6.769911504424779,RW,100,67,25,83,83,58,33,100,67,33,92,83,100,83,67,58,17,17,100,58,100,67,17,17,58,33,25,83,92,100,17,83,17,100,83,100,33,33,33,100,67,83,100,50,17,25,17,67,58,17,83,17,33,83,33,33,67,33,33,17,17,83,50,83,17,17,17,58,33,25,83,92,100,17,83,17,67,33,50,17,17,17,67,33,33,50,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,2rojpqo6eyw2d5t677ifmhhqs,Ivan Lima,Ivan Correia Posser Lima,21,Midfielder,Portugal,Midfielder,28.0,84.0,2.0,105.0,6.0,0.0,40.0,2.0,475.0,14.0,7.0,2.0,10.0,14.0,10.0,4.0,1.0,29.0,30.0,0.0,3.0,3.0,18.0,12.0,5.0,0.0,78.95,66.67,33.33,41.38,21.43,42.55,35.29,62.5,1.2092928907830232,0.877691222848995,8.0,15.0,0.42021923,7.0,12.0,21.0,1.1112026800000003,60.0,5.305263157894737,15.91578947368421,0.3789473684210526,19.894736842105264,1.136842105263158,0.0,7.578947368421053,0.3789473684210526,2.6526315789473687,1.3263157894736843,0.3789473684210526,1.8947368421052635,2.6526315789473687,1.8947368421052635,0.7578947368421053,0.1894736842105263,5.494736842105263,5.684210526315789,0.0,0.5684210526315789,0.5684210526315789,3.4105263157894736,2.273684210526316,0.9473684210526316,0.0,78.95,66.67,33.33,41.38,21.43,42.55,35.29,62.5,0.229129179306257,0.1662993895924411,1.5157894736842106,2.8421052631578947,0.0796204856842105,1.3263157894736843,2.273684210526316,3.978947368421053,0.2105436656842106,11.36842105263158,RM/RCM,46,61,37,52,89,52,89,22,83,83,85,83,74,80,63,26,100,98,24,54,63,57,100,67,52,48,98,74,52,30,43,61,67,78,74,89,67,61,76,70,70,74,65,30,52,35,30,83,52,87,13,87,83,91,74,70,78,61,22,91,91,24,57,61,57,91,65,52,48,98,74,52,30,43,61,67,78,70,87,65,61,65,70,78,78,61,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,3hkv28y7pojbjl6bk3em8w82x,Hugo Vallejo,Hugo Vallejo,26,Attacker,Spain,Striker,106.0,176.0,3.0,282.0,11.0,0.0,30.0,13.0,713.0,4.0,0.0,0.0,9.0,13.0,9.0,4.0,1.0,30.0,33.0,3.0,7.0,6.0,37.0,12.0,2.0,0.0,86.5,100.0,0.0,40.0,46.15,42.25,52.38,66.67,1.1644254764608846,0.5710690924550068,7.0,55.0,1.4543005999999992,21.0,7.0,16.0,0.7228279099999998,108.0,13.38008415147265,22.215988779803645,0.3786816269284712,35.5960729312763,1.3884992987377278,0.0,3.786816269284712,1.640953716690042,0.5049088359046283,0.0,0.0,1.1360448807854138,1.640953716690042,1.1360448807854138,0.5049088359046283,0.126227208976157,3.786816269284712,4.165497896213184,0.3786816269284712,0.8835904628330995,0.7573632538569425,4.670406732117812,1.514726507713885,0.2524544179523141,0.0,86.5,100.0,0.0,40.0,46.15,42.25,52.38,66.67,0.1469821779543893,0.0720844576731425,0.8835904628330995,6.94249649368864,0.1835723057503505,2.6507713884992987,0.8835904628330995,2.0196353436185133,0.0912405496493688,13.632538569424964,LW,100,100,93,100,86,57,86,100,29,21,50,100,71,71,79,36,100,100,93,100,64,79,100,36,57,100,86,21,21,57,29,71,93,57,71,86,100,100,100,86,100,71,100,100,100,71,100,71,57,14,100,29,21,50,71,29,29,43,29,71,71,86,100,57,43,57,14,57,100,86,21,21,57,29,71,93,14,57,57,86,86,100,71,71,43,100,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,5iyutg9qg6bfnwuieghj5wktm,J. Lokilo,Jason Lokilo,28,Attacker,Congo DR,Striker,17.0,64.0,1.0,79.0,0.0,0.0,18.0,0.0,229.0,8.0,2.0,1.0,5.0,10.0,5.0,5.0,3.0,5.0,5.0,0.0,1.0,1.0,11.0,3.0,2.0,0.0,83.16,25.0,13.33,60.0,10.0,46.15,0.0,28.57,0.7183726128501737,0.3673130966914565,2.0,16.0,0.3872530700000001,4.0,6.0,14.0,0.33059448,34.0,6.681222707423581,25.1528384279476,0.3930131004366812,31.048034934497817,0.0,0.0,7.074235807860262,0.0,3.14410480349345,0.7860262008733625,0.3930131004366812,1.9650655021834065,3.930131004366813,1.9650655021834065,1.9650655021834065,1.1790393013100438,1.9650655021834065,1.9650655021834065,0.0,0.3930131004366812,0.3930131004366812,4.323144104803494,1.1790393013100438,0.7860262008733625,0.0,83.16,25.0,13.33,60.0,10.0,46.15,0.0,28.57,0.2823298478450464,0.1443588589617078,0.7860262008733625,6.2882096069869,0.1521955296943231,1.572052401746725,2.3580786026200875,5.502183406113537,0.1299279615720524,13.362445414847162,RW,33,50,50,50,25,58,67,25,83,67,92,67,50,50,92,92,33,33,25,58,25,50,42,67,58,83,58,67,50,17,83,25,33,50,50,33,50,50,50,75,100,33,58,67,100,67,100,25,58,83,25,100,100,100,100,100,83,100,100,50,50,25,67,33,67,50,67,58,83,58,67,50,17,83,25,33,83,67,83,100,100,83,100,100,50,100,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,9qokz2ssts984e787p622rjmc,O. Leśniak,Oskar Lesniak,21,Midfielder,Poland,Midfielder,114.0,122.0,13.0,233.0,4.0,0.0,20.0,15.0,500.0,3.0,3.0,0.0,8.0,1.0,1.0,0.0,1.0,6.0,6.0,0.0,5.0,0.0,4.0,3.0,6.0,0.0,89.27,61.9,15.0,50.0,0.0,42.55,33.33,60.0,0.0639596293808361,0.675493151856879,0.0,7.0,0.14503113,5.0,18.0,17.0,0.5754939599999999,143.0,20.52,21.96,2.3400000000000003,41.940000000000005,0.72,0.0,3.6,2.7,0.54,0.54,0.0,1.44,0.18,0.18,0.0,0.18,1.08,1.08,0.0,0.9,0.0,0.72,0.54,1.08,0.0,89.27,61.9,15.0,50.0,0.0,42.55,33.33,60.0,0.0115127332885504,0.1215887673342382,0.0,1.26,0.0261056034,0.9,3.24,3.06,0.1035889127999999,25.74,DM/CM,56,52,56,56,36,50,36,68,26,70,40,82,4,42,6,40,74,72,44,36,14,44,72,54,52,84,68,36,48,14,20,32,66,4,80,8,22,20,54,38,38,40,64,64,36,64,52,48,50,24,72,16,68,40,76,4,44,6,44,72,72,44,32,14,44,68,52,52,84,68,36,48,14,20,32,66,4,68,8,16,16,52,20,32,32,64,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,9w8j6xkrun0cpvpfe0mzteyuh,Juande Rivas,Juan de Dios Rivas Margalef,27,Defender,Spain,Defender,305.0,153.0,17.0,458.0,41.0,2.0,59.0,78.0,810.0,4.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,11.0,0.0,11.0,0.0,87.57,34.0,0.0,0.0,40.0,63.44,65.08,78.57,0.6384205273462067,0.0585011497458968,0.0,1.0,0.01685596,0.0,29.0,32.0,0.7109793799999994,289.0,33.888888888888886,17.0,1.8888888888888888,50.888888888888886,4.555555555555555,0.2222222222222222,6.555555555555555,8.666666666666666,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.2222222222222222,0.8888888888888888,0.2222222222222222,1.2222222222222223,0.0,1.2222222222222223,0.0,87.57,34.0,0.0,0.0,40.0,63.44,65.08,78.57,0.0709356141495785,0.006500127749544,0.0,0.1111111111111111,0.0018728844444444,0.0,3.2222222222222223,3.555555555555556,0.0789977088888888,32.111111111111114,CB,90,85,69,92,97,97,97,100,68,40,86,60,64,69,35,27,17,14,95,71,77,72,26,99,51,54,18,40,26,82,79,69,74,74,36,32,18,13,18,83,87,72,92,77,59,38,72,97,91,95,100,38,40,81,37,51,59,35,27,17,14,88,40,58,55,26,96,51,54,18,40,26,82,79,69,74,62,26,32,13,13,18,60,69,56,77,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,9wek84cn7z0ou46623nlo876y,Leandro Sanca,Leandro Mário Baldé Sanca,26,Midfielder,Guinea-Bissau,Midfielder,45.0,99.0,10.0,141.0,4.0,0.0,24.0,6.0,532.0,5.0,3.0,1.0,9.0,20.0,13.0,7.0,3.0,24.0,25.0,4.0,4.0,9.0,30.0,12.0,1.0,0.0,76.63,66.67,13.64,50.0,45.0,36.36,30.77,33.33,1.636789810270597,0.7477974070094717,9.0,12.0,0.32707856,6.0,14.0,22.0,0.82265521,76.0,7.612781954887217,16.74812030075188,1.6917293233082706,23.85338345864661,0.6766917293233082,0.0,4.060150375939849,1.0150375939849623,0.8458646616541353,0.5075187969924811,0.169172932330827,1.5225563909774436,3.3834586466165413,2.199248120300752,1.1842105263157894,0.5075187969924811,4.060150375939849,4.2293233082706765,0.6766917293233082,0.6766917293233082,1.5225563909774436,5.075187969924812,2.0300751879699246,0.169172932330827,0.0,76.63,66.67,13.64,50.0,45.0,36.36,30.77,33.33,0.2769005318126949,0.1265070801331813,1.5225563909774436,2.0300751879699246,0.0553328390977443,1.0150375939849623,2.3684210526315788,3.721804511278195,0.1391709941729323,12.857142857142856,CM/AM,33,43,70,38,59,50,46,48,37,51,68,62,93,94,79,60,93,93,97,52,97,89,91,7,51,22,76,27,41,87,11,22,9,89,58,93,49,62,59,29,59,58,44,24,22,69,18,56,50,38,49,29,44,69,53,93,96,80,56,98,98,98,49,96,96,91,4,51,22,76,27,41,87,11,22,9,84,58,96,44,47,56,29,47,51,31,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,at1udit1cr8dox9rgdvkya3je,F. Borowski,Filip Borowski,22,Defender,Poland,Defender,46.0,49.0,6.0,93.0,2.0,0.0,15.0,10.0,320.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,6.0,0.0,76.86,33.33,33.33,100.0,0.0,57.69,18.18,75.0,0.0,0.2553399914471429,0.0,3.0,0.07651604,1.0,8.0,8.0,0.3862162899999999,52.0,12.9375,13.78125,1.6875,26.15625,0.5625,0.0,4.21875,2.8125,1.125,0.5625,0.0,0.84375,0.0,0.0,0.0,0.0,0.28125,0.28125,0.0,0.5625,0.0,1.40625,0.28125,1.6875,0.0,76.86,33.33,33.33,100.0,0.0,57.69,18.18,75.0,0.0,0.0718143725945089,0.0,0.84375,0.02152013625,0.28125,2.25,2.25,0.1086233315624999,14.625,RB/RCB,17,23,38,18,18,47,23,22,42,37,30,17,10,17,23,27,17,15,42,13,27,32,35,57,52,17,32,73,93,27,73,10,83,10,27,27,22,20,17,25,15,13,37,33,30,60,33,23,47,40,43,73,53,30,47,10,17,23,27,30,27,42,23,27,57,50,90,52,17,32,73,93,27,73,10,83,10,50,27,43,43,23,37,27,33,47,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,d5hzf2vv84jfne8ijsdjqd52h,Q. Boisgard,Quentin Boisgard,29,Midfielder,France,Midfielder,128.0,176.0,6.0,299.0,7.0,0.0,43.0,16.0,563.0,13.0,5.0,1.0,12.0,9.0,4.0,5.0,2.0,12.0,13.0,0.0,6.0,0.0,9.0,8.0,10.0,0.0,87.94,75.0,38.46,66.67,0.0,58.11,77.78,66.67,0.7777876564771061,1.1277244205721608,5.0,25.0,0.5804345299999998,12.0,27.0,27.0,1.0958165199999998,160.0,20.46181172291297,28.134991119005328,0.9591474245115452,47.797513321492005,1.119005328596803,0.0,6.873889875666075,2.5577264653641207,2.0781527531083483,0.7992895204262878,0.1598579040852575,1.9182948490230909,1.438721136767318,0.6394316163410302,0.7992895204262878,0.3197158081705151,1.9182948490230909,2.0781527531083483,0.0,0.9591474245115452,0.0,1.438721136767318,1.2788632326820604,1.5985790408525755,0.0,87.94,75.0,38.46,66.67,0.0,58.11,77.78,66.67,0.1243355045878144,0.1802756622584271,0.7992895204262878,3.996447602131439,0.0927870474245115,1.9182948490230909,4.316163410301954,4.316163410301954,0.1751749321492006,25.57726465364121,CM/AM,100,87,43,93,84,50,80,98,71,66,68,73,54,52,62,39,69,69,32,79,11,36,82,92,51,87,86,87,83,11,91,100,62,58,78,68,84,80,88,90,72,78,96,98,91,31,93,82,50,89,96,71,60,67,69,44,42,56,38,60,62,32,73,11,24,82,89,51,87,86,87,83,11,91,100,62,51,69,69,87,80,89,80,60,73,96,Ekstraklasa
Piast Gliwice,d7i1aj8vnexyqv76yt03d54wc,dn1xzedh61k9dcrvd9rg6aove,E. Twumasi,Ema Twumasi,29,Defender,Ghana,Defender,105.0,136.0,4.0,239.0,6.0,0.0,26.0,24.0,535.0,9.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,2.0,6.0,0.0,86.59,23.53,25.0,50.0,0.0,59.09,66.67,66.67,0.0,0.3487517144473372,0.0,13.0,0.3425616,7.0,24.0,23.0,0.6283551700000001,116.0,17.663551401869157,22.8785046728972,0.6728971962616822,40.20560747663552,1.0093457943925233,0.0,4.373831775700935,4.037383177570093,1.514018691588785,0.3364485981308411,0.3364485981308411,0.6728971962616822,0.0,0.0,0.0,0.0,0.6728971962616822,0.6728971962616822,0.0,0.5046728971962616,0.0,0.3364485981308411,0.3364485981308411,1.0093457943925233,0.0,86.59,23.53,25.0,50.0,0.0,59.09,66.67,66.67,0.0,0.058668512710767,0.0,2.186915887850468,0.0576271850467289,1.1775700934579438,4.037383177570093,3.8691588785046727,0.1057046080373831,19.514018691588785,RB/RCB,60,67,27,63,47,47,45,67,88,37,93,35,10,17,23,27,55,55,42,27,27,10,58,57,52,73,13,45,55,27,77,88,70,10,33,27,70,70,82,68,70,30,60,53,83,20,67,50,47,43,70,87,40,93,37,10,17,23,27,53,53,42,20,27,10,57,40,52,73,13,45,55,27,77,88,70,10,37,27,70,73,80,67,70,30,60,Ekstraklasa
