Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total was fouled_Total,total accurate cross_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total assists_Total,total interception_Total,total goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total was fouled_p90,total accurate cross_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total assists_p90,total interception_p90,total goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Atromitos,4gex5os8jassavy6lopipbcz3,9itp21jowfvmmd03stzf3nnkk,M. Mountes,Mattheos Mountes,22,Midfielder,Greece,Midfielder,45.0,32.0,5.0,76.0,2.0,0.0,24.0,17.0,250.0,7.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,7.0,0.0,3.0,4.0,5.0,0.0,4.0,0.0,0.0,78.35,31.25,100.0,80.0,0.0,63.16,40.0,45.45,0.0536253137972764,0.1848596908250779,1.0,3.0,0.07776891,2.0,7.0,8.0,0.2881525300000001,34.0,16.2,11.52,1.8,27.36,0.72,0.0,8.64,6.12,2.52,0.36,0.72,0.36,0.0,0.36,0.0,1.8,2.52,0.0,1.08,1.44,1.8,0.0,1.44,0.0,0.0,78.35,31.25,100.0,80.0,0.0,63.16,40.0,45.45,0.0193051129670195,0.066549488697028,0.36,1.08,0.0279968076,0.72,2.52,2.88,0.1037349108,12.24,RM/RCM,75,25,50,50,25,62,50,100,50,38,50,50,38,62,50,50,50,38,50,50,100,50,75,50,62,50,50,100,100,38,100,75,50,50,50,75,25,25,75,50,50,25,25,100,25,75,100,50,62,100,100,75,50,50,50,38,75,50,50,75,38,75,100,100,50,100,50,62,50,50,100,100,38,100,75,50,50,50,75,25,25,75,100,75,50,50,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,9nzm9l48y8lcr57b3gssj2puy,G. Mitoglou,Gerasimos Mitoglou,26,Defender,Greece,Defender,68.0,23.0,5.0,91.0,5.0,0.0,6.0,18.0,270.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,85.85,50.0,0.0,0.0,0.0,40.0,62.5,100.0,0.1870782652691551,0.1330830811524927,0.0,3.0,0.05959185,1.0,5.0,7.0,0.15155718,54.0,22.666666666666668,7.666666666666667,1.6666666666666667,30.33333333333333,1.6666666666666667,0.0,2.0,6.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,85.85,50.0,0.0,0.0,0.0,40.0,62.5,100.0,0.062359421756385,0.0443610270508309,0.0,1.0,0.01986395,0.3333333333333333,1.6666666666666667,2.333333333333333,0.05051906,18.0,CB,13,9,13,11,19,41,4,31,11,46,59,52,61,41,85,28,28,39,78,33,15,50,6,50,52,37,52,46,33,39,7,70,94,44,85,41,61,63,63,24,24,22,22,26,15,22,19,30,41,4,48,11,46,74,72,81,41,93,28,28,39,89,33,22,50,6,50,52,37,52,46,33,39,7,70,94,56,96,41,72,70,74,33,37,26,30,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,Samuel Moutoussamy,30,Midfielder,Congo DR,Midfielder,68.0,104.0,8.0,171.0,5.0,0.0,16.0,6.0,450.0,4.0,1.0,3.0,6.0,2.0,4.0,1.0,6.0,6.0,4.0,3.0,2.0,2.0,0.0,6.0,2.0,0.0,83.41,40.0,33.33,33.33,66.67,43.24,83.33,40.0,0.4998975208460325,0.1947263734028241,2.0,7.0,0.15484808,3.0,28.0,29.0,0.7428553699999998,105.0,13.6,20.8,1.6,34.2,1.0,0.0,3.2,1.2,0.8,0.2,0.6,1.2,0.4,0.8,0.2,1.2,1.2,0.8,0.6,0.4,0.4,0.0,1.2,0.4,0.0,83.41,40.0,33.33,33.33,66.67,43.24,83.33,40.0,0.0999795041692065,0.0389452746805648,0.4,1.4,0.030969616,0.6,5.6,5.8,0.1485710739999999,21.0,DM/CM,67,76,62,67,76,52,50,60,38,64,67,88,86,88,69,98,98,98,62,52,38,36,88,100,50,38,21,62,24,90,29,93,19,90,48,69,64,67,67,93,86,95,81,38,57,48,38,48,52,10,33,14,43,29,81,86,81,60,71,71,98,48,38,24,36,67,100,50,38,21,62,24,90,29,93,19,76,33,57,57,57,55,74,76,81,67,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,ylg7f0bd2n8onhe8el8k3209,C. Núñez,Cristopher Núnez,28,Midfielder,Costa Rica,Midfielder,11.0,24.0,1.0,34.0,0.0,0.0,14.0,0.0,202.0,7.0,1.0,1.0,4.0,2.0,2.0,0.0,3.0,4.0,1.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,70.83,25.0,100.0,66.67,25.0,37.84,0.0,60.0,0.3391764688453464,0.0498722978112939,1.0,2.0,0.04320281,2.0,3.0,6.0,0.10633025,18.0,4.900990099009901,10.693069306930694,0.4455445544554455,15.148514851485148,0.0,0.0,6.237623762376238,0.0,3.118811881188119,0.4455445544554455,0.4455445544554455,1.7821782178217822,0.8910891089108911,0.8910891089108911,0.0,1.3366336633663367,1.7821782178217822,0.4455445544554455,2.6732673267326734,0.8910891089108911,1.3366336633663367,0.0,0.4455445544554455,0.4455445544554455,0.0,70.83,25.0,100.0,66.67,25.0,37.84,0.0,60.0,0.1511182286934711,0.0222203307080022,0.4455445544554455,0.8910891089108911,0.0192487767326732,0.8910891089108911,1.3366336633663367,2.6732673267326734,0.0473748638613861,8.01980198019802,CM/AM,11,4,7,4,9,52,37,13,61,35,13,37,41,41,11,22,26,41,26,37,67,43,37,76,52,9,4,100,89,46,22,13,57,43,9,28,9,13,24,15,15,9,11,13,13,13,13,9,52,87,13,87,39,22,57,65,61,11,35,52,57,52,65,87,43,52,87,52,9,4,100,89,46,22,13,57,65,17,48,13,13,57,17,17,9,13,Greek Super League
PAOK,deazflnflqmejndo05gviznzd,4i0lhae9ggu7xzxg8on35qy95,C. Ndiaye,Cherif Ndiaye,30,Attacker,Senegal,Striker,8.0,39.0,1.0,47.0,8.0,0.0,33.0,6.0,412.0,17.0,0.0,4.0,7.0,7.0,0.0,1.0,10.0,10.0,5.0,29.0,6.0,1.0,0.0,1.0,2.0,0.0,64.38,100.0,0.0,60.0,71.43,48.53,42.11,50.0,0.720161458525897,0.2668583376843146,0.0,3.0,0.10094179,2.0,5.0,3.0,0.1274952899999999,14.0,1.7475728155339807,8.519417475728156,0.2184466019417476,10.266990291262136,1.7475728155339807,0.0,7.20873786407767,1.3106796116504855,3.713592233009709,0.0,0.8737864077669903,1.529126213592233,1.529126213592233,0.0,0.2184466019417476,2.184466019417476,2.184466019417476,1.0922330097087378,6.33495145631068,1.3106796116504855,0.2184466019417476,0.0,0.2184466019417476,0.4368932038834952,0.0,64.38,100.0,0.0,60.0,71.43,48.53,42.11,50.0,0.157316823464395,0.0582942970669619,0.0,0.6553398058252428,0.0220503910194174,0.4368932038834952,1.0922330097087378,0.6553398058252428,0.0278509128640776,3.058252427184466,ST,18,78,45,60,65,52,100,95,100,38,62,42,52,15,35,95,88,75,98,95,48,42,70,70,52,40,90,38,88,95,85,55,45,40,60,22,57,70,68,78,48,45,48,10,55,25,35,55,52,80,90,100,38,60,35,50,15,20,85,80,65,80,90,40,42,60,60,52,40,90,38,88,95,85,55,45,35,50,22,45,55,60,65,35,35,30,Greek Super League
PAOK,deazflnflqmejndo05gviznzd,6ie1pwdsgksm7c0qu8my1l80l,A. Živković,Andrija Zivkovic,30,Attacker,Serbia,Striker,28.0,92.0,4.0,117.0,1.0,0.0,19.0,1.0,391.0,5.0,3.0,11.0,10.0,7.0,3.0,4.0,9.0,9.0,3.0,20.0,7.0,5.0,2.0,5.0,2.0,0.0,75.97,44.44,20.0,77.78,30.0,54.29,25.0,83.33,0.9618652289463724,1.3703872319368486,3.0,12.0,0.33984914,1.0,5.0,11.0,1.6262977799999998,48.0,6.445012787723786,21.176470588235297,0.9207161125319694,26.930946291560105,0.2301790281329923,0.0,4.373401534526854,0.2301790281329923,1.1508951406649617,0.690537084398977,2.531969309462916,2.301790281329924,1.6112531969309465,0.690537084398977,0.9207161125319694,2.071611253196932,2.071611253196932,0.690537084398977,4.603580562659847,1.6112531969309465,1.1508951406649617,0.4603580562659847,1.1508951406649617,0.4603580562659847,0.0,75.97,44.44,20.0,77.78,30.0,54.29,25.0,83.33,0.2214012035937941,0.3154344012130854,0.690537084398977,2.762148337595908,0.0782261447570332,0.2301790281329923,1.1508951406649617,2.531969309462916,0.3743396424552429,11.048593350383632,RW,83,100,92,100,17,58,67,25,42,75,100,83,83,75,100,83,67,83,83,83,100,100,100,100,58,50,50,33,100,67,83,33,67,83,100,75,100,100,17,58,83,100,100,83,100,83,100,17,58,50,33,33,50,100,67,67,67,100,50,33,83,67,83,83,100,100,100,58,50,50,33,100,67,83,33,67,83,100,67,100,100,17,67,83,100,100,Greek Super League
PAOK,deazflnflqmejndo05gviznzd,8scubky2b51j8a985sown913p,D. Pelkas,Dimitris Pelkas,32,Midfielder,Greece,Midfielder,35.0,49.0,5.0,80.0,3.0,0.0,16.0,2.0,325.0,6.0,4.0,3.0,14.0,9.0,5.0,3.0,3.0,3.0,5.0,21.0,2.0,3.0,0.0,1.0,3.0,0.0,70.8,71.43,26.67,66.67,35.71,55.17,60.0,50.0,1.445274990118524,0.2661761206400215,3.0,10.0,0.32593829,3.0,8.0,13.0,0.2835002,33.0,9.692307692307692,13.569230769230767,1.3846153846153846,22.15384615384616,0.8307692307692307,0.0,4.430769230769231,0.5538461538461539,1.6615384615384614,1.1076923076923078,0.8307692307692307,3.876923076923077,2.4923076923076923,1.3846153846153846,0.8307692307692307,0.8307692307692307,0.8307692307692307,1.3846153846153846,5.815384615384615,0.5538461538461539,0.8307692307692307,0.0,0.2769230769230769,0.8307692307692307,0.0,70.8,71.43,26.67,66.67,35.71,55.17,60.0,50.0,0.4002299972635912,0.0737103103310828,0.8307692307692307,2.769230769230769,0.0902598341538461,0.8307692307692307,2.2153846153846155,3.6,0.0785077476923076,9.138461538461538,CM/AM,59,22,41,30,74,52,57,59,46,61,39,98,96,85,83,22,17,93,100,37,67,43,37,100,52,4,65,52,89,65,83,83,43,100,39,70,70,83,48,33,54,35,17,52,17,43,35,74,52,48,57,39,61,35,100,96,83,83,13,13,91,100,30,65,43,35,100,52,4,65,52,89,65,83,83,43,100,39,70,70,78,35,22,52,39,17,Greek Super League
PAOK,deazflnflqmejndo05gviznzd,b82yolpe9eesvgzz3gfqgpm8l,A. Baba,Abdul Rahman Baba,32,Defender,Ghana,Defender,46.0,65.0,7.0,111.0,8.0,0.0,29.0,10.0,360.0,3.0,0.0,3.0,5.0,4.0,1.0,1.0,11.0,11.0,0.0,11.0,9.0,6.0,1.0,4.0,0.0,0.0,79.29,43.75,0.0,81.82,0.0,64.44,57.14,66.67,0.5110305198405194,0.313925367598256,0.0,2.0,0.06970144,6.0,7.0,12.0,0.2628273599999999,68.0,11.5,16.25,1.75,27.75,2.0,0.0,7.25,2.5,0.75,0.0,0.75,1.25,1.0,0.25,0.25,2.75,2.75,0.0,2.75,2.25,1.5,0.25,1.0,0.0,0.0,79.29,43.75,0.0,81.82,0.0,64.44,57.14,66.67,0.1277576299601298,0.078481341899564,0.0,0.5,0.01742536,1.5,1.75,3.0,0.0657068399999999,17.0,LB/LCB,33,60,63,40,97,53,93,53,30,13,53,87,97,63,90,90,90,33,100,100,90,67,37,47,53,27,80,13,87,33,87,80,47,100,53,30,30,33,80,37,60,27,67,33,80,67,47,97,53,100,63,33,13,50,100,100,67,93,93,93,33,100,100,87,70,37,47,53,27,80,13,87,33,87,80,47,100,53,30,27,33,87,33,63,33,73,Greek Super League
PAOK,deazflnflqmejndo05gviznzd,cx3hbvqw7lw1j4r5k33l63dre,C. Zafeiris,Christos Zafeiris,23,Midfielder,Greece,Midfielder,48.0,56.0,7.0,104.0,3.0,0.0,17.0,5.0,315.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,6.0,1.0,11.0,2.0,3.0,0.0,8.0,0.0,0.0,79.39,53.85,0.0,40.0,50.0,47.22,50.0,50.0,0.2219276348415592,0.0511624211670109,1.0,7.0,0.16731165,4.0,17.0,12.0,0.3209115,51.0,13.714285714285714,16.0,2.0,29.714285714285715,0.8571428571428571,0.0,4.857142857142857,1.4285714285714286,1.7142857142857142,0.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,0.0,1.4285714285714286,1.7142857142857142,0.2857142857142857,3.142857142857143,0.5714285714285714,0.8571428571428571,0.0,2.2857142857142856,0.0,0.0,79.39,53.85,0.0,40.0,50.0,47.22,50.0,50.0,0.0634078956690169,0.0146178346191459,0.2857142857142857,2.0,0.0478033285714285,1.1428571428571428,4.857142857142857,3.4285714285714284,0.091689,14.571428571428571,CM/AM,78,43,59,67,74,52,63,85,46,17,13,17,41,9,11,37,46,41,59,37,67,43,100,33,52,57,30,17,39,87,43,67,43,22,13,28,41,39,67,80,43,43,65,74,30,52,52,83,52,52,87,48,17,4,13,39,9,11,43,48,35,65,39,70,43,100,33,52,57,30,17,39,87,43,67,43,22,9,22,48,48,70,83,48,52,52,Greek Super League
PAOK,deazflnflqmejndo05gviznzd,dr06uomclpl8onpbkvjj9qktl,G. Michailidis,Giannis Michailidis,26,Defender,Greece,Defender,93.0,61.0,23.0,154.0,14.0,1.0,28.0,38.0,405.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,80.21,44.23,0.0,0.0,0.0,71.79,73.68,36.36,0.2572793068198448,0.0,1.0,1.0,0.01685596,2.0,9.0,17.0,0.3093488199999999,103.0,20.666666666666668,13.555555555555555,5.111111111111111,34.22222222222222,3.111111111111111,0.2222222222222222,6.222222222222222,8.444444444444445,0.8888888888888888,0.0,0.0,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.6666666666666666,0.0,0.8888888888888888,0.0,0.8888888888888888,0.0,0.0,80.21,44.23,0.0,0.0,0.0,71.79,73.68,36.36,0.0571731792932988,0.0,0.2222222222222222,0.2222222222222222,0.0037457688888888,0.4444444444444444,2.0,3.7777777777777777,0.0687441822222222,22.88888888888889,CB,30,70,96,44,89,91,89,100,67,46,20,74,61,87,85,28,28,39,50,33,72,50,65,50,52,11,33,46,33,39,93,96,22,56,26,85,39,35,83,46,78,63,52,15,59,89,30,81,93,85,96,59,46,20,72,63,89,85,28,28,39,48,33,67,50,56,50,52,11,33,46,33,39,93,96,22,52,26,85,33,33,85,41,74,56,48,Greek Super League
PAOK,deazflnflqmejndo05gviznzd,drv9wksjusdgp1np315rokzit,J. Kenny,Jonjoe Kenny,29,Defender,England,Defender,76.0,65.0,15.0,139.0,3.0,0.0,15.0,15.0,450.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,7.0,2.0,4.0,1.0,5.0,0.0,0.0,84.76,62.5,33.33,50.0,0.0,37.5,37.5,50.0,0.1534484079045128,0.224769437160281,0.0,6.0,0.23425972,3.0,19.0,25.0,0.75723373,78.0,15.2,13.0,3.0,27.8,0.6,0.0,3.0,3.0,0.4,0.4,0.4,0.2,0.2,0.0,0.0,0.8,0.8,0.0,1.4,0.4,0.8,0.2,1.0,0.0,0.0,84.76,62.5,33.33,50.0,0.0,37.5,37.5,50.0,0.0306896815809025,0.0449538874320562,0.0,1.2,0.046851944,0.6,3.8,5.0,0.151446746,15.6,RB/RCB,69,62,81,56,31,53,31,59,34,53,41,22,41,25,22,72,72,31,69,69,56,94,69,47,53,62,81,84,41,31,12,38,38,38,50,25,53,69,66,81,88,88,75,56,50,78,50,31,53,19,41,28,44,38,16,22,25,22,69,69,31,62,62,44,94,47,47,53,62,81,84,41,31,12,38,38,38,38,25,44,62,62,75,81,81,62,Greek Super League
PAOK,deazflnflqmejndo05gviznzd,e35v2pspdgl7t769d57e67ob9,Aritz Elustondo,Aritz Elustondo,32,Defender,Spain,Defender,86.0,39.0,8.0,125.0,6.0,0.0,14.0,13.0,268.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,86.21,42.11,0.0,0.0,100.0,60.87,60.0,66.67,0.1552533436024029,0.0,0.0,5.0,0.09491994,0.0,8.0,7.0,0.2341237299999999,89.0,28.88059701492537,13.097014925373134,2.686567164179104,41.97761194029851,2.014925373134328,0.0,4.701492537313433,4.365671641791045,1.007462686567164,0.0,0.0,0.335820895522388,0.335820895522388,0.0,0.0,0.0,0.0,0.335820895522388,0.6716417910447761,0.0,1.343283582089552,0.0,1.007462686567164,0.0,0.0,86.21,42.11,0.0,0.0,100.0,60.87,60.0,66.67,0.0521373168814039,0.0,0.0,1.67910447761194,0.0318760992537313,0.0,2.686567164179104,2.3507462686567164,0.0786236406716417,29.888059701492537,CB,19,37,31,26,24,41,33,19,50,46,20,28,37,41,37,28,28,87,37,33,72,50,43,50,52,41,22,46,33,98,59,52,61,33,26,41,81,78,26,37,24,41,37,52,56,37,63,67,41,63,30,78,46,20,33,44,41,37,28,28,96,52,33,81,50,67,50,52,41,22,46,33,98,59,52,61,41,26,41,93,89,26,56,41,67,70,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,3gdsxzf5dcaq4cf8jfnlr74dl,Rodrigues,Antônio Josenildo Rodrigues de Oliveira,28,Defender,Brazil,Defender,112.0,67.0,20.0,179.0,10.0,0.0,33.0,32.0,442.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,9.0,0.0,10.0,0.0,0.0,83.26,58.82,0.0,100.0,0.0,66.0,58.82,60.0,0.0,0.0562390733964883,0.0,5.0,0.10745855,3.0,18.0,23.0,0.3607312299999999,118.0,22.80542986425339,13.642533936651583,4.072398190045249,36.44796380090497,2.0361990950226243,0.0,6.71945701357466,6.515837104072398,0.8144796380090498,0.0,0.2036199095022624,0.0,0.0,0.0,0.0,0.8144796380090498,0.8144796380090498,0.0,0.2036199095022624,0.8144796380090498,1.832579185520362,0.0,2.0361990950226243,0.0,0.0,83.26,58.82,0.0,100.0,0.0,66.0,58.82,60.0,0.0,0.011451395035484,0.0,1.0180995475113122,0.0218807002262443,0.6108597285067873,3.665158371040724,4.683257918552036,0.0734520604072398,24.02714932126697,CB,48,78,83,52,70,41,96,76,67,46,59,11,15,41,37,94,94,39,20,96,98,50,93,50,52,22,78,46,91,39,78,41,48,11,67,41,81,85,93,85,89,78,63,30,63,81,41,70,41,93,56,56,46,54,11,15,41,37,89,89,39,15,96,96,50,89,50,52,22,78,46,91,39,78,41,48,11,63,41,78,78,93,80,85,63,52,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,4fj7q1tmk4nswq58ub9wxijv8,D. Diarra,Djibril Diarra,22,Midfielder,Senegal,Midfielder,33.0,20.0,0.0,53.0,8.0,0.0,18.0,9.0,245.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,75.71,0.0,0.0,0.0,100.0,58.06,53.33,50.0,0.1479368044736502,0.1601409638558663,2.0,1.0,0.01689528,0.0,5.0,6.0,0.16160112,26.0,12.122448979591836,7.346938775510204,0.0,19.46938775510204,2.9387755102040813,0.0,6.612244897959183,3.3061224489795915,0.7346938775510203,0.0,0.7346938775510203,0.7346938775510203,0.0,0.7346938775510203,0.0,0.0,0.0,0.7346938775510203,0.0,0.0,1.469387755102041,0.3673469387755101,0.3673469387755101,0.0,0.0,75.71,0.0,0.0,0.0,100.0,58.06,53.33,50.0,0.0543441322556266,0.0588272928450121,0.7346938775510203,0.3673469387755101,0.0062064293877551,0.0,1.836734693877551,2.204081632653061,0.0593636767346938,9.551020408163264,DM/CM,17,5,7,10,86,52,57,74,10,21,38,48,29,60,29,10,10,86,12,10,69,83,19,38,50,5,7,21,10,98,67,48,38,52,38,69,14,10,14,29,33,24,19,29,5,7,14,90,52,76,81,10,21,62,62,29,76,29,10,10,90,12,10,76,95,19,38,50,5,7,21,10,98,67,48,38,62,52,86,19,10,14,33,38,29,24,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,542nw80ewe775gx64cfnlrnu2,S. Stroungis,Stefanos Stroungis,28,Defender,Greece,Defender,142.0,57.0,17.0,199.0,9.0,1.0,23.0,35.0,450.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,86.9,58.62,0.0,0.0,25.0,65.71,56.25,44.44,0.5115617563505085,0.0,0.0,5.0,0.10124017,2.0,13.0,18.0,0.35899728,121.0,28.4,11.4,3.4,39.8,1.8,0.2,4.6,7.0,1.0,0.0,0.2,0.8,0.8,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.8,0.0,0.8,0.0,0.0,86.9,58.62,0.0,0.0,25.0,65.71,56.25,44.44,0.1023123512701017,0.0,0.0,1.0,0.020248034,0.4,2.6,3.6,0.071799456,24.2,CB,74,61,72,74,56,91,78,91,85,46,59,87,91,41,37,28,28,87,61,33,72,50,65,50,52,56,74,46,33,85,74,26,35,93,26,41,81,81,83,70,81,74,67,48,44,59,56,33,81,59,70,70,46,44,80,85,41,37,28,28,81,57,33,56,50,50,50,52,56,74,46,33,85,74,26,35,89,26,41,72,74,80,52,70,59,56,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,5s0ko2t8f9sv40b2l9i09kpas,E. Hamza,Erik Hamza,19,Attacker,Greece,Striker,19.0,44.0,0.0,58.0,2.0,0.0,22.0,1.0,400.0,10.0,5.0,10.0,7.0,6.0,1.0,2.0,8.0,8.0,4.0,10.0,3.0,6.0,0.0,2.0,2.0,0.0,71.6,0.0,55.56,37.5,57.14,44.0,16.67,85.71,0.7295273591352166,1.0891786111032282,0.0,11.0,0.33167775,4.0,3.0,7.0,0.15706024,25.0,4.275,9.9,0.0,13.05,0.4499999999999999,0.0,4.95,0.2249999999999999,2.25,1.125,2.25,1.575,1.35,0.2249999999999999,0.4499999999999999,1.7999999999999998,1.7999999999999998,0.8999999999999999,2.25,0.6749999999999999,1.35,0.0,0.4499999999999999,0.4499999999999999,0.0,71.6,0.0,55.56,37.5,57.14,44.0,16.67,85.71,0.1641436558054237,0.2450651874982263,0.0,2.475,0.07462749375,0.8999999999999999,0.6749999999999999,1.575,0.0353385539999999,5.625,ST,70,85,12,80,18,52,78,32,85,95,100,42,45,45,60,75,75,60,28,78,95,42,90,70,52,55,12,95,65,80,65,15,80,45,100,22,100,100,95,50,82,60,90,35,75,12,65,15,52,45,20,75,95,95,40,40,30,55,75,75,50,20,70,80,42,85,65,52,55,12,95,65,80,65,15,80,40,95,22,95,95,90,30,65,55,80,Greek Super League
